scene,frame,method,mse,psnr,ssim,static_mse,moving_mae
scene_9,13,noisy,0.0000422775,43.738904,0.992077,466.664032,20.042433
scene_9,13,2dnr,0.0000421915,43.747748,0.992102,464.889374,20.031677
scene_9,13,dataset_3dnr,0.0000087152,50.597248,0.998002,69.245529,18.309252
scene_9,13,ghost3dnr,0.0002069843,36.840626,0.988128,55.488228,171.996948
scene_9,14,noisy,0.0000424314,43.723123,0.992215,462.738617,19.962004
scene_9,14,2dnr,0.0000423450,43.731979,0.992238,460.955994,19.949574
scene_9,14,dataset_3dnr,0.0000085758,50.667259,0.998069,68.329872,17.922585
scene_9,14,ghost3dnr,0.0002669234,35.736134,0.987782,51.568668,192.360443
scene_9,15,noisy,0.0000421231,43.754794,0.992230,464.426239,20.138773
scene_9,15,2dnr,0.0000420364,43.763749,0.992252,462.642883,20.126930
scene_9,15,dataset_3dnr,0.0000082601,50.830160,0.998127,66.405754,17.964785
scene_9,15,ghost3dnr,0.0002997325,35.232662,0.987061,46.062325,192.688705
scene_9,16,noisy,0.0000280591,45.519257,0.994745,309.582886,16.749783
scene_9,16,2dnr,0.0000279616,45.534384,0.994772,307.549835,16.734766
scene_9,16,dataset_3dnr,0.0000070850,51.496595,0.998272,61.726562,15.819097
scene_9,16,ghost3dnr,0.0003345892,34.754881,0.985554,45.215614,208.586670
scene_9,17,noisy,0.0000421758,43.749371,0.992180,461.827576,20.583141
scene_9,17,2dnr,0.0000420890,43.758317,0.992203,460.051025,20.575308
scene_9,17,dataset_3dnr,0.0000083226,50.797389,0.998134,66.542473,18.252438
scene_9,17,ghost3dnr,0.0003373819,34.718782,0.984910,42.310616,193.737534
scene_9,18,noisy,0.0000418050,43.787721,0.992316,460.256866,20.110180
scene_9,18,2dnr,0.0000417177,43.796793,0.992339,458.470642,20.097670
scene_9,18,dataset_3dnr,0.0000081099,50.909860,0.998125,66.027695,18.022957
scene_9,18,ghost3dnr,0.0003046970,35.161318,0.984621,42.321838,186.474243
scene_9,19,noisy,0.0000418428,43.783792,0.992295,461.628326,20.465445
scene_9,19,2dnr,0.0000417559,43.792826,0.992320,459.841614,20.451584
scene_9,19,dataset_3dnr,0.0000081544,50.886106,0.998102,66.849274,18.359289
scene_9,19,ghost3dnr,0.0002896305,35.381557,0.984800,41.413795,197.638763
scene_9,20,noisy,0.0000421343,43.753645,0.992076,464.603027,20.845982
scene_9,20,2dnr,0.0000420480,43.762543,0.992098,462.834595,20.835688
scene_9,20,dataset_3dnr,0.0000081635,50.881216,0.998082,66.939651,18.574831
scene_9,20,ghost3dnr,0.0002665563,35.742111,0.985426,44.144260,189.422470
scene_9,21,noisy,0.0000414703,43.822628,0.992264,459.096619,20.677336
scene_9,21,2dnr,0.0000413835,43.831729,0.992287,457.314636,20.663311
scene_9,21,dataset_3dnr,0.0000080417,50.946519,0.998131,65.549850,18.423243
scene_9,21,ghost3dnr,0.0002536608,35.957466,0.985582,40.450039,200.330521
scene_9,22,noisy,0.0000415186,43.817568,0.992292,459.177002,20.588120
scene_9,22,2dnr,0.0000414310,43.826743,0.992316,457.385712,20.576456
scene_9,22,dataset_3dnr,0.0000082094,50.856874,0.998140,66.289551,18.090029
scene_9,22,ghost3dnr,0.0002453148,36.102763,0.986044,37.844055,200.445908
scene_9,23,noisy,0.0000259793,45.853730,0.995224,292.308899,16.312674
scene_9,23,2dnr,0.0000258817,45.870079,0.995251,290.277435,16.289650
scene_9,23,dataset_3dnr,0.0000067890,51.681967,0.998314,61.273476,15.464050
scene_9,23,ghost3dnr,0.0002716960,35.659168,0.985061,34.457718,238.137558
scene_9,24,noisy,0.0000424653,43.719655,0.992105,465.464905,21.834864
scene_9,24,2dnr,0.0000423786,43.728529,0.992128,463.687897,21.819412
scene_9,24,dataset_3dnr,0.0000085067,50.702364,0.998072,67.731606,18.942175
scene_9,24,ghost3dnr,0.0002828895,35.483832,0.984707,33.194279,251.207047
scene_9,25,noisy,0.0000418253,43.785614,0.992289,463.819611,21.188959
scene_9,25,2dnr,0.0000417381,43.794673,0.992313,462.034576,21.170427
scene_9,25,dataset_3dnr,0.0000086599,50.624893,0.998060,69.541328,18.445608
scene_9,25,ghost3dnr,0.0003022800,35.195906,0.984259,37.392475,261.371338
scene_9,26,noisy,0.0000435622,43.608900,0.992076,472.206604,22.152113
scene_9,26,2dnr,0.0000434757,43.617535,0.992100,470.439240,22.135166
scene_9,26,dataset_3dnr,0.0000084992,50.706239,0.998074,68.846581,18.958242
scene_9,26,ghost3dnr,0.0003200462,34.947874,0.983581,35.400070,259.892395
scene_9,27,noisy,0.0000415145,43.817997,0.992263,459.241425,20.812904
scene_9,27,2dnr,0.0000414271,43.827154,0.992287,457.451172,20.793327
scene_9,27,dataset_3dnr,0.0000084918,50.709984,0.998031,68.925545,17.982210
scene_9,27,ghost3dnr,0.0003415068,34.666007,0.983290,40.606201,270.893250
scene_9,28,noisy,0.0000432830,43.636828,0.991978,475.608124,21.553041
scene_9,28,2dnr,0.0000431966,43.645507,0.991999,473.833862,21.534632
scene_9,28,dataset_3dnr,0.0000085291,50.690975,0.998043,69.391968,18.500439
scene_9,28,ghost3dnr,0.0003661075,34.363914,0.982600,41.803005,281.395508
scene_9,29,noisy,0.0000422641,43.740280,0.992193,465.588867,22.162468
scene_9,29,2dnr,0.0000421777,43.749167,0.992216,463.813385,22.144753
scene_9,29,dataset_3dnr,0.0000084823,50.714886,0.998029,68.758141,19.385828
scene_9,29,ghost3dnr,0.0003826049,34.172495,0.982537,42.000397,291.300110
scene_9,30,noisy,0.0000425683,43.709133,0.992154,465.350739,22.550367
scene_9,30,2dnr,0.0000424813,43.718017,0.992176,463.569885,22.541315
scene_9,30,dataset_3dnr,0.0000084024,50.755944,0.998037,67.998413,19.870304
scene_9,30,ghost3dnr,0.0003944337,34.040260,0.981861,43.354088,290.188965
scene_9,31,noisy,0.0000416694,43.801831,0.992171,459.530457,21.390663
scene_9,31,2dnr,0.0000415828,43.810858,0.992196,457.755341,21.378225
scene_9,31,dataset_3dnr,0.0000096278,50.164747,0.997895,75.597290,19.275200
scene_9,31,ghost3dnr,0.0003944588,34.039983,0.982264,41.059692,287.219696
scene_9,32,noisy,0.0000420170,43.765749,0.992188,466.279297,21.242268
scene_9,32,2dnr,0.0000419309,43.774660,0.992213,464.513214,21.227493
scene_9,32,dataset_3dnr,0.0000096666,50.147269,0.997882,75.544151,19.162155
scene_9,32,ghost3dnr,0.0004030793,33.946095,0.981977,41.525360,294.471680
scene_9,33,noisy,0.0000420495,43.762390,0.992203,462.397583,21.868992
scene_9,33,2dnr,0.0000419624,43.771397,0.992224,460.617249,21.852783
scene_9,33,dataset_3dnr,0.0000087531,50.578361,0.998017,70.436249,19.507252
scene_9,33,ghost3dnr,0.0004007945,33.970782,0.981944,38.157188,288.680542
scene_9,34,noisy,0.0000418406,43.784023,0.992134,463.374542,21.921362
scene_9,34,2dnr,0.0000417543,43.792989,0.992158,461.613159,21.910305
scene_9,34,dataset_3dnr,0.0000101881,49.919053,0.997796,78.679359,20.037937
scene_9,34,ghost3dnr,0.0004060690,33.914002,0.981476,45.169765,280.450195
scene_9,35,noisy,0.0000429010,43.675326,0.991958,473.432892,22.166750
scene_9,35,2dnr,0.0000428147,43.684073,0.991979,471.686646,22.152145
scene_9,35,dataset_3dnr,0.0000085694,50.670517,0.998009,69.653221,19.780834
scene_9,35,ghost3dnr,0.0003966115,34.016347,0.981462,42.049671,287.636292
scene_9,36,noisy,0.0000437136,43.593838,0.991858,478.863770,22.847712
scene_9,36,2dnr,0.0000436286,43.602287,0.991881,477.127167,22.832081
scene_9,36,dataset_3dnr,0.0000084804,50.715848,0.998045,68.552582,20.324417
scene_9,36,ghost3dnr,0.0003943258,34.041448,0.981742,43.443661,281.956909
scene_9,37,noisy,0.0000413653,43.833639,0.992304,460.653473,21.337730
scene_9,37,2dnr,0.0000412777,43.842846,0.992330,458.862823,21.322357
scene_9,37,dataset_3dnr,0.0000081023,50.913937,0.998071,66.698212,19.024797
scene_9,37,ghost3dnr,0.0003882759,34.108595,0.981851,40.429588,278.027679
scene_9,38,noisy,0.0000366451,44.359844,0.993185,401.106873,20.380957
scene_9,38,2dnr,0.0000365534,44.370717,0.993209,399.216248,20.365534
scene_9,38,dataset_3dnr,0.0000077861,51.086791,0.998121,65.071259,18.443048
scene_9,38,ghost3dnr,0.0003802540,34.199262,0.982181,37.207462,279.601135
scene_9,39,noisy,0.0000417777,43.790551,0.992111,462.185394,21.252522
scene_9,39,2dnr,0.0000416900,43.799679,0.992136,460.385376,21.237835
scene_9,39,dataset_3dnr,0.0000081393,50.894119,0.998123,66.798370,19.128170
scene_9,39,ghost3dnr,0.0003764740,34.242650,0.982101,35.704327,280.187408
scene_9,40,noisy,0.0000416143,43.807572,0.992330,459.756561,21.636345
scene_9,40,2dnr,0.0000415268,43.816718,0.992353,457.971130,21.612642
scene_9,40,dataset_3dnr,0.0000080800,50.925891,0.998077,66.981499,19.098461
scene_9,40,ghost3dnr,0.0003766843,34.240224,0.982433,33.791641,280.829620
scene_9,41,noisy,0.0000418891,43.778991,0.992111,461.571960,21.554575
scene_9,41,2dnr,0.0000418023,43.787997,0.992133,459.784607,21.536919
scene_9,41,dataset_3dnr,0.0000081539,50.886324,0.998073,67.460793,18.736256
scene_9,41,ghost3dnr,0.0003682859,34.338149,0.983320,32.550667,267.472504
scene_9,42,noisy,0.0000422914,43.737476,0.992069,465.129211,22.217594
scene_9,42,2dnr,0.0000422047,43.746397,0.992089,463.346344,22.195625
scene_9,42,dataset_3dnr,0.0000082069,50.858192,0.998062,67.346138,18.973637
scene_9,42,ghost3dnr,0.0003689874,34.329884,0.983627,34.316261,259.818024
scene_9,43,noisy,0.0000418722,43.780745,0.992144,460.035492,21.132666
scene_9,43,2dnr,0.0000417848,43.789813,0.992167,458.237915,21.114370
scene_9,43,dataset_3dnr,0.0000082192,50.851723,0.998046,67.305603,18.374735
scene_9,43,ghost3dnr,0.0003706470,34.310395,0.983185,33.432312,271.646881
scene_9,44,noisy,0.0000419410,43.773612,0.992140,462.651489,21.590694
scene_9,44,2dnr,0.0000418541,43.782622,0.992162,460.871307,21.573553
scene_9,44,dataset_3dnr,0.0000082665,50.826774,0.998038,67.384499,18.429531
scene_9,44,ghost3dnr,0.0003717512,34.297477,0.982330,33.108044,277.773438
scene_9,45,noisy,0.0000418300,43.785119,0.992144,462.252594,21.578033
scene_9,45,2dnr,0.0000417423,43.794237,0.992165,460.470093,21.555687
scene_9,45,dataset_3dnr,0.0000083298,50.793653,0.998037,67.798126,18.419344
scene_9,45,ghost3dnr,0.0003732127,34.280436,0.982515,32.078186,269.888550
scene_9,46,noisy,0.0000424041,43.725917,0.991945,469.383392,21.718208
scene_9,46,2dnr,0.0000423180,43.734754,0.991970,467.616058,21.699965
scene_9,46,dataset_3dnr,0.0000083407,50.787997,0.998025,67.870743,18.518335
scene_9,46,ghost3dnr,0.0003737869,34.273759,0.981737,33.905735,270.634766
scene_9,47,noisy,0.0000425578,43.710212,0.992018,467.721680,21.951092
scene_9,47,2dnr,0.0000424700,43.719174,0.992041,465.942291,21.934729
scene_9,47,dataset_3dnr,0.0000082234,50.849472,0.998027,67.110962,18.294085
scene_9,47,ghost3dnr,0.0003725131,34.288584,0.981484,33.147263,267.531311
scene_9,48,noisy,0.0000416114,43.807874,0.992191,457.995819,21.115429
scene_9,48,2dnr,0.0000415234,43.817072,0.992215,456.196838,21.101805
scene_9,48,dataset_3dnr,0.0000083020,50.808182,0.998061,67.292366,18.627998
scene_9,48,ghost3dnr,0.0003718806,34.295965,0.981461,33.910820,263.913635
scene_9,49,noisy,0.0000352477,44.528694,0.993358,387.385040,19.904297
scene_9,49,2dnr,0.0000351549,44.540137,0.993384,385.480072,19.885374
scene_9,49,dataset_3dnr,0.0000076772,51.147948,0.998117,64.354668,17.813719
scene_9,49,ghost3dnr,0.0003687060,34.333198,0.981026,34.214493,268.780396
scene_9,50,noisy,0.0000417466,43.793788,0.992225,457.502594,22.230282
scene_9,50,2dnr,0.0000416588,43.802931,0.992248,455.714752,22.214788
scene_9,50,dataset_3dnr,0.0000091282,50.396147,0.997912,71.686005,19.390543
scene_9,50,ghost3dnr,0.0003680426,34.341019,0.980837,33.314838,275.529785
scene_9,51,noisy,0.0000415255,43.816847,0.992159,459.667572,22.086784
scene_9,51,2dnr,0.0000414378,43.826036,0.992182,457.881195,22.069998
scene_9,51,dataset_3dnr,0.0000083308,50.793154,0.998032,67.888626,19.154137
scene_9,51,ghost3dnr,0.0003719125,34.295593,0.980799,35.271370,285.267059
scene_9,52,noisy,0.0000416785,43.800876,0.992169,458.105896,22.050766
scene_9,52,2dnr,0.0000415915,43.809959,0.992192,456.318176,22.040869
scene_9,52,dataset_3dnr,0.0000083804,50.767329,0.998011,68.019783,19.499149
scene_9,52,ghost3dnr,0.0003789477,34.214207,0.980592,38.870842,308.908051
scene_9,53,noisy,0.0000424322,43.723046,0.992117,462.692078,22.729731
scene_9,53,2dnr,0.0000423456,43.731919,0.992140,460.924713,22.716860
scene_9,53,dataset_3dnr,0.0000092909,50.319400,0.997875,72.792900,20.074968
scene_9,53,ghost3dnr,0.0003798202,34.204220,0.980917,40.002495,308.860260
scene_9,54,noisy,0.0000415820,43.810942,0.992224,458.129486,22.539776
scene_9,54,2dnr,0.0000414948,43.820066,0.992248,456.345062,22.529987
scene_9,54,dataset_3dnr,0.0000083045,50.806889,0.998056,67.527328,19.426073
scene_9,54,ghost3dnr,0.0003873870,34.118550,0.980638,39.185215,298.860260
scene_9,55,noisy,0.0000420474,43.762609,0.992048,462.237396,22.129482
scene_9,55,2dnr,0.0000419602,43.771622,0.992070,460.450073,22.115141
scene_9,55,dataset_3dnr,0.0000083831,50.765979,0.998044,68.251183,19.370518
scene_9,55,ghost3dnr,0.0003977093,34.004343,0.980397,39.429089,297.302612
scene_9,56,noisy,0.0000415209,43.817337,0.992189,459.438446,21.254831
scene_9,56,2dnr,0.0000414337,43.826467,0.992211,457.662109,21.242012
scene_9,56,dataset_3dnr,0.0000082629,50.828653,0.998048,67.120148,18.523745
scene_9,56,ghost3dnr,0.0004014169,33.964043,0.979457,39.292439,277.834625
scene_9,57,noisy,0.0000416920,43.799469,0.992059,459.905884,21.579796
scene_9,57,2dnr,0.0000416041,43.808643,0.992080,458.109283,21.562117
scene_9,57,dataset_3dnr,0.0000083880,50.763400,0.998029,68.067253,18.138514
scene_9,57,ghost3dnr,0.0003802650,34.199137,0.980248,37.203541,248.405640
scene_9,58,noisy,0.0000428026,43.685298,0.991825,467.625793,22.152008
scene_9,58,2dnr,0.0000427160,43.694094,0.991848,465.854218,22.137188
scene_9,58,dataset_3dnr,0.0000097439,50.112692,0.997814,76.298111,18.398401
scene_9,58,ghost3dnr,0.0003441380,34.632674,0.980382,37.636028,208.665955
scene_9,59,noisy,0.0000433696,43.628146,0.991781,474.491547,21.800688
scene_9,59,2dnr,0.0000432836,43.636767,0.991804,472.735291,21.782341
scene_9,59,dataset_3dnr,0.0000085722,50.669053,0.997971,69.160622,17.816324
scene_9,59,ghost3dnr,0.0002938445,35.318825,0.981330,35.543793,165.636398
scene_9,60,noisy,0.0000428067,43.684878,0.991934,468.706818,21.688042
scene_9,60,2dnr,0.0000427200,43.693691,0.991955,466.935059,21.668148
scene_9,60,dataset_3dnr,0.0000092796,50.324684,0.997865,73.332062,18.029524
scene_9,60,ghost3dnr,0.0002460403,36.089938,0.982045,39.684925,162.844131
scene_9,61,noisy,0.0000431264,43.652572,0.991907,471.085754,21.524378
scene_9,61,2dnr,0.0000430389,43.661393,0.991933,469.296021,21.508556
scene_9,61,dataset_3dnr,0.0000089626,50.475681,0.997925,71.940987,18.087397
scene_9,61,ghost3dnr,0.0001909471,37.190870,0.983334,40.512383,161.897217
scene_9,62,noisy,0.0000428611,43.679362,0.991963,474.825256,21.758404
scene_9,62,2dnr,0.0000427745,43.688152,0.991984,473.055573,21.737701
scene_9,62,dataset_3dnr,0.0000084434,50.734820,0.998003,68.758781,18.208408
scene_9,62,ghost3dnr,0.0001566359,38.051087,0.983710,38.317612,184.678589
scene_9,63,noisy,0.0000415568,43.813579,0.992243,459.428894,21.187424
scene_9,63,2dnr,0.0000414696,43.822703,0.992269,457.649261,21.172035
scene_9,63,dataset_3dnr,0.0000081368,50.895440,0.998022,67.313675,17.696604
scene_9,63,ghost3dnr,0.0001274279,38.947354,0.984709,37.174191,179.933060
scene_9,64,noisy,0.0000413701,43.833134,0.992380,457.311188,20.843254
scene_9,64,2dnr,0.0000412830,43.842285,0.992401,455.532867,20.825497
scene_9,64,dataset_3dnr,0.0000081003,50.915010,0.998047,67.181412,17.484489
scene_9,64,ghost3dnr,0.0001136537,39.444163,0.984993,37.352386,181.228317
scene_9,65,noisy,0.0000423395,43.732538,0.991925,464.954712,21.234516
scene_9,65,2dnr,0.0000422531,43.741418,0.991950,463.187592,21.215239
scene_9,65,dataset_3dnr,0.0000087843,50.562932,0.997946,70.698326,17.788183
scene_9,65,ghost3dnr,0.0001098612,39.591558,0.985296,36.884029,185.039688
scene_9,66,noisy,0.0000416165,43.807343,0.992290,458.467010,20.617048
scene_9,66,2dnr,0.0000415298,43.816398,0.992311,456.691467,20.596464
scene_9,66,dataset_3dnr,0.0000082405,50.840464,0.998031,67.883636,16.898592
scene_9,66,ghost3dnr,0.0001119023,39.511608,0.984928,34.927322,187.103271
scene_9,67,noisy,0.0000424690,43.719283,0.992091,470.093475,20.552582
scene_9,67,2dnr,0.0000423819,43.728200,0.992114,468.315582,20.534784
scene_9,67,dataset_3dnr,0.0000082974,50.810582,0.998029,68.354721,16.723476
scene_9,67,ghost3dnr,0.0001162758,39.345108,0.984569,34.722256,193.681244
scene_9,68,noisy,0.0000434844,43.616666,0.991742,476.018188,20.387020
scene_9,68,2dnr,0.0000433982,43.625279,0.991766,474.254364,20.376480
scene_9,68,dataset_3dnr,0.0000089012,50.505536,0.997954,71.398666,16.891521
scene_9,68,ghost3dnr,0.0001159680,39.356617,0.984534,39.624153,190.957718
scene_9,69,noisy,0.0000412931,43.841223,0.992248,456.356201,20.182552
scene_9,69,2dnr,0.0000412058,43.850413,0.992271,454.560669,20.165457
scene_9,69,dataset_3dnr,0.0000081778,50.873630,0.998031,67.718468,16.905737
scene_9,69,ghost3dnr,0.0001157729,39.363932,0.983835,38.493099,185.430679
scene_9,70,noisy,0.0000421991,43.746970,0.992064,464.500885,20.075935
scene_9,70,2dnr,0.0000421124,43.755897,0.992089,462.729736,20.060972
scene_9,70,dataset_3dnr,0.0000082173,50.852722,0.998026,68.260971,16.788279
scene_9,70,ghost3dnr,0.0001172699,39.308136,0.983794,39.462662,195.289780
scene_9,71,noisy,0.0000418244,43.785706,0.992088,461.166565,20.541008
scene_9,71,2dnr,0.0000417371,43.794775,0.992112,459.388519,20.522480
scene_9,71,dataset_3dnr,0.0000080962,50.917212,0.998040,67.835968,16.615805
scene_9,71,ghost3dnr,0.0001179939,39.281403,0.983284,40.033527,215.772339
scene_9,72,noisy,0.0000424540,43.720811,0.992060,467.958496,20.714890
scene_9,72,2dnr,0.0000423672,43.729702,0.992083,466.177582,20.703564
scene_9,72,dataset_3dnr,0.0000081259,50.901297,0.998032,67.895409,16.877228
scene_9,72,ghost3dnr,0.0001140637,39.428524,0.983511,38.110283,213.152374
scene_9,73,noisy,0.0000422597,43.740735,0.991951,465.474976,20.553194
scene_9,73,2dnr,0.0000421725,43.749710,0.991972,463.702148,20.530600
scene_9,73,dataset_3dnr,0.0000083908,50.761978,0.997980,69.060867,16.949274
scene_9,73,ghost3dnr,0.0001081502,39.659728,0.984045,36.839157,178.250641
scene_9,74,noisy,0.0000419635,43.771287,0.991980,463.892426,19.957289
scene_9,74,2dnr,0.0000418764,43.780310,0.992002,462.112427,19.939085
scene_9,74,dataset_3dnr,0.0000079720,50.984346,0.998058,66.371811,16.021357
scene_9,74,ghost3dnr,0.0001025690,39.889839,0.984712,34.917297,166.212555
scene_9,75,noisy,0.0000332663,44.779956,0.993634,363.702271,17.033535
scene_9,75,2dnr,0.0000331719,44.792294,0.993659,361.752594,17.002560
scene_9,75,dataset_3dnr,0.0000073821,51.318197,0.998201,63.105469,15.010909
scene_9,75,ghost3dnr,0.0000994137,40.025536,0.985548,32.217648,160.607681
scene_9,76,noisy,0.0000419115,43.776673,0.992173,458.440918,19.547771
scene_9,76,2dnr,0.0000418242,43.785722,0.992194,456.647919,19.525988
scene_9,76,dataset_3dnr,0.0000082756,50.822002,0.998080,66.947060,16.461784
scene_9,76,ghost3dnr,0.0000959508,40.179515,0.984951,34.005253,165.080383
scene_9,77,noisy,0.0000276770,45.578811,0.994680,301.352966,15.504064
scene_9,77,2dnr,0.0000275797,45.594102,0.994705,299.336639,15.479680
scene_9,77,dataset_3dnr,0.0000068435,51.647229,0.998258,60.459148,14.303614
scene_9,77,ghost3dnr,0.0000961651,40.169827,0.986118,31.185513,171.741409
scene_9,78,noisy,0.0000425514,43.710859,0.991920,468.384857,19.485458
scene_9,78,2dnr,0.0000424641,43.719777,0.991944,466.602600,19.467117
scene_9,78,dataset_3dnr,0.0000079315,51.006454,0.998084,65.618637,16.009653
scene_9,78,ghost3dnr,0.0000971856,40.123982,0.985649,32.490551,174.907562
scene_9,79,noisy,0.0000423412,43.732365,0.992018,470.115723,19.158426
scene_9,79,2dnr,0.0000422549,43.741228,0.992039,468.358551,19.137638
scene_9,79,dataset_3dnr,0.0000079564,50.992857,0.998096,66.430206,15.744650
scene_9,79,ghost3dnr,0.0000963525,40.161371,0.985616,31.828083,176.736908
scene_9,80,noisy,0.0000415683,43.812378,0.992152,458.082458,18.721947
scene_9,80,2dnr,0.0000414818,43.821420,0.992174,456.313171,18.702900
scene_9,80,dataset_3dnr,0.0000081751,50.875056,0.998040,67.744194,15.695256
scene_9,80,ghost3dnr,0.0000972966,40.119025,0.985061,35.041653,176.577820
scene_9,81,noisy,0.0000412964,43.840882,0.992254,453.054138,18.494839
scene_9,81,2dnr,0.0000412084,43.850143,0.992278,451.245972,18.478725
scene_9,81,dataset_3dnr,0.0000086238,50.642996,0.997995,70.062462,15.773917
scene_9,81,ghost3dnr,0.0000983961,40.070222,0.984737,34.808567,180.601212
scene_9,82,noisy,0.0000426225,43.703613,0.991997,473.351074,19.569572
scene_9,82,2dnr,0.0000425355,43.712482,0.992020,471.579254,19.559309
scene_9,82,dataset_3dnr,0.0000101717,49.926066,0.997755,79.714592,17.054176
scene_9,82,ghost3dnr,0.0001009066,39.960805,0.984552,35.687855,185.217102
scene_9,83,noisy,0.0000424668,43.719506,0.991882,468.979126,19.320732
scene_9,83,2dnr,0.0000423799,43.728398,0.991906,467.202881,19.306639
scene_9,83,dataset_3dnr,0.0000083221,50.797658,0.998017,68.672371,16.254215
scene_9,83,ghost3dnr,0.0001033442,39.857139,0.984130,40.470142,188.078110
scene_9,84,noisy,0.0000422867,43.737967,0.992086,468.907379,19.662817
scene_9,84,2dnr,0.0000422002,43.746856,0.992113,467.141754,19.656353
scene_9,84,dataset_3dnr,0.0000101076,49.953529,0.997794,79.360001,16.887651
scene_9,84,ghost3dnr,0.0000990970,40.039395,0.984413,47.999920,176.369080
scene_9,85,noisy,0.0000420751,43.759747,0.992082,460.691559,19.654400
scene_9,85,2dnr,0.0000419867,43.768886,0.992104,458.888641,19.638000
scene_9,85,dataset_3dnr,0.0000083820,50.766549,0.998016,69.046120,16.723333
scene_9,85,ghost3dnr,0.0000956633,40.192547,0.984924,43.402615,174.619873
