scene,frame,method,mse,psnr,ssim,static_mse,moving_mae
scene_1,94,noisy,0.0001761403,37.541413,0.988271,,61.139378
scene_1,94,2dnr,0.0001761100,37.542159,0.988274,,61.139141
scene_1,94,dataset_3dnr,0.0000730480,41.363918,0.995586,,53.778652
scene_1,94,ghost3dnr,0.0263576023,15.790941,0.723165,,333.608429
scene_1,95,noisy,0.0001775261,37.507379,0.988221,,61.746250
scene_1,95,2dnr,0.0001774947,37.508146,0.988225,,61.745998
scene_1,95,dataset_3dnr,0.0000734033,41.342841,0.995676,,54.612747
scene_1,95,ghost3dnr,0.0156073449,18.066710,0.814438,,249.642731
scene_1,96,noisy,0.0001768859,37.523068,0.988256,,61.792789
scene_1,96,2dnr,0.0001768545,37.523840,0.988260,,61.792667
scene_1,96,dataset_3dnr,0.0000732298,41.353124,0.995702,,54.295010
scene_1,96,ghost3dnr,0.0121689020,19.147486,0.844779,,200.822708
scene_1,97,noisy,0.0001787846,37.476698,0.988348,,61.837273
scene_1,97,2dnr,0.0001787540,37.477442,0.988352,,61.837040
scene_1,97,dataset_3dnr,0.0000750387,41.247148,0.995690,,55.310017
scene_1,97,ghost3dnr,0.0086898711,20.609867,0.876701,,182.333206
scene_1,98,noisy,0.0001782473,37.489769,0.988373,,59.313755
scene_1,98,2dnr,0.0001782175,37.490496,0.988379,,59.314095
scene_1,98,dataset_3dnr,0.0000787689,41.036450,0.995724,,54.922771
scene_1,98,ghost3dnr,0.0067812940,21.686874,0.899471,,163.231476
scene_1,99,noisy,0.0001798379,37.451187,0.988255,,60.457428
scene_1,99,2dnr,0.0001798076,37.451920,0.988257,,60.457241
scene_1,99,dataset_3dnr,0.0000794903,40.996858,0.995634,,56.291882
scene_1,99,ghost3dnr,0.0034555744,24.614798,0.926075,,141.326416
scene_1,100,noisy,0.0001809278,37.424948,0.988259,,62.972141
scene_1,100,2dnr,0.0001808971,37.425685,0.988263,,62.971420
scene_1,100,dataset_3dnr,0.0000755942,41.215113,0.995743,,55.566170
scene_1,100,ghost3dnr,0.0020161408,26.954791,0.951798,,130.473206
scene_1,101,noisy,0.0001808352,37.427171,0.988155,,62.298473
scene_1,101,2dnr,0.0001808055,37.427884,0.988160,,62.298038
scene_1,101,dataset_3dnr,0.0000758184,41.202254,0.995697,,56.064484
scene_1,101,ghost3dnr,0.0005206711,32.834365,0.977637,,125.563988
scene_1,102,noisy,0.0001720225,37.644149,0.989185,,60.811916
scene_1,102,2dnr,0.0001719909,37.644945,0.989191,,60.811348
scene_1,102,dataset_3dnr,0.0000751894,41.238435,0.995734,,56.031559
scene_1,102,ghost3dnr,0.0004765794,33.218648,0.980639,,125.646278
scene_1,103,noisy,0.0001808114,37.427742,0.988013,,60.031902
scene_1,103,2dnr,0.0001807804,37.428487,0.988018,,60.031464
scene_1,103,dataset_3dnr,0.0000782311,41.066207,0.995705,,55.554237
scene_1,103,ghost3dnr,0.0004826354,33.163808,0.981759,,130.928452
scene_1,104,noisy,0.0001811886,37.418690,0.988325,,62.938805
scene_1,104,2dnr,0.0001811588,37.419405,0.988330,,62.939354
scene_1,104,dataset_3dnr,0.0000771925,41.124246,0.995730,,56.770748
scene_1,104,ghost3dnr,0.0003931504,34.054413,0.985587,,117.558266
scene_1,105,noisy,0.0001802765,37.440608,0.988345,,63.091782
scene_1,105,2dnr,0.0001802449,37.441370,0.988350,,63.092400
scene_1,105,dataset_3dnr,0.0000765361,41.161337,0.995825,,56.811611
scene_1,105,ghost3dnr,0.0002967912,35.275489,0.987927,,107.159241
scene_1,106,noisy,0.0001801988,37.442482,0.988610,,60.177540
scene_1,106,2dnr,0.0001801689,37.443201,0.988614,,60.176983
scene_1,106,dataset_3dnr,0.0000781804,41.069019,0.995722,,55.074104
scene_1,106,ghost3dnr,0.0002677207,35.723180,0.990076,,98.871010
scene_1,107,noisy,0.0001810259,37.422592,0.988359,,59.236248
scene_1,107,2dnr,0.0001809953,37.423328,0.988361,,59.235538
scene_1,107,dataset_3dnr,0.0000821384,40.854538,0.995672,,55.016014
scene_1,107,ghost3dnr,0.0002530539,35.967870,0.989321,,94.022087
scene_1,108,noisy,0.0001812465,37.417303,0.988667,,61.634460
scene_1,108,2dnr,0.0001812159,37.418036,0.988672,,61.633900
scene_1,108,dataset_3dnr,0.0000795858,40.991643,0.995608,,55.450146
scene_1,108,ghost3dnr,0.0002437331,36.130855,0.989358,,98.957092
scene_1,109,noisy,0.0001807779,37.428547,0.988389,,58.185841
scene_1,109,2dnr,0.0001807470,37.429288,0.988392,,58.185104
scene_1,109,dataset_3dnr,0.0000799293,40.972940,0.995686,,52.062271
scene_1,109,ghost3dnr,0.0002862125,35.433114,0.988358,,99.270241
scene_1,110,noisy,0.0001797916,37.452306,0.988364,,60.166622
scene_1,110,2dnr,0.0001797611,37.453043,0.988368,,60.166080
scene_1,110,dataset_3dnr,0.0000790569,41.020601,0.995654,,53.881210
scene_1,110,ghost3dnr,0.0002577568,35.887898,0.989035,,97.434128
scene_1,111,noisy,0.0001789802,37.471949,0.988274,,56.263813
scene_1,111,2dnr,0.0001789499,37.472685,0.988276,,56.262997
scene_1,111,dataset_3dnr,0.0000779278,41.083073,0.995582,,48.770229
scene_1,111,ghost3dnr,0.0002550200,35.934258,0.989130,,90.252174
scene_1,112,noisy,0.0001784562,37.484683,0.988043,,60.252548
scene_1,112,2dnr,0.0001784251,37.485440,0.988049,,60.252296
scene_1,112,dataset_3dnr,0.0000757842,41.204214,0.995533,,53.354805
scene_1,112,ghost3dnr,0.0002357442,36.275590,0.989574,,95.989716
scene_1,113,noisy,0.0001780311,37.495040,0.987962,,60.441326
scene_1,113,2dnr,0.0001780012,37.495770,0.987969,,60.440971
scene_1,113,dataset_3dnr,0.0000751449,41.241007,0.995576,,53.146904
scene_1,113,ghost3dnr,0.0002246806,36.484344,0.990085,,95.529709
scene_1,114,noisy,0.0001603852,37.948356,0.990062,,57.141014
scene_1,114,2dnr,0.0001603518,37.949263,0.990065,,57.139675
scene_1,114,dataset_3dnr,0.0000737767,41.320810,0.995732,,52.310226
scene_1,114,ghost3dnr,0.0002353208,36.283396,0.989264,,99.691895
scene_1,115,noisy,0.0001770816,37.518266,0.988223,,59.723858
scene_1,115,2dnr,0.0001770510,37.519016,0.988227,,59.723591
scene_1,115,dataset_3dnr,0.0000787254,41.038853,0.995536,,53.629768
scene_1,115,ghost3dnr,0.0002451786,36.105174,0.989132,,99.120445
scene_1,116,noisy,0.0001856048,37.314109,0.987561,,52.009109
scene_1,116,2dnr,0.0001855727,37.314859,0.987565,,52.005650
scene_1,116,dataset_3dnr,0.0000982737,40.075626,0.994829,,47.589157
scene_1,116,ghost3dnr,0.0007670925,31.151523,0.979908,,154.260468
scene_1,117,noisy,0.0001735394,37.606019,0.986775,,44.881725
scene_1,117,2dnr,0.0001735048,37.606886,0.986779,,44.872883
scene_1,117,dataset_3dnr,0.0000918359,40.369874,0.994642,,38.402988
scene_1,117,ghost3dnr,0.0011605470,29.353373,0.951554,,164.467361
scene_1,118,noisy,0.0001504399,38.226368,0.986129,,39.542366
scene_1,118,2dnr,0.0001503948,38.227672,0.986137,,39.528408
scene_1,118,dataset_3dnr,0.0000828332,40.817958,0.993703,,32.948620
scene_1,118,ghost3dnr,0.0023501099,26.289118,0.908959,,198.359177
scene_1,119,noisy,0.0001337811,38.736052,0.984123,,37.620739
scene_1,119,2dnr,0.0001337298,38.737717,0.984134,,37.606583
scene_1,119,dataset_3dnr,0.0000774983,41.107077,0.992751,,31.098841
scene_1,119,ghost3dnr,0.0017184250,27.648694,0.905934,,143.033905
scene_1,120,noisy,0.0000944629,40.247387,0.983016,,29.032959
scene_1,120,2dnr,0.0000943831,40.251058,0.983037,,29.002365
scene_1,120,dataset_3dnr,0.0000551258,42.586451,0.992410,,21.077623
scene_1,120,ghost3dnr,0.0014197243,28.477960,0.866308,,106.767784
scene_1,121,noisy,0.0000755076,41.220094,0.981677,,29.429090
scene_1,121,2dnr,0.0000754123,41.225577,0.981705,,29.400330
scene_1,121,dataset_3dnr,0.0000292426,45.339841,0.993245,,19.064930
scene_1,121,ghost3dnr,0.0010282893,29.878847,0.888322,,92.802429
scene_1,122,noisy,0.0000751710,41.239498,0.981196,,35.409729
scene_1,122,2dnr,0.0000750714,41.245253,0.981226,,35.385448
scene_1,122,dataset_3dnr,0.0000268795,45.705790,0.993265,,26.141733
scene_1,122,ghost3dnr,0.0013218265,28.788256,0.895869,,95.883186
scene_1,123,noisy,0.0000730887,41.361500,0.981029,,34.572735
scene_1,123,2dnr,0.0000729890,41.367424,0.981060,,34.552231
scene_1,123,dataset_3dnr,0.0000311631,45.063591,0.992413,,27.358942
scene_1,123,ghost3dnr,0.0008768854,30.570571,0.894554,,97.615479
scene_1,124,noisy,0.0000667897,41.752908,0.986741,,32.431690
scene_1,124,2dnr,0.0000666922,41.759252,0.986765,,32.412807
scene_1,124,dataset_3dnr,0.0000711596,41.477663,0.990281,,30.985563
scene_1,124,ghost3dnr,0.0012056718,29.187709,0.835123,,125.815781
scene_1,125,noisy,0.0001835267,37.363007,0.987155,,41.818295
scene_1,125,2dnr,0.0001834977,37.363694,0.987159,,41.810753
scene_1,125,dataset_3dnr,0.0002703105,35.681371,0.984751,,35.064354
scene_1,125,ghost3dnr,0.0784228966,11.055571,0.401757,,653.047974
scene_1,126,noisy,0.0001802526,37.441184,0.988256,,42.575626
scene_1,126,2dnr,0.0001802277,37.441784,0.988259,,42.570427
scene_1,126,dataset_3dnr,0.0001307283,38.836305,0.993195,,38.062447
scene_1,126,ghost3dnr,0.0826819465,10.825893,0.281680,,456.553070
scene_1,127,noisy,0.0001768740,37.523360,0.988522,,46.374943
scene_1,127,2dnr,0.0001768462,37.524042,0.988525,,46.369972
scene_1,127,dataset_3dnr,0.0000878996,40.560130,0.994578,,39.622189
scene_1,127,ghost3dnr,0.0894540921,10.483998,0.219658,,776.490784
scene_1,128,noisy,0.0001777709,37.501393,0.988426,,60.841778
scene_1,128,2dnr,0.0001777425,37.502087,0.988431,,60.841465
scene_1,128,dataset_3dnr,0.0000851555,40.697871,0.994780,,56.055328
scene_1,128,ghost3dnr,0.0796636567,10.987398,0.272380,,790.080383
scene_1,129,noisy,0.0001792729,37.464852,0.988508,,60.892807
scene_1,129,2dnr,0.0001792425,37.465589,0.988511,,60.892338
scene_1,129,dataset_3dnr,0.0000793357,41.005315,0.995225,,56.102272
scene_1,129,ghost3dnr,0.0685909167,11.637334,0.348117,,641.168945
scene_1,130,noisy,0.0001788056,37.476189,0.988366,,58.007137
scene_1,130,2dnr,0.0001787768,37.476888,0.988370,,58.006939
scene_1,130,dataset_3dnr,0.0000772060,41.123489,0.995489,,51.822247
scene_1,130,ghost3dnr,0.0577982031,12.380857,0.469115,,518.673645
scene_1,131,noisy,0.0001771078,37.517622,0.988554,,60.397366
scene_1,131,2dnr,0.0001770783,37.518348,0.988558,,60.397240
scene_1,131,dataset_3dnr,0.0000770753,41.130847,0.995538,,54.581997
scene_1,131,ghost3dnr,0.0196301881,17.070755,0.694583,,344.401306
scene_1,132,noisy,0.0001770378,37.519340,0.988367,,60.449329
scene_1,132,2dnr,0.0001770071,37.520094,0.988371,,60.448868
scene_1,132,dataset_3dnr,0.0000748330,41.259069,0.995633,,54.372665
scene_1,132,ghost3dnr,0.0136387311,18.652260,0.808458,,285.216278
scene_1,133,noisy,0.0001789804,37.471946,0.988187,,60.960205
scene_1,133,2dnr,0.0001789498,37.472687,0.988192,,60.960205
scene_1,133,dataset_3dnr,0.0000752239,41.236442,0.995642,,54.896328
scene_1,133,ghost3dnr,0.0039661881,24.016267,0.895734,,155.671783
scene_1,134,noisy,0.0001780587,37.494368,0.988492,,58.286205
scene_1,134,2dnr,0.0001780274,37.495132,0.988496,,58.285950
scene_1,134,dataset_3dnr,0.0000749622,41.251579,0.995627,,52.305912
scene_1,134,ghost3dnr,0.0008972356,30.470935,0.955516,,126.355263
scene_1,135,noisy,0.0001790863,37.469376,0.988396,,61.029865
scene_1,135,2dnr,0.0001790557,37.470118,0.988398,,61.029602
scene_1,135,dataset_3dnr,0.0000747291,41.265104,0.995676,,54.759155
scene_1,135,ghost3dnr,0.0004671024,33.305879,0.983911,,114.085464
scene_1,136,noisy,0.0001794590,37.460348,0.988474,,60.533180
scene_1,136,2dnr,0.0001794285,37.461086,0.988478,,60.532909
scene_1,136,dataset_3dnr,0.0000753128,41.231309,0.995725,,54.673508
scene_1,136,ghost3dnr,0.0004108745,33.862908,0.986491,,114.261589
scene_1,137,noisy,0.0001788905,37.474126,0.988517,,60.759235
scene_1,137,2dnr,0.0001788604,37.474858,0.988520,,60.758656
scene_1,137,dataset_3dnr,0.0000751434,41.241090,0.995740,,54.735950
scene_1,137,ghost3dnr,0.0004422887,33.542942,0.985601,,116.224922
scene_1,138,noisy,0.0001640973,37.848984,0.989894,,58.139244
scene_1,138,2dnr,0.0001640656,37.849826,0.989896,,58.138748
scene_1,138,dataset_3dnr,0.0000745235,41.277065,0.995777,,54.608929
scene_1,138,ghost3dnr,0.0004563396,33.407118,0.986954,,116.299973
scene_1,139,noisy,0.0001801233,37.444300,0.988241,,58.310062
scene_1,139,2dnr,0.0001800913,37.445073,0.988247,,58.309750
scene_1,139,dataset_3dnr,0.0000763595,41.171369,0.995766,,52.645126
scene_1,139,ghost3dnr,0.0007380622,31.319070,0.983662,,137.719193
scene_1,140,noisy,0.0001796139,37.456601,0.988338,,60.439156
scene_1,140,2dnr,0.0001795845,37.457311,0.988341,,60.439629
scene_1,140,dataset_3dnr,0.0000754674,41.222406,0.995707,,54.411049
scene_1,140,ghost3dnr,0.0007418517,31.296829,0.983601,,132.258148
scene_1,141,noisy,0.0001637040,37.859408,0.989852,,57.231285
scene_1,141,2dnr,0.0001636702,37.860303,0.989855,,57.230774
scene_1,141,dataset_3dnr,0.0000734665,41.339105,0.995812,,52.440464
scene_1,141,ghost3dnr,0.0006816677,31.664273,0.984467,,123.734825
scene_1,142,noisy,0.0001793088,37.463983,0.988614,,59.823143
scene_1,142,2dnr,0.0001792786,37.464716,0.988619,,59.822849
scene_1,142,dataset_3dnr,0.0000750172,41.248393,0.995741,,53.656059
scene_1,142,ghost3dnr,0.0007438177,31.285335,0.984087,,127.511993
scene_1,143,noisy,0.0001781360,37.492484,0.988576,,59.821426
scene_1,143,2dnr,0.0001781054,37.493230,0.988581,,59.821476
scene_1,143,dataset_3dnr,0.0000760095,41.191320,0.995757,,54.371872
scene_1,143,ghost3dnr,0.0006286216,32.016107,0.984397,,124.262749
scene_1,144,noisy,0.0001784306,37.485306,0.988529,,56.780872
scene_1,144,2dnr,0.0001784002,37.486047,0.988533,,56.780506
scene_1,144,dataset_3dnr,0.0000776302,41.099692,0.995643,,51.541790
scene_1,144,ghost3dnr,0.0009872012,30.055943,0.976094,,144.745590
scene_1,145,noisy,0.0001787803,37.476804,0.988508,,57.400894
scene_1,145,2dnr,0.0001787502,37.477535,0.988514,,57.400852
scene_1,145,dataset_3dnr,0.0000770914,41.129942,0.995683,,51.252182
scene_1,145,ghost3dnr,0.0014949474,28.253741,0.967596,,162.854584
scene_1,146,noisy,0.0001734078,37.609313,0.989111,,58.893154
scene_1,146,2dnr,0.0001733759,37.610112,0.989116,,58.893501
scene_1,146,dataset_3dnr,0.0000770186,41.134045,0.995696,,54.232605
scene_1,146,ghost3dnr,0.0014216276,28.472142,0.967127,,137.709412
scene_1,147,noisy,0.0001794413,37.460777,0.988477,,57.852055
scene_1,147,2dnr,0.0001794113,37.461502,0.988481,,57.852192
scene_1,147,dataset_3dnr,0.0000807220,40.930081,0.995541,,53.514057
scene_1,147,ghost3dnr,0.0014730126,28.317935,0.964345,,153.160400
scene_1,148,noisy,0.0001796922,37.454708,0.988614,,57.514168
scene_1,148,2dnr,0.0001796615,37.455450,0.988620,,57.513180
scene_1,148,dataset_3dnr,0.0000775440,41.104520,0.995647,,51.257763
scene_1,148,ghost3dnr,0.0014925235,28.260788,0.959989,,162.887741
scene_1,149,noisy,0.0001801345,37.444031,0.988448,,59.792137
scene_1,149,2dnr,0.0001801036,37.444777,0.988453,,59.791824
scene_1,149,dataset_3dnr,0.0000760301,41.190147,0.995791,,53.488960
scene_1,149,ghost3dnr,0.0012281797,29.107381,0.964544,,136.283066
scene_1,150,noisy,0.0001803927,37.437810,0.988585,,60.196358
scene_1,150,2dnr,0.0001803629,37.438529,0.988590,,60.196629
scene_1,150,dataset_3dnr,0.0000750485,41.246582,0.995861,,53.344181
scene_1,150,ghost3dnr,0.0010856888,29.642946,0.969457,,129.950409
scene_1,151,noisy,0.0001799838,37.447666,0.988474,,60.374653
scene_1,151,2dnr,0.0001799534,37.448399,0.988477,,60.375130
scene_1,151,dataset_3dnr,0.0000762136,41.179673,0.995775,,54.158291
scene_1,151,ghost3dnr,0.0008792240,30.559004,0.972112,,124.139748
scene_1,152,noisy,0.0001801990,37.442477,0.988873,,60.328682
scene_1,152,2dnr,0.0001801690,37.443198,0.988878,,60.328445
scene_1,152,dataset_3dnr,0.0000781058,41.073167,0.995772,,54.704590
scene_1,152,ghost3dnr,0.0008764158,30.572898,0.973908,,122.632133
scene_1,153,noisy,0.0001809934,37.423372,0.988460,,57.891388
scene_1,153,2dnr,0.0001809636,37.424088,0.988465,,57.892105
scene_1,153,dataset_3dnr,0.0000808602,40.922654,0.995596,,52.656178
scene_1,153,ghost3dnr,0.0009672409,30.144654,0.971519,,136.400742
scene_1,154,noisy,0.0001815279,37.410566,0.988868,,60.453247
scene_1,154,2dnr,0.0001814975,37.411293,0.988874,,60.452682
scene_1,154,dataset_3dnr,0.0000791118,41.017587,0.995576,,54.161331
scene_1,154,ghost3dnr,0.0008279196,30.820118,0.972272,,131.331879
scene_1,155,noisy,0.0001828931,37.378028,0.988521,,60.994011
scene_1,155,2dnr,0.0001828641,37.378716,0.988526,,60.994572
scene_1,155,dataset_3dnr,0.0000781366,41.071455,0.995772,,54.170910
scene_1,155,ghost3dnr,0.0006220420,32.061803,0.977071,,127.393227
scene_1,156,noisy,0.0001821798,37.394999,0.988761,,60.344555
scene_1,156,2dnr,0.0001821500,37.395709,0.988765,,60.344074
scene_1,156,dataset_3dnr,0.0000787747,41.036135,0.995752,,54.725060
scene_1,156,ghost3dnr,0.0005291941,32.763850,0.979405,,124.988297
scene_1,157,noisy,0.0001832750,37.368968,0.988624,,60.571590
scene_1,157,2dnr,0.0001832440,37.369702,0.988629,,60.572037
scene_1,157,dataset_3dnr,0.0000819484,40.864596,0.995610,,55.921497
scene_1,157,ghost3dnr,0.0004524783,33.444022,0.981484,,116.601997
scene_1,158,noisy,0.0001829234,37.377308,0.988827,,58.640148
scene_1,158,2dnr,0.0001828938,37.378011,0.988830,,58.639633
scene_1,158,dataset_3dnr,0.0000832432,40.796513,0.995552,,53.170403
scene_1,158,ghost3dnr,0.0004304742,33.660529,0.981956,,109.073524
scene_1,159,noisy,0.0001849066,37.330475,0.988960,,58.262791
scene_1,159,2dnr,0.0001848774,37.331162,0.988964,,58.262569
scene_1,159,dataset_3dnr,0.0000826606,40.827013,0.995644,,51.350914
scene_1,159,ghost3dnr,0.0003643222,34.385143,0.983721,,96.036606
scene_1,160,noisy,0.0001849423,37.329639,0.988992,,59.716763
scene_1,160,2dnr,0.0001849129,37.330327,0.988995,,59.715752
scene_1,160,dataset_3dnr,0.0000817975,40.872597,0.995741,,52.968266
scene_1,160,ghost3dnr,0.0003776284,34.229354,0.985008,,101.800186
scene_1,161,noisy,0.0001863102,37.297635,0.988899,,58.936073
scene_1,161,2dnr,0.0001862792,37.298356,0.988904,,58.936234
scene_1,161,dataset_3dnr,0.0000831936,40.799099,0.995584,,52.546425
scene_1,161,ghost3dnr,0.0003941578,34.043298,0.985501,,100.352882
scene_1,162,noisy,0.0001867778,37.286747,0.989086,,57.796246
scene_1,162,2dnr,0.0001867479,37.287442,0.989089,,57.795284
scene_1,162,dataset_3dnr,0.0000873289,40.588420,0.995457,,53.180370
scene_1,162,ghost3dnr,0.0003669062,34.354450,0.985792,,96.170090
scene_1,163,noisy,0.0001890971,37.233152,0.989009,,55.465393
scene_1,163,2dnr,0.0001890680,37.233820,0.989014,,55.463371
scene_1,163,dataset_3dnr,0.0000895797,40.477903,0.995448,,49.562714
scene_1,163,ghost3dnr,0.0004034287,33.942332,0.983209,,91.438629
scene_1,164,noisy,0.0001883339,37.250715,0.989425,,54.280922
scene_1,164,2dnr,0.0001883047,37.251388,0.989428,,54.279640
scene_1,164,dataset_3dnr,0.0000884172,40.534630,0.995736,,48.278862
scene_1,164,ghost3dnr,0.0005991316,32.224778,0.974644,,108.143387
scene_1,165,noisy,0.0001881842,37.254169,0.989121,,56.168285
scene_1,165,2dnr,0.0001881545,37.254853,0.989125,,56.168270
scene_1,165,dataset_3dnr,0.0000864377,40.632966,0.995841,,49.924690
scene_1,165,ghost3dnr,0.0006686935,31.747729,0.968461,,123.774147
scene_1,166,noisy,0.0001874176,37.271897,0.988795,,55.465645
scene_1,166,2dnr,0.0001873882,37.272577,0.988798,,55.464497
scene_1,166,dataset_3dnr,0.0000849807,40.706796,0.995899,,49.163807
scene_1,166,ghost3dnr,0.0009164294,30.379010,0.959901,,145.748642
scene_1,167,noisy,0.0001864117,37.295267,0.989022,,55.326561
scene_1,167,2dnr,0.0001863807,37.295991,0.989027,,55.325169
scene_1,167,dataset_3dnr,0.0000853284,40.689066,0.995866,,49.486458
scene_1,167,ghost3dnr,0.0011388952,29.435162,0.952050,,155.375687
scene_1,168,noisy,0.0001860670,37.303306,0.989272,,55.496376
scene_1,168,2dnr,0.0001860359,37.304032,0.989274,,55.494892
scene_1,168,dataset_3dnr,0.0000865845,40.625598,0.995787,,49.973236
scene_1,168,ghost3dnr,0.0012391519,29.068754,0.947871,,158.737564
scene_1,169,noisy,0.0001840230,37.351278,0.988698,,52.834518
scene_1,169,2dnr,0.0001839923,37.352004,0.988703,,52.832771
scene_1,169,dataset_3dnr,0.0000844769,40.732621,0.995720,,46.182350
scene_1,169,ghost3dnr,0.0018108481,27.421180,0.931689,,182.802338
scene_1,170,noisy,0.0001822626,37.393025,0.988752,,55.392094
scene_1,170,2dnr,0.0001822332,37.393726,0.988754,,55.391541
scene_1,170,dataset_3dnr,0.0000829456,40.812068,0.995671,,49.220081
scene_1,170,ghost3dnr,0.0018688216,27.284322,0.928523,,178.158478
scene_1,171,noisy,0.0001817508,37.405237,0.988667,,55.809082
scene_1,171,2dnr,0.0001817210,37.405948,0.988670,,55.808414
scene_1,171,dataset_3dnr,0.0000805384,40.939969,0.995811,,48.885056
scene_1,171,ghost3dnr,0.0016680894,27.777807,0.929482,,176.552567
scene_1,172,noisy,0.0001787267,37.478106,0.988822,,55.723995
scene_1,172,2dnr,0.0001786958,37.478855,0.988827,,55.723553
scene_1,172,dataset_3dnr,0.0000821200,40.855509,0.995769,,50.290882
scene_1,172,ghost3dnr,0.0016849912,27.734024,0.926698,,181.181946
scene_1,173,noisy,0.0001787915,37.476531,0.988665,,55.182034
scene_1,173,2dnr,0.0001787593,37.477313,0.988671,,55.181358
scene_1,173,dataset_3dnr,0.0000846340,40.724551,0.995689,,50.055305
scene_1,173,ghost3dnr,0.0014372454,28.424691,0.930806,,170.768631
scene_1,174,noisy,0.0001863918,37.295732,0.988526,,52.911922
scene_1,174,2dnr,0.0001863613,37.296443,0.988530,,52.909191
scene_1,174,dataset_3dnr,0.0000965560,40.152209,0.995451,,47.263420
scene_1,174,ghost3dnr,0.0017986631,27.450502,0.930140,,193.846542
scene_1,175,noisy,0.0001703343,37.686978,0.988492,,49.429508
scene_1,175,2dnr,0.0001703005,37.687842,0.988497,,49.425568
scene_1,175,dataset_3dnr,0.0000979742,40.088884,0.994592,,44.207329
scene_1,175,ghost3dnr,0.0021223624,26.731805,0.921360,,191.086273
scene_1,176,noisy,0.0001845341,37.339233,0.986047,,50.795677
scene_1,176,2dnr,0.0001844994,37.340052,0.986053,,50.791859
scene_1,176,dataset_3dnr,0.0001017629,39.924106,0.993708,,44.061157
scene_1,176,ghost3dnr,0.0024390679,26.127761,0.907287,,179.839523
scene_1,177,noisy,0.0001935270,37.132585,0.984640,,50.024048
scene_1,177,2dnr,0.0001934935,37.133336,0.984644,,50.018791
scene_1,177,dataset_3dnr,0.0001128194,39.476161,0.992368,,42.164257
scene_1,177,ghost3dnr,0.0027607558,25.589720,0.900843,,183.456329
scene_1,178,noisy,0.0001969603,37.056213,0.983678,,50.029858
scene_1,178,2dnr,0.0001969259,37.056972,0.983684,,50.024784
scene_1,178,dataset_3dnr,0.0001199963,39.208322,0.991441,,42.278133
scene_1,178,ghost3dnr,0.0023125478,26.359093,0.896087,,153.633896
scene_1,179,noisy,0.0001831897,37.370990,0.984901,,49.025574
scene_1,179,2dnr,0.0001831508,37.371911,0.984907,,49.020103
scene_1,179,dataset_3dnr,0.0001237316,39.075195,0.990526,,42.363857
scene_1,179,ghost3dnr,0.0021336926,26.708681,0.892509,,150.781525
scene_1,180,noisy,0.0001849167,37.330238,0.982634,,47.467594
scene_1,180,2dnr,0.0001848787,37.331132,0.982644,,47.461597
scene_1,180,dataset_3dnr,0.0001310598,38.825304,0.988558,,40.434662
scene_1,180,ghost3dnr,0.0030969712,25.090628,0.837074,,179.436188
scene_1,181,noisy,0.0001931306,37.141490,0.982551,,47.507153
scene_1,181,2dnr,0.0001930907,37.142386,0.982559,,47.499416
scene_1,181,dataset_3dnr,0.0001433336,38.436521,0.987908,,40.636028
scene_1,181,ghost3dnr,0.0040748497,23.898884,0.834134,,171.911636
scene_1,182,noisy,0.0001840153,37.351461,0.983258,,46.353779
scene_1,182,2dnr,0.0001839763,37.352381,0.983267,,46.347328
scene_1,182,dataset_3dnr,0.0001349315,38.698865,0.989068,,39.750996
scene_1,182,ghost3dnr,0.0132698771,18.771331,0.790428,,234.755646
scene_1,183,noisy,0.0001775076,37.507830,0.983356,,46.656338
scene_1,183,2dnr,0.0001774676,37.508808,0.983363,,46.650200
scene_1,183,dataset_3dnr,0.0001277460,38.936529,0.989696,,40.185150
scene_1,183,ghost3dnr,0.0360890403,14.426247,0.707395,,357.281708
scene_1,184,noisy,0.0001737232,37.601423,0.985489,,46.497013
scene_1,184,2dnr,0.0001736837,37.602408,0.985495,,46.491211
scene_1,184,dataset_3dnr,0.0001321902,38.788007,0.990451,,41.570259
scene_1,184,ghost3dnr,0.0570129231,12.440267,0.640827,,473.647064
scene_1,185,noisy,0.0001738764,37.597593,0.983467,,41.166214
scene_1,185,2dnr,0.0001738335,37.598666,0.983475,,41.154503
scene_1,185,dataset_3dnr,0.0001292876,38.884431,0.990718,,34.581966
scene_1,185,ghost3dnr,0.0444553792,13.520757,0.645026,,331.984741
scene_1,186,noisy,0.0001346667,38.707397,0.982736,,36.741390
scene_1,186,2dnr,0.0001346146,38.709079,0.982745,,36.728268
scene_1,186,dataset_3dnr,0.0000874526,40.582272,0.991366,,29.232094
scene_1,186,ghost3dnr,0.0373228677,14.280250,0.679596,,235.010803
scene_1,187,noisy,0.0001041939,39.821577,0.982126,,31.882729
scene_1,187,2dnr,0.0001041245,39.824471,0.982142,,31.861952
scene_1,187,dataset_3dnr,0.0000597937,42.233447,0.991375,,23.796728
scene_1,187,ghost3dnr,0.0314070880,15.029723,0.673828,,273.668121
scene_1,188,noisy,0.0000905626,40.430509,0.981890,,33.092567
scene_1,188,2dnr,0.0000904816,40.434399,0.981913,,33.068855
scene_1,188,dataset_3dnr,0.0000447213,43.494855,0.992786,,24.931351
scene_1,188,ghost3dnr,0.0171795152,17.649891,0.771685,,144.368546
scene_1,189,noisy,0.0000773745,41.114024,0.980609,,30.324884
scene_1,189,2dnr,0.0000772826,41.119183,0.980637,,30.299252
