scene,frame,method,mse,psnr,ssim,static_mse,moving_mae
scene_6,6,ghost3dnr,0.0001006834,39.970421,0.987261,138.946960,107.812889
scene_6,7,noisy,0.0000418569,43.782331,0.992343,450.100555,22.880201
scene_6,7,2dnr,0.0000417714,43.791206,0.992364,448.251495,22.873253
scene_6,7,dataset_3dnr,0.0000101599,49.931124,0.997870,66.813660,21.461494
scene_6,7,ghost3dnr,0.0001157543,39.364629,0.985308,118.163307,111.087326
scene_6,8,noisy,0.0000425538,43.710615,0.992126,457.758728,22.741844
scene_6,8,2dnr,0.0000424688,43.719296,0.992149,455.928741,22.733860
scene_6,8,dataset_3dnr,0.0000102527,49.891621,0.997886,68.169273,21.377731
scene_6,8,ghost3dnr,0.0001357713,38.671921,0.985632,100.478363,114.302231
scene_6,9,noisy,0.0000418931,43.778575,0.992311,448.631561,23.054075
scene_6,9,2dnr,0.0000418078,43.787424,0.992333,446.795654,23.047117
scene_6,9,dataset_3dnr,0.0000097695,50.101260,0.997991,65.414276,21.457981
scene_6,9,ghost3dnr,0.0001541394,38.120862,0.985162,82.351990,115.790466
scene_6,10,noisy,0.0000276973,45.575618,0.994813,296.825500,19.368540
scene_6,10,2dnr,0.0000276024,45.590525,0.994837,294.717896,19.360579
scene_6,10,dataset_3dnr,0.0000094667,50.238029,0.997895,65.208939,19.446451
scene_6,10,ghost3dnr,0.0001817940,37.404205,0.983851,69.510536,122.011627
scene_6,11,noisy,0.0000316436,44.997137,0.994186,338.670776,19.988119
scene_6,11,2dnr,0.0000315519,45.009749,0.994210,336.652679,19.979973
scene_6,11,dataset_3dnr,0.0000100833,49.963958,0.997772,67.348816,19.340189
scene_6,11,ghost3dnr,0.0002450563,36.107341,0.982676,64.894524,138.394547
scene_6,12,noisy,0.0000421619,43.750797,0.992225,453.745697,23.444529
scene_6,12,2dnr,0.0000420780,43.759444,0.992247,451.916443,23.438354
scene_6,12,dataset_3dnr,0.0000102105,49.909542,0.997764,66.537277,21.802599
scene_6,12,ghost3dnr,0.0002920078,35.346056,0.980292,64.814209,139.749588
scene_6,13,noisy,0.0000423851,43.727869,0.992160,452.974396,24.745615
scene_6,13,2dnr,0.0000423006,43.736536,0.992181,451.119141,24.743063
scene_6,13,dataset_3dnr,0.0000101525,49.934273,0.997919,67.208931,22.342695
scene_6,13,ghost3dnr,0.0003480553,34.583517,0.979939,63.682209,145.666199
scene_6,14,noisy,0.0000425207,43.714001,0.992353,454.847626,23.869471
scene_6,14,2dnr,0.0000424348,43.722779,0.992376,453.008423,23.863232
scene_6,14,dataset_3dnr,0.0000106803,49.714185,0.997858,67.025986,22.252893
scene_6,14,ghost3dnr,0.0003938431,34.046767,0.977723,61.370453,155.448730
scene_6,15,noisy,0.0000421702,43.749948,0.992351,448.317657,23.167898
scene_6,15,2dnr,0.0000420849,43.758738,0.992371,446.456543,23.162436
scene_6,15,dataset_3dnr,0.0000106041,49.745277,0.997844,66.269058,21.579981
scene_6,15,ghost3dnr,0.0004467191,33.499654,0.977046,55.425552,169.061157
scene_6,16,noisy,0.0000281225,45.509456,0.994814,298.961884,19.998753
scene_6,16,2dnr,0.0000280280,45.524076,0.994839,296.868378,19.991999
scene_6,16,dataset_3dnr,0.0000080997,50.915290,0.998182,61.378738,18.584711
scene_6,16,ghost3dnr,0.0004622206,33.351507,0.978041,49.292336,156.712845
scene_6,17,noisy,0.0000422649,43.740197,0.992343,457.720947,23.993412
scene_6,17,2dnr,0.0000421804,43.748890,0.992364,455.895264,23.986370
scene_6,17,dataset_3dnr,0.0000098858,50.049882,0.997835,66.491135,21.848598
scene_6,17,ghost3dnr,0.0005002390,33.008224,0.976304,46.615711,166.735367
scene_6,18,noisy,0.0000418758,43.780369,0.992366,450.349915,22.396116
scene_6,18,2dnr,0.0000417919,43.789083,0.992388,448.520660,22.387266
scene_6,18,dataset_3dnr,0.0000099379,50.027049,0.997728,66.117966,20.537579
scene_6,18,ghost3dnr,0.0005682638,32.454500,0.973453,47.138622,198.521210
scene_6,19,noisy,0.0000418957,43.778303,0.992350,446.318481,22.671322
scene_6,19,2dnr,0.0000418106,43.787134,0.992370,444.466309,22.662680
scene_6,19,dataset_3dnr,0.0000095523,50.198911,0.997882,64.633293,20.585300
scene_6,19,ghost3dnr,0.0006651067,31.771087,0.971628,45.276520,211.516068
scene_6,20,noisy,0.0000422368,43.743089,0.992129,450.423431,22.779865
scene_6,20,2dnr,0.0000421525,43.751770,0.992153,448.588409,22.773844
scene_6,20,dataset_3dnr,0.0000095017,50.222002,0.997926,65.260284,20.727091
scene_6,20,ghost3dnr,0.0006980028,31.561429,0.969584,47.814453,206.779144
scene_6,21,noisy,0.0000415449,43.814821,0.992243,445.744568,24.528362
scene_6,21,2dnr,0.0000414603,43.823677,0.992263,443.905884,24.520020
scene_6,21,dataset_3dnr,0.0000097380,50.115306,0.997917,64.579407,22.463705
scene_6,21,ghost3dnr,0.0007561445,31.213952,0.968847,44.434284,189.856110
scene_6,22,noisy,0.0000415850,43.810636,0.992322,445.464142,22.148319
scene_6,22,2dnr,0.0000415001,43.819511,0.992344,443.610260,22.138861
scene_6,22,dataset_3dnr,0.0000100448,49.980578,0.997892,65.817734,20.134148
scene_6,22,ghost3dnr,0.0007541921,31.225180,0.968844,41.740520,198.020676
scene_6,23,noisy,0.0000260266,45.845821,0.995176,271.681244,17.832455
scene_6,23,2dnr,0.0000259298,45.862014,0.995198,269.475494,17.826546
scene_6,23,dataset_3dnr,0.0000079882,50.975537,0.998142,60.071465,17.177511
scene_6,23,ghost3dnr,0.0007656857,31.159494,0.968105,38.793182,197.468567
scene_6,24,noisy,0.0000425118,43.714906,0.992117,454.003021,24.575567
scene_6,24,2dnr,0.0000424277,43.723504,0.992137,452.175232,24.568659
scene_6,24,dataset_3dnr,0.0000096502,50.154629,0.997855,65.995079,21.265406
scene_6,24,ghost3dnr,0.0007697382,31.136569,0.966568,38.420029,182.504654
scene_6,25,noisy,0.0000418994,43.777920,0.992287,448.804138,22.354740
scene_6,25,2dnr,0.0000418144,43.786737,0.992311,446.971741,22.346401
scene_6,25,dataset_3dnr,0.0000102871,49.877088,0.997678,67.652573,20.529827
scene_6,25,ghost3dnr,0.0007283546,31.376571,0.966927,45.169014,192.535950
scene_6,26,noisy,0.0000436123,43.603907,0.992074,459.626099,21.931541
scene_6,26,2dnr,0.0000435278,43.612332,0.992097,457.788391,21.926271
scene_6,26,dataset_3dnr,0.0000104090,49.825895,0.997561,68.348999,19.985037
scene_6,26,ghost3dnr,0.0007714439,31.126956,0.966613,45.370121,199.184464
scene_6,27,noisy,0.0000415769,43.811474,0.992306,445.158661,21.499140
scene_6,27,2dnr,0.0000414914,43.820424,0.992327,443.309265,21.493950
scene_6,27,dataset_3dnr,0.0000096749,50.143539,0.997785,68.075165,19.406561
scene_6,27,ghost3dnr,0.0007688065,31.141830,0.965936,45.400204,199.911087
scene_6,28,noisy,0.0000433431,43.630797,0.991895,463.538971,21.936399
scene_6,28,2dnr,0.0000432591,43.639222,0.991917,461.697418,21.929691
scene_6,28,dataset_3dnr,0.0000099119,50.038441,0.997871,68.737251,19.866573
scene_6,28,ghost3dnr,0.0007465045,31.269676,0.966660,44.923820,187.818619
scene_6,29,noisy,0.0000423428,43.732209,0.992207,452.828613,21.356340
scene_6,29,2dnr,0.0000422579,43.740925,0.992228,450.980713,21.348049
scene_6,29,dataset_3dnr,0.0000105058,49.785718,0.997726,70.183006,19.736542
scene_6,29,ghost3dnr,0.0007150133,31.456859,0.964651,47.831738,184.091644
scene_6,30,noisy,0.0000425615,43.709829,0.992233,456.092712,21.159269
scene_6,30,2dnr,0.0000424771,43.718452,0.992253,454.260864,21.153549
scene_6,30,dataset_3dnr,0.0000100147,49.993616,0.997832,67.258972,19.569384
scene_6,30,ghost3dnr,0.0006958661,31.574743,0.965011,50.143536,191.232040
scene_6,31,noisy,0.0000417461,43.793840,0.992271,448.601624,21.197121
scene_6,31,2dnr,0.0000416605,43.802758,0.992294,446.735992,21.192078
scene_6,31,dataset_3dnr,0.0000109108,49.621445,0.997685,72.961823,19.572309
scene_6,31,ghost3dnr,0.0007024012,31.534148,0.962622,50.841679,196.775314
scene_6,32,noisy,0.0000420530,43.762027,0.992274,453.149506,22.637386
scene_6,32,2dnr,0.0000419683,43.770783,0.992298,451.313049,22.630198
scene_6,32,dataset_3dnr,0.0000117049,49.316330,0.997421,74.229095,21.814131
scene_6,32,ghost3dnr,0.0007418932,31.296586,0.961158,53.041889,206.356567
scene_6,33,noisy,0.0000421308,43.754005,0.992272,450.313751,20.727383
scene_6,33,2dnr,0.0000420460,43.762755,0.992292,448.486053,20.720812
scene_6,33,dataset_3dnr,0.0000111221,49.538116,0.997472,69.192207,19.114159
scene_6,33,ghost3dnr,0.0007787850,31.085824,0.960793,51.445599,226.114609
scene_6,34,noisy,0.0000418931,43.778576,0.992253,453.918243,22.922392
scene_6,34,2dnr,0.0000418072,43.787487,0.992273,452.045105,22.915648
scene_6,34,dataset_3dnr,0.0000112630,49.483447,0.997668,76.112473,19.933905
scene_6,34,ghost3dnr,0.0008325232,30.796037,0.962086,50.720154,204.014587
scene_6,35,noisy,0.0000429507,43.670295,0.992137,460.953308,20.904659
scene_6,35,2dnr,0.0000428663,43.678837,0.992160,459.132172,20.897730
scene_6,35,dataset_3dnr,0.0000097428,50.113180,0.997883,67.484993,19.186171
scene_6,35,ghost3dnr,0.0008333814,30.791562,0.963774,46.387665,213.308609
scene_6,36,noisy,0.0000437794,43.587304,0.992041,465.496490,21.359158
scene_6,36,2dnr,0.0000436948,43.595704,0.992065,463.648315,21.352303
scene_6,36,dataset_3dnr,0.0000102951,49.873705,0.997833,69.128540,19.715530
scene_6,36,ghost3dnr,0.0008562468,30.674010,0.963960,48.716618,205.765198
scene_6,37,noisy,0.0000414298,43.826867,0.992418,442.076294,20.662933
scene_6,37,2dnr,0.0000413457,43.835698,0.992442,440.225037,20.655172
scene_6,37,dataset_3dnr,0.0000095851,50.184033,0.997950,67.424362,18.809965
scene_6,37,ghost3dnr,0.0008454111,30.729321,0.965132,45.600914,196.300598
scene_6,38,noisy,0.0000366861,44.354990,0.993287,390.316406,19.399958
scene_6,38,2dnr,0.0000365969,44.365563,0.993310,388.357391,19.391806
scene_6,38,dataset_3dnr,0.0000087761,50.567003,0.998042,64.746368,17.997084
scene_6,38,ghost3dnr,0.0008484575,30.713699,0.965929,40.285816,198.010468
scene_6,39,noisy,0.0000418708,43.780884,0.992278,451.289001,21.642088
scene_6,39,2dnr,0.0000417856,43.789730,0.992302,449.446350,21.634243
scene_6,39,dataset_3dnr,0.0000102027,49.912857,0.997627,65.182037,20.292595
scene_6,39,ghost3dnr,0.0008626683,30.641561,0.964083,42.829140,199.830139
scene_6,40,noisy,0.0000416865,43.800041,0.992356,447.915039,20.468803
scene_6,40,2dnr,0.0000416009,43.808970,0.992380,446.047089,20.460567
scene_6,40,dataset_3dnr,0.0000096530,50.153383,0.997788,64.999825,18.796566
scene_6,40,ghost3dnr,0.0008428748,30.742369,0.965254,37.956268,202.379120
scene_6,41,noisy,0.0000419572,43.771940,0.992320,449.340729,21.715767
scene_6,41,2dnr,0.0000418730,43.780661,0.992342,447.488708,21.708933
scene_6,41,dataset_3dnr,0.0000094148,50.261867,0.997906,66.793839,19.437141
scene_6,41,ghost3dnr,0.0008244038,30.838600,0.966496,36.367622,183.669388
scene_6,42,noisy,0.0000423183,43.734717,0.992198,453.504181,21.077629
scene_6,42,2dnr,0.0000422325,43.743536,0.992221,451.658966,21.070086
scene_6,42,dataset_3dnr,0.0000094473,50.246943,0.997962,65.906235,19.342772
scene_6,42,ghost3dnr,0.0008243352,30.838962,0.966721,39.928055,191.951065
scene_6,43,noisy,0.0000419528,43.772389,0.992236,452.310791,20.402252
scene_6,43,2dnr,0.0000418683,43.781150,0.992257,450.470001,20.395258
scene_6,43,dataset_3dnr,0.0000096373,50.160458,0.997952,67.251305,19.003439
scene_6,43,ghost3dnr,0.0008375692,30.769793,0.966234,40.787701,192.557007
scene_6,44,noisy,0.0000419827,43.769294,0.992265,451.301086,20.286209
scene_6,44,2dnr,0.0000418977,43.778095,0.992285,449.456726,20.282080
scene_6,44,dataset_3dnr,0.0000094057,50.266088,0.997962,66.262138,18.826975
scene_6,44,ghost3dnr,0.0008629134,30.640328,0.967816,38.602535,194.779755
scene_6,45,noisy,0.0000418724,43.780716,0.992240,456.067017,20.297091
scene_6,45,2dnr,0.0000417886,43.789418,0.992260,454.256073,20.293465
scene_6,45,dataset_3dnr,0.0000092305,50.347729,0.997968,66.588806,18.867992
scene_6,45,ghost3dnr,0.0008714935,30.597359,0.968258,35.678902,200.819443
scene_6,46,noisy,0.0000424477,43.721459,0.992092,449.568542,21.155495
scene_6,46,2dnr,0.0000423640,43.730030,0.992114,447.734253,21.150509
scene_6,46,dataset_3dnr,0.0000093468,50.293349,0.997888,66.238983,19.539808
scene_6,46,ghost3dnr,0.0009056562,30.430366,0.968995,36.257778,207.893082
scene_6,47,noisy,0.0000425892,43.707006,0.992116,457.470367,20.846321
scene_6,47,2dnr,0.0000425046,43.715639,0.992136,455.616180,20.839239
scene_6,47,dataset_3dnr,0.0000097787,50.097178,0.997760,67.032631,19.291649
scene_6,47,ghost3dnr,0.0009302229,30.314130,0.967922,35.791271,214.704727
scene_6,48,noisy,0.0000416533,43.803508,0.992304,441.645691,21.124628
scene_6,48,2dnr,0.0000415678,43.812428,0.992325,439.792480,21.119133
scene_6,48,dataset_3dnr,0.0000094812,50.231385,0.997859,66.478523,19.395746
scene_6,48,ghost3dnr,0.0009760810,30.105141,0.967149,36.734455,230.778717
scene_6,49,noisy,0.0000352542,44.527887,0.993413,371.537720,19.274178
scene_6,49,2dnr,0.0000351646,44.538943,0.993437,369.563477,19.267727
scene_6,49,dataset_3dnr,0.0000086575,50.626098,0.998020,64.170822,18.155214
scene_6,49,ghost3dnr,0.0010248851,29.893248,0.964898,38.100899,243.193329
scene_6,50,noisy,0.0000417752,43.790815,0.992275,450.311768,20.955280
scene_6,50,2dnr,0.0000416909,43.799587,0.992297,448.476898,20.948307
scene_6,50,dataset_3dnr,0.0000103672,49.843381,0.997836,70.362015,19.443230
scene_6,50,ghost3dnr,0.0010588048,29.751841,0.962955,40.199257,250.858505
scene_6,51,noisy,0.0000415731,43.811872,0.992270,443.022308,20.561140
scene_6,51,2dnr,0.0000414882,43.820750,0.992293,441.157135,20.550177
scene_6,51,dataset_3dnr,0.0000095970,50.178625,0.997944,66.607300,19.028488
scene_6,51,ghost3dnr,0.0010521829,29.779088,0.962993,42.344513,252.965103
scene_6,52,noisy,0.0000416978,43.798871,0.992264,452.713593,20.825426
scene_6,52,2dnr,0.0000416145,43.807548,0.992286,450.900970,20.819664
scene_6,52,dataset_3dnr,0.0000093426,50.295333,0.997958,66.909248,19.193232
scene_6,52,ghost3dnr,0.0010596742,29.748276,0.962534,43.386341,260.454742
scene_6,53,noisy,0.0000424517,43.721045,0.992282,454.651398,20.978779
scene_6,53,2dnr,0.0000423680,43.729625,0.992300,452.829407,20.972183
scene_6,53,dataset_3dnr,0.0000100352,49.984746,0.997819,70.226166,19.090303
scene_6,53,ghost3dnr,0.0010126351,29.945470,0.963282,43.677650,246.831558
scene_6,54,noisy,0.0000415790,43.811263,0.992340,443.416504,20.726315
scene_6,54,2dnr,0.0000414943,43.820118,0.992364,441.553467,20.718636
scene_6,54,dataset_3dnr,0.0000093732,50.281116,0.997840,66.392807,19.084568
scene_6,54,ghost3dnr,0.0009907327,30.040435,0.962949,42.048031,248.971573
scene_6,55,noisy,0.0000420694,43.760332,0.992224,450.301056,21.187531
scene_6,55,2dnr,0.0000419847,43.769087,0.992245,448.454987,21.176678
scene_6,55,dataset_3dnr,0.0000093625,50.286074,0.997887,65.978233,19.342802
scene_6,55,ghost3dnr,0.0009370924,30.282176,0.962867,41.320488,250.312485
scene_6,56,noisy,0.0000415455,43.814756,0.992260,445.014038,20.826057
scene_6,56,2dnr,0.0000414611,43.823595,0.992283,443.191132,20.817162
scene_6,56,dataset_3dnr,0.0000089686,50.472769,0.997949,64.810577,19.001732
scene_6,56,ghost3dnr,0.0009148524,30.386490,0.962295,39.630177,263.961121
scene_6,57,noisy,0.0000417128,43.797309,0.992259,448.020996,21.529642
scene_6,57,2dnr,0.0000416272,43.806230,0.992283,446.158020,21.518196
scene_6,57,dataset_3dnr,0.0000094919,50.226462,0.997907,65.957413,19.579006
scene_6,57,ghost3dnr,0.0009126106,30.397145,0.962419,38.464134,274.764496
scene_6,58,noisy,0.0000428275,43.682770,0.992051,460.237122,21.675735
scene_6,58,2dnr,0.0000427440,43.691252,0.992075,458.415558,21.667053
scene_6,58,dataset_3dnr,0.0000109949,49.588092,0.997711,73.465866,19.896135
scene_6,58,ghost3dnr,0.0009193369,30.365253,0.962976,39.200157,269.701691
scene_6,59,noisy,0.0000433723,43.627872,0.991987,460.091766,21.539875
scene_6,59,2dnr,0.0000432888,43.636241,0.992011,458.279449,21.531578
scene_6,59,dataset_3dnr,0.0000095546,50.197874,0.997894,67.706779,19.224258
scene_6,59,ghost3dnr,0.0009331209,30.300621,0.962924,36.581276,264.455780
scene_6,60,noisy,0.0000428171,43.683823,0.992101,456.972168,22.104799
scene_6,60,2dnr,0.0000427329,43.692379,0.992122,455.135590,22.098547
scene_6,60,dataset_3dnr,0.0000102493,49.893062,0.997755,71.840576,19.654346
scene_6,60,ghost3dnr,0.0009314439,30.308433,0.962937,42.286396,263.048187
scene_6,61,noisy,0.0000431209,43.653121,0.992091,463.981049,21.762232
scene_6,61,2dnr,0.0000430376,43.661522,0.992114,462.166779,21.750320
scene_6,61,dataset_3dnr,0.0000101638,49.929442,0.997714,70.574051,19.604750
scene_6,61,ghost3dnr,0.0009539179,30.204890,0.962422,44.684887,280.793304
scene_6,62,noisy,0.0000428700,43.678469,0.992118,456.264069,22.394522
scene_6,62,2dnr,0.0000427867,43.686912,0.992141,454.446228,22.388058
scene_6,62,dataset_3dnr,0.0000094526,50.244489,0.997836,66.990318,20.080023
scene_6,62,ghost3dnr,0.0009521389,30.212997,0.962580,41.525150,269.271606
scene_6,63,noisy,0.0000415690,43.812303,0.992343,450.015717,21.619474
scene_6,63,2dnr,0.0000414848,43.821105,0.992364,448.187317,21.609970
scene_6,63,dataset_3dnr,0.0000089546,50.479525,0.997970,65.073502,19.774683
scene_6,63,ghost3dnr,0.0008876460,30.517602,0.963450,38.841766,258.931091
scene_6,64,noisy,0.0000414006,43.829937,0.992434,439.590851,22.111784
scene_6,64,2dnr,0.0000413150,43.838927,0.992457,437.747009,22.101179
scene_6,64,dataset_3dnr,0.0000090552,50.431027,0.997968,65.913849,20.086470
scene_6,64,ghost3dnr,0.0008262227,30.829029,0.964332,38.945286,253.133606
scene_6,65,noisy,0.0000423606,43.730375,0.992131,453.344391,22.513266
scene_6,65,2dnr,0.0000422765,43.739014,0.992153,451.504791,22.504044
scene_6,65,dataset_3dnr,0.0000100140,49.993922,0.997848,68.630714,20.756021
scene_6,65,ghost3dnr,0.0007479812,31.261093,0.966446,38.448212,237.039200
scene_6,66,noisy,0.0000416510,43.803749,0.992398,447.656036,22.580750
scene_6,66,2dnr,0.0000415662,43.812596,0.992420,445.818237,22.570454
scene_6,66,dataset_3dnr,0.0000091601,50.381013,0.997963,66.112679,20.457737
scene_6,66,ghost3dnr,0.0006757164,31.702356,0.968645,36.019264,217.380249
scene_6,67,noisy,0.0000424947,43.716653,0.992207,456.155029,22.508503
scene_6,67,2dnr,0.0000424110,43.725217,0.992231,454.313629,22.499117
scene_6,67,dataset_3dnr,0.0000092238,50.350882,0.997962,66.471237,20.559429
scene_6,67,ghost3dnr,0.0006288716,32.014380,0.970343,35.608498,211.308670
scene_6,68,noisy,0.0000434779,43.617313,0.991934,459.517029,22.223263
scene_6,68,2dnr,0.0000433950,43.625604,0.991957,457.722198,22.216541
scene_6,68,dataset_3dnr,0.0000099938,50.002715,0.997790,68.517464,20.687309
scene_6,68,ghost3dnr,0.0005995604,32.221670,0.972451,41.216110,203.980545
scene_6,69,noisy,0.0000412714,43.843508,0.992359,449.030212,20.944187
scene_6,69,2dnr,0.0000411872,43.852374,0.992380,447.182770,20.937462
scene_6,69,dataset_3dnr,0.0000093519,50.290985,0.997833,65.932838,19.612120
scene_6,69,ghost3dnr,0.0005844694,32.332382,0.973555,39.504326,202.047714
scene_6,70,noisy,0.0000421970,43.747187,0.992207,450.795197,21.820646
scene_6,70,2dnr,0.0000421128,43.755860,0.992228,448.982788,21.810608
scene_6,70,dataset_3dnr,0.0000092229,50.351315,0.997907,65.626663,19.979517
scene_6,70,ghost3dnr,0.0005874308,32.310433,0.973600,39.145390,210.687744
scene_6,71,noisy,0.0000418092,43.787283,0.992266,451.013611,22.012524
scene_6,71,2dnr,0.0000417255,43.795989,0.992290,449.185944,22.007305
scene_6,71,dataset_3dnr,0.0000093941,50.271458,0.997942,66.526077,20.281868
scene_6,71,ghost3dnr,0.0006065528,32.171314,0.974958,40.724510,216.212585
scene_6,72,noisy,0.0000424339,43.722869,0.992077,457.880798,21.513609
scene_6,72,2dnr,0.0000423506,43.731402,0.992098,456.047211,21.506050
scene_6,72,dataset_3dnr,0.0000095984,50.178030,0.997918,66.908333,19.781860
scene_6,72,ghost3dnr,0.0006273888,32.024632,0.973247,40.212231,219.618698
scene_6,73,noisy,0.0000422317,43.743610,0.992060,452.696991,21.665592
scene_6,73,2dnr,0.0000421478,43.752255,0.992081,450.863953,21.655998
scene_6,73,dataset_3dnr,0.0000097001,50.132224,0.997909,67.155052,20.098736
scene_6,73,ghost3dnr,0.0006573428,31.822081,0.971696,38.258968,224.772888
scene_6,74,noisy,0.0000419752,43.770076,0.992181,449.343597,21.452860
scene_6,74,2dnr,0.0000418907,43.778821,0.992202,447.511139,21.445467
scene_6,74,dataset_3dnr,0.0000090946,50.412142,0.998020,64.700089,19.777372
scene_6,74,ghost3dnr,0.0006874197,31.627780,0.971607,35.777851,223.440414
scene_6,75,noisy,0.0000332420,44.783130,0.993823,351.567657,18.890497
scene_6,75,2dnr,0.0000331511,44.795024,0.993844,349.540985,18.883522
scene_6,75,dataset_3dnr,0.0000085100,50.700699,0.998075,61.928730,18.344273
scene_6,75,ghost3dnr,0.0007078953,31.500310,0.970281,34.156166,231.337723
scene_6,76,noisy,0.0000418919,43.778695,0.992288,454.599731,21.054949
scene_6,76,2dnr,0.0000418083,43.787378,0.992309,452.774261,21.049618
scene_6,76,dataset_3dnr,0.0000096950,50.134505,0.997871,65.095665,19.837685
scene_6,76,ghost3dnr,0.0007284502,31.376001,0.970094,36.401062,228.325729
scene_6,77,noisy,0.0000276611,45.581302,0.994743,296.998108,17.247471
scene_6,77,2dnr,0.0000275665,45.596182,0.994769,294.890686,17.240191
scene_6,77,dataset_3dnr,0.0000078778,51.035956,0.998135,59.679058,17.194744
scene_6,77,ghost3dnr,0.0007597907,31.193060,0.969178,32.717636,232.860413
scene_6,78,noisy,0.0000425686,43.709104,0.992080,461.945465,21.818783
scene_6,78,2dnr,0.0000424851,43.717632,0.992103,460.142365,21.811977
scene_6,78,dataset_3dnr,0.0000092606,50.333587,0.997966,64.623230,20.394548
scene_6,78,ghost3dnr,0.0007950162,30.996240,0.968976,35.177673,234.175552
scene_6,79,noisy,0.0000423786,43.728532,0.992175,459.898071,21.207655
scene_6,79,2dnr,0.0000422948,43.737125,0.992198,458.078735,21.200979
scene_6,79,dataset_3dnr,0.0000092623,50.332791,0.997977,65.059021,19.831192
scene_6,79,ghost3dnr,0.0008048314,30.942951,0.968682,34.224346,230.650574
scene_6,80,noisy,0.0000415755,43.811622,0.992281,450.780304,21.142843
scene_6,80,2dnr,0.0000414916,43.820401,0.992299,448.967743,21.133913
scene_6,80,dataset_3dnr,0.0000094874,50.228518,0.997953,66.221794,20.088268
scene_6,80,ghost3dnr,0.0008171593,30.876933,0.968262,37.001019,233.357773
scene_6,81,noisy,0.0000412918,43.841362,0.992333,442.141510,20.830503
scene_6,81,2dnr,0.0000412069,43.850296,0.992355,440.306763,20.824703
scene_6,81,dataset_3dnr,0.0000097239,50.121585,0.997884,67.993469,19.986492
scene_6,81,ghost3dnr,0.0008020687,30.957884,0.970216,36.317539,230.214264
scene_6,82,noisy,0.0000426510,43.700706,0.992130,454.728546,21.474701
scene_6,82,2dnr,0.0000425678,43.709192,0.992154,452.909088,21.469633
scene_6,82,dataset_3dnr,0.0000112863,49.474466,0.997637,75.568413,20.993799
scene_6,82,ghost3dnr,0.0008437684,30.737768,0.970014,37.130013,248.373779
scene_6,83,noisy,0.0000424999,43.716123,0.992025,462.245972,21.338661
scene_6,83,2dnr,0.0000424166,43.724643,0.992048,460.446136,21.331989
scene_6,83,dataset_3dnr,0.0000095496,50.200157,0.997841,66.985374,20.295130
scene_6,83,ghost3dnr,0.0008713517,30.598065,0.969994,41.416473,258.214874
scene_6,84,noisy,0.0000422809,43.738555,0.992173,451.700043,21.368910
scene_6,84,2dnr,0.0000421968,43.747209,0.992196,449.862030,21.364244
scene_6,84,dataset_3dnr,0.0000111562,49.524846,0.997667,74.966087,20.534153
scene_6,84,ghost3dnr,0.0008847988,30.531555,0.969516,47.668274,259.195435
scene_6,85,noisy,0.0000420981,43.757373,0.992227,450.441467,21.412592
scene_6,85,2dnr,0.0000420138,43.766078,0.992249,448.613159,21.406904
scene_6,85,dataset_3dnr,0.0000093841,50.276084,0.997912,66.514366,20.242556
scene_6,85,ghost3dnr,0.0008871400,30.520078,0.969741,43.417725,255.362244
