scene,frame,method,mse,psnr,ssim,static_mse,moving_mae
scene_2,85,noisy,0.0001147250,39.403418,0.986794,766.794678,64.244194
scene_2,85,2dnr,0.0001146811,39.405081,0.986803,764.990967,64.243927
scene_2,85,dataset_3dnr,0.0000418283,43.785295,0.994589,125.057800,56.577190
scene_2,85,ghost3dnr,0.0000726903,41.385236,0.995127,89.880760,91.772385
scene_2,86,noisy,0.0001147997,39.400591,0.986750,770.643799,64.838676
scene_2,86,2dnr,0.0001147566,39.402222,0.986758,768.863708,64.838524
scene_2,86,dataset_3dnr,0.0000420252,43.764901,0.994652,127.021324,57.369244
scene_2,86,ghost3dnr,0.0000642943,41.918274,0.995453,89.194450,88.978333
scene_2,87,noisy,0.0001139227,39.433898,0.987116,767.178101,63.408863
scene_2,87,2dnr,0.0001138786,39.435578,0.987124,765.378174,63.409084
scene_2,87,dataset_3dnr,0.0000412714,43.843505,0.994695,125.075836,55.107182
scene_2,87,ghost3dnr,0.0000613600,42.121149,0.995494,86.423637,82.925133
scene_2,88,noisy,0.0001158656,39.360456,0.986949,775.678955,64.383919
scene_2,88,2dnr,0.0001158220,39.362089,0.986957,773.887451,64.383247
scene_2,88,dataset_3dnr,0.0000431356,43.651641,0.994506,130.011368,57.671440
scene_2,88,ghost3dnr,0.0000627632,42.022947,0.995462,85.981361,85.498932
scene_2,89,noisy,0.0001138881,39.435216,0.987231,763.214539,60.614727
scene_2,89,2dnr,0.0001138460,39.436823,0.987239,761.435974,60.614353
scene_2,89,dataset_3dnr,0.0000421851,43.748407,0.994624,124.247467,53.177643
scene_2,89,ghost3dnr,0.0000628778,42.015026,0.995416,84.297318,81.815857
scene_2,90,noisy,0.0001156037,39.370282,0.987115,761.815796,56.661045
scene_2,90,2dnr,0.0001155609,39.371891,0.987123,760.011108,56.658188
scene_2,90,dataset_3dnr,0.0000457583,43.395303,0.994557,124.855705,51.724857
scene_2,90,ghost3dnr,0.0001423501,38.466421,0.994587,88.979301,120.247505
scene_2,91,noisy,0.0001160785,39.352483,0.987068,765.488281,50.897499
scene_2,91,2dnr,0.0001160337,39.354159,0.987078,763.700867,50.892204
scene_2,91,dataset_3dnr,0.0000465671,43.319210,0.994500,123.995300,46.083946
scene_2,91,ghost3dnr,0.0002007790,36.972816,0.991010,85.402145,140.750473
scene_2,92,noisy,0.0001147407,39.402826,0.987558,771.857056,48.981602
scene_2,92,2dnr,0.0001146970,39.404479,0.987568,770.090637,48.974102
scene_2,92,dataset_3dnr,0.0000451944,43.449154,0.994731,122.255180,43.046661
scene_2,92,ghost3dnr,0.0002548303,35.937490,0.985737,88.058022,141.786789
scene_2,93,noisy,0.0001131453,39.463633,0.987487,769.175415,46.956928
scene_2,93,2dnr,0.0001130989,39.465415,0.987497,767.369446,46.949028
scene_2,93,dataset_3dnr,0.0000443646,43.529632,0.994773,122.720863,41.224564
scene_2,93,ghost3dnr,0.0002579133,35.885262,0.982270,90.923035,141.062241
scene_2,94,noisy,0.0001116014,39.523305,0.987442,773.470947,46.005455
scene_2,94,2dnr,0.0001115552,39.525101,0.987448,771.668030,45.997528
scene_2,94,dataset_3dnr,0.0000429500,43.670370,0.994830,120.085144,39.826702
scene_2,94,ghost3dnr,0.0002520497,35.985138,0.980697,85.846817,134.541016
scene_2,95,noisy,0.0001116688,39.520682,0.987229,768.879333,46.778496
scene_2,95,2dnr,0.0001116200,39.522581,0.987240,767.082214,46.770512
scene_2,95,dataset_3dnr,0.0000427385,43.691807,0.994833,122.043472,40.466339
scene_2,95,ghost3dnr,0.0002915006,35.353606,0.979512,87.055092,143.762421
scene_2,96,noisy,0.0001123894,39.492747,0.987103,768.431396,47.620926
scene_2,96,2dnr,0.0001123409,39.494619,0.987113,766.663574,47.614540
scene_2,96,dataset_3dnr,0.0000464179,43.333144,0.994772,123.667656,42.555111
scene_2,96,ghost3dnr,0.0007565356,31.211706,0.975194,86.719818,161.661972
scene_2,97,noisy,0.0001145885,39.408591,0.987172,773.285339,47.402634
scene_2,97,2dnr,0.0001145405,39.410411,0.987181,771.493103,47.397861
scene_2,97,dataset_3dnr,0.0000564017,42.487079,0.994775,121.831528,44.336521
scene_2,97,ghost3dnr,0.0005266575,32.784717,0.966718,84.889946,166.516678
scene_2,98,noisy,0.0001166094,39.332664,0.987549,764.017944,47.735336
scene_2,98,2dnr,0.0001165636,39.334369,0.987560,762.261353,47.731155
scene_2,98,dataset_3dnr,0.0000697915,41.561972,0.994677,122.862160,47.730927
scene_2,98,ghost3dnr,0.0013928850,28.560847,0.949672,87.195946,210.756073
scene_2,99,noisy,0.0001224478,39.120490,0.987295,771.538269,49.712383
scene_2,99,2dnr,0.0001224022,39.122106,0.987301,769.771912,49.707561
scene_2,99,dataset_3dnr,0.0000791159,41.017360,0.994568,123.856743,50.359913
scene_2,99,ghost3dnr,0.0015249733,28.167378,0.934422,86.256477,230.070389
scene_2,100,noisy,0.0001272179,38.954519,0.987541,777.255737,50.864811
scene_2,100,2dnr,0.0001271746,38.955998,0.987548,775.495789,50.861057
scene_2,100,dataset_3dnr,0.0000925881,40.334446,0.994033,123.575119,53.577118
scene_2,100,ghost3dnr,0.0023924126,26.211639,0.914278,90.993408,250.093948
scene_2,101,noisy,0.0001314237,38.813262,0.987473,774.185547,52.394627
scene_2,101,2dnr,0.0001313812,38.814668,0.987482,772.434753,52.391533
scene_2,101,dataset_3dnr,0.0000996777,40.014020,0.993730,125.016434,55.729832
scene_2,101,ghost3dnr,0.0029132608,25.356206,0.901731,88.611420,261.629761
scene_2,102,noisy,0.0001244205,39.051082,0.988750,698.152039,51.409508
scene_2,102,2dnr,0.0001243773,39.052587,0.988758,696.271118,51.405666
scene_2,102,dataset_3dnr,0.0000979861,40.088354,0.993673,124.686974,55.232849
scene_2,102,ghost3dnr,0.0042404253,23.725906,0.888283,86.654434,309.282043
scene_2,103,noisy,0.0001347893,38.703444,0.987384,780.234863,52.820980
scene_2,103,2dnr,0.0001347488,38.704751,0.987391,778.449585,52.817535
scene_2,103,dataset_3dnr,0.0000994710,40.023037,0.993471,126.939720,56.112411
scene_2,103,ghost3dnr,0.0087505188,20.579662,0.875619,89.427925,462.104218
scene_2,104,noisy,0.0001378675,38.605382,0.987349,788.809204,53.202526
scene_2,104,2dnr,0.0001378278,38.606633,0.987355,787.061218,53.199162
scene_2,104,dataset_3dnr,0.0001032840,39.859670,0.993449,128.839127,56.096195
scene_2,104,ghost3dnr,0.0146912588,18.329410,0.868272,86.824104,532.973328
scene_2,105,noisy,0.0001376307,38.612846,0.987255,779.181641,52.189587
scene_2,105,2dnr,0.0001375906,38.614112,0.987262,777.441895,52.186367
scene_2,105,dataset_3dnr,0.0001003362,39.985423,0.993473,129.471985,54.724525
scene_2,105,ghost3dnr,0.0200328697,16.982568,0.865453,88.783073,577.651428
scene_2,106,noisy,0.0001371573,38.627810,0.987514,773.796814,51.708542
scene_2,106,2dnr,0.0001371187,38.629034,0.987519,772.041321,51.705360
scene_2,106,dataset_3dnr,0.0000871307,40.598288,0.993702,127.990662,52.152405
scene_2,106,ghost3dnr,0.0263119936,15.798462,0.865539,87.534721,601.028259
scene_2,107,noisy,0.0001340764,38.726478,0.987462,779.010742,51.932648
scene_2,107,2dnr,0.0001340359,38.727789,0.987470,777.235962,51.928654
scene_2,107,dataset_3dnr,0.0000776867,41.096534,0.993899,129.385406,50.649529
scene_2,107,ghost3dnr,0.0316073522,15.002119,0.861035,94.774567,628.792908
scene_2,108,noisy,0.0001335157,38.744676,0.987670,781.398438,52.993870
scene_2,108,2dnr,0.0001334738,38.746038,0.987678,779.670959,52.990845
scene_2,108,dataset_3dnr,0.0000716384,41.448538,0.994068,130.302673,50.745720
scene_2,108,ghost3dnr,0.0363736115,14.392136,0.856995,92.843895,648.448486
scene_2,109,noisy,0.0001305307,38.842874,0.987486,780.755615,52.943932
scene_2,109,2dnr,0.0001304911,38.844191,0.987493,778.956055,52.941208
scene_2,109,dataset_3dnr,0.0000648253,41.882557,0.994400,129.573135,49.585861
scene_2,109,ghost3dnr,0.0394051336,14.044472,0.849852,95.594513,691.098694
scene_2,110,noisy,0.0001274055,38.948118,0.987387,772.273193,52.977451
scene_2,110,2dnr,0.0001273641,38.949530,0.987394,770.487000,52.974808
scene_2,110,dataset_3dnr,0.0000582036,42.350499,0.994418,127.737999,48.024864
scene_2,110,ghost3dnr,0.0426259488,13.703259,0.839903,92.633957,785.300720
scene_2,111,noisy,0.0001238713,39.070292,0.987323,770.917725,52.418221
scene_2,111,2dnr,0.0001238292,39.071771,0.987333,769.174744,52.416210
scene_2,111,dataset_3dnr,0.0000536450,42.704711,0.994417,126.666557,46.697613
scene_2,111,ghost3dnr,0.0437660366,13.588628,0.838969,90.313698,827.687927
scene_2,112,noisy,0.0001205248,39.189237,0.987266,772.565308,51.927204
scene_2,112,2dnr,0.0001204829,39.190746,0.987277,770.770386,51.923435
scene_2,112,dataset_3dnr,0.0000495136,43.052756,0.994586,128.113403,45.783913
scene_2,112,ghost3dnr,0.0448073409,13.486508,0.841491,89.106239,908.235046
scene_2,113,noisy,0.0001167450,39.327616,0.986981,777.955750,51.998531
scene_2,113,2dnr,0.0001167029,39.329182,0.986987,776.163940,51.995258
scene_2,113,dataset_3dnr,0.0000451423,43.454168,0.994670,127.234383,44.969765
scene_2,113,ghost3dnr,0.0443831049,13.527823,0.848618,89.305916,997.229248
scene_2,114,noisy,0.0000960858,40.173409,0.989449,645.460205,49.288155
scene_2,114,2dnr,0.0000960389,40.175530,0.989458,643.521301,49.285603
scene_2,114,dataset_3dnr,0.0000408730,43.885636,0.994757,123.845062,45.667725
scene_2,114,ghost3dnr,0.0437540561,13.589817,0.857089,87.035629,1047.484131
scene_2,115,noisy,0.0001131627,39.462968,0.986999,765.696655,60.432152
scene_2,115,2dnr,0.0001131194,39.464631,0.987007,763.902161,60.430931
scene_2,115,dataset_3dnr,0.0000410106,43.871036,0.994662,122.512238,52.275688
scene_2,115,ghost3dnr,0.0363283232,14.397546,0.878182,87.335495,535.941589
scene_2,116,noisy,0.0001127873,39.477400,0.987131,763.314697,63.594398
scene_2,116,2dnr,0.0001127431,39.479101,0.987138,761.527649,63.594299
scene_2,116,dataset_3dnr,0.0000407433,43.899434,0.994574,124.069923,54.763737
scene_2,116,ghost3dnr,0.0282026697,15.497098,0.898523,89.325249,152.625748
scene_2,117,noisy,0.0001126477,39.482776,0.987028,759.190979,64.482407
scene_2,117,2dnr,0.0001126040,39.484460,0.987036,757.395264,64.482079
scene_2,117,dataset_3dnr,0.0000403113,43.945727,0.994681,122.874222,55.764839
scene_2,117,ghost3dnr,0.0199910942,16.991634,0.916837,87.662804,117.675560
scene_2,118,noisy,0.0001147392,39.402882,0.986856,769.829529,64.839035
scene_2,118,2dnr,0.0001146955,39.404535,0.986860,768.056213,64.839722
scene_2,118,dataset_3dnr,0.0000412017,43.850848,0.994646,124.971977,57.346672
scene_2,118,ghost3dnr,0.0130023556,18.859780,0.933730,87.521141,99.840424
scene_2,119,noisy,0.0001129624,39.470659,0.986950,763.453918,64.032028
scene_2,119,2dnr,0.0001129189,39.472334,0.986957,761.628967,64.031624
scene_2,119,dataset_3dnr,0.0000402589,43.951383,0.994657,123.297043,55.534050
scene_2,119,ghost3dnr,0.0068630432,21.634833,0.951128,90.665695,89.886581
scene_2,120,noisy,0.0001130766,39.466271,0.986890,768.705811,64.343864
scene_2,120,2dnr,0.0001130322,39.467979,0.986896,766.910950,64.343895
scene_2,120,dataset_3dnr,0.0000403969,43.936515,0.994722,122.850143,56.459026
scene_2,120,ghost3dnr,0.0026949451,25.694501,0.967606,88.999916,93.472588
scene_2,121,noisy,0.0001126860,39.481300,0.987091,764.667297,64.140930
scene_2,121,2dnr,0.0001126415,39.483015,0.987099,762.886230,64.140839
scene_2,121,dataset_3dnr,0.0000399361,43.986347,0.994654,123.702599,55.854168
scene_2,121,ghost3dnr,0.0009334977,30.298868,0.981137,84.915520,86.765396
scene_2,122,noisy,0.0001136458,39.444468,0.987102,771.826599,64.683578
scene_2,122,2dnr,0.0001136018,39.446148,0.987112,770.091492,64.682587
scene_2,122,dataset_3dnr,0.0000400362,43.975474,0.994771,124.744789,56.482769
scene_2,122,ghost3dnr,0.0000959990,40.177334,0.993077,85.845848,88.934174
scene_2,123,noisy,0.0001131183,39.464673,0.986844,761.683655,64.696060
scene_2,123,2dnr,0.0001130741,39.466370,0.986853,759.889587,64.695938
scene_2,123,dataset_3dnr,0.0000397296,44.008863,0.994689,122.405159,56.227112
scene_2,123,ghost3dnr,0.0000586791,42.315166,0.995535,84.040451,83.818634
scene_2,124,noisy,0.0000956245,40.194306,0.989504,637.069763,59.577721
scene_2,124,2dnr,0.0000955765,40.196487,0.989515,635.021179,59.578049
scene_2,124,dataset_3dnr,0.0000380443,44.197102,0.994901,121.835976,54.638412
scene_2,124,ghost3dnr,0.0000572671,42.420950,0.995706,82.992981,83.460732
scene_2,125,noisy,0.0001125457,39.486709,0.987082,761.117188,64.341942
scene_2,125,2dnr,0.0001125014,39.488421,0.987091,759.356567,64.341469
scene_2,125,dataset_3dnr,0.0000395765,44.025623,0.994782,124.651840,55.925739
scene_2,125,ghost3dnr,0.0000534451,42.720922,0.995915,83.731171,81.876945
scene_2,126,noisy,0.0001129034,39.472929,0.986988,766.803650,64.146004
scene_2,126,2dnr,0.0001128591,39.474636,0.986996,764.990967,64.146362
scene_2,126,dataset_3dnr,0.0000399207,43.988022,0.994704,124.334000,55.946987
scene_2,126,ghost3dnr,0.0000540905,42.668793,0.995985,83.046730,82.788513
scene_2,127,noisy,0.0001130256,39.468232,0.987071,762.613586,64.428665
scene_2,127,2dnr,0.0001129812,39.469939,0.987079,760.787109,64.428665
scene_2,127,dataset_3dnr,0.0000400285,43.976312,0.994801,124.741608,56.347847
scene_2,127,ghost3dnr,0.0000526749,42.783960,0.996029,81.114967,82.514206
scene_2,128,noisy,0.0001128741,39.474058,0.986925,764.666199,63.770847
scene_2,128,2dnr,0.0001128302,39.475746,0.986931,762.885620,63.770172
scene_2,128,dataset_3dnr,0.0000426185,43.704015,0.994540,126.498672,57.731434
scene_2,128,ghost3dnr,0.0000595888,42.248353,0.995965,83.394234,89.720436
scene_2,129,noisy,0.0001136328,39.444964,0.986738,770.753113,64.501709
scene_2,129,2dnr,0.0001135896,39.446613,0.986748,768.970703,64.501656
scene_2,129,dataset_3dnr,0.0000402962,43.947356,0.994705,123.567551,55.987064
scene_2,129,ghost3dnr,0.0000554619,42.560053,0.996054,83.176788,82.906677
scene_2,130,noisy,0.0001132255,39.460556,0.986920,773.104614,64.198616
scene_2,130,2dnr,0.0001131814,39.462249,0.986927,771.320801,64.197502
scene_2,130,dataset_3dnr,0.0000401595,43.962115,0.994701,124.820000,56.164925
scene_2,130,ghost3dnr,0.0000520551,42.835364,0.996078,82.324196,81.898422
scene_2,131,noisy,0.0001127971,39.477020,0.987021,763.840271,63.856228
scene_2,131,2dnr,0.0001127532,39.478712,0.987028,762.058716,63.855782
scene_2,131,dataset_3dnr,0.0000416236,43.806601,0.994517,125.210060,56.688511
scene_2,131,ghost3dnr,0.0000506064,42.957948,0.996009,88.669968,80.360550
scene_2,132,noisy,0.0001134931,39.450307,0.986971,764.568115,64.197128
scene_2,132,2dnr,0.0001134482,39.452026,0.986978,762.760559,64.197365
scene_2,132,dataset_3dnr,0.0000401205,43.966332,0.994709,124.598656,56.212799
scene_2,132,ghost3dnr,0.0000497461,43.032409,0.996129,86.088203,80.196945
scene_2,133,noisy,0.0001152404,39.383953,0.986849,776.814758,64.798180
scene_2,133,2dnr,0.0001151952,39.385657,0.986855,775.054810,64.797943
scene_2,133,dataset_3dnr,0.0000406672,43.907559,0.994664,124.641418,56.339314
scene_2,133,ghost3dnr,0.0000492628,43.074813,0.996148,84.522812,79.903870
scene_2,134,noisy,0.0001139639,39.432326,0.986762,767.260742,64.814537
scene_2,134,2dnr,0.0001139194,39.434025,0.986771,765.487305,64.815430
scene_2,134,dataset_3dnr,0.0000401074,43.967759,0.994686,124.229507,56.372543
scene_2,134,ghost3dnr,0.0000501664,42.995874,0.996110,83.170151,81.450920
scene_2,135,noisy,0.0001145871,39.408643,0.987010,770.327576,65.021378
scene_2,135,2dnr,0.0001145430,39.410315,0.987017,768.542542,65.021698
scene_2,135,dataset_3dnr,0.0000405617,43.918838,0.994694,124.142555,56.674236
scene_2,135,ghost3dnr,0.0000499907,43.011109,0.996116,84.568550,80.484901
scene_2,136,noisy,0.0001131982,39.461603,0.986983,765.328308,64.522385
scene_2,136,2dnr,0.0001131534,39.463322,0.986990,763.533997,64.522133
scene_2,136,dataset_3dnr,0.0000402422,43.953180,0.994632,120.877434,56.541515
scene_2,136,ghost3dnr,0.0000491444,43.085256,0.996165,83.032112,80.282799
scene_2,137,noisy,0.0001128975,39.473157,0.986850,762.564880,64.337479
scene_2,137,2dnr,0.0001128526,39.474884,0.986858,760.736816,64.337555
scene_2,137,dataset_3dnr,0.0000401674,43.961261,0.994695,120.951775,56.513596
scene_2,137,ghost3dnr,0.0000509514,42.928436,0.996083,83.253334,81.092438
scene_2,138,noisy,0.0000978087,40.096225,0.989145,652.901367,60.214020
scene_2,138,2dnr,0.0000977602,40.098381,0.989156,650.883423,60.213425
scene_2,138,dataset_3dnr,0.0000384291,44.153398,0.994808,121.759468,54.727268
scene_2,138,ghost3dnr,0.0000498815,43.020606,0.996130,81.359314,78.919594
scene_2,139,noisy,0.0001137275,39.441346,0.986656,766.680664,64.583351
scene_2,139,2dnr,0.0001136835,39.443024,0.986666,764.866089,64.582726
scene_2,139,dataset_3dnr,0.0000398754,43.992947,0.994660,120.542015,56.440845
scene_2,139,ghost3dnr,0.0000514310,42.887747,0.996171,80.934631,81.238380
scene_2,140,noisy,0.0001146669,39.405620,0.986823,769.683655,64.427757
scene_2,140,2dnr,0.0001146223,39.407309,0.986829,767.896851,64.427986
scene_2,140,dataset_3dnr,0.0000397360,44.008156,0.994742,121.587746,55.649033
scene_2,140,ghost3dnr,0.0000508059,42.940860,0.996260,78.589790,80.314621
scene_2,141,noisy,0.0000979364,40.090557,0.989225,645.271851,60.076721
scene_2,141,2dnr,0.0000978893,40.092647,0.989232,643.248535,60.077293
scene_2,141,dataset_3dnr,0.0000387664,44.115440,0.994890,121.932648,55.343834
scene_2,141,ghost3dnr,0.0000508346,42.938403,0.996206,78.076447,80.866364
scene_2,142,noisy,0.0001135434,39.448380,0.987027,768.773987,64.246758
scene_2,142,2dnr,0.0001134993,39.450070,0.987035,766.976746,64.246216
scene_2,142,dataset_3dnr,0.0000401339,43.964885,0.994747,123.462639,55.881969
scene_2,142,ghost3dnr,0.0000517117,42.864109,0.996202,77.628365,82.126549
scene_2,143,noisy,0.0001140430,39.429314,0.986947,768.840210,64.497543
scene_2,143,2dnr,0.0001139990,39.430990,0.986956,767.075867,64.497093
scene_2,143,dataset_3dnr,0.0000399737,43.982261,0.994690,124.660492,56.325390
scene_2,143,ghost3dnr,0.0000504214,42.973855,0.996286,78.373100,80.791733
scene_2,144,noisy,0.0001137422,39.440785,0.986626,768.300293,64.406738
scene_2,144,2dnr,0.0001136977,39.442483,0.986635,766.500854,64.406174
scene_2,144,dataset_3dnr,0.0000406228,43.912303,0.994628,123.880806,56.655937
scene_2,144,ghost3dnr,0.0000494078,43.062046,0.996244,79.031586,80.676224
scene_2,145,noisy,0.0001142112,39.422912,0.986941,764.638245,64.295837
scene_2,145,2dnr,0.0001141680,39.424557,0.986951,762.856873,64.295990
scene_2,145,dataset_3dnr,0.0000416950,43.799163,0.994568,123.406471,56.908813
scene_2,145,ghost3dnr,0.0000476751,43.217088,0.996347,77.971512,78.855736
scene_2,146,noisy,0.0001086393,39.640130,0.987626,727.278625,62.890053
scene_2,146,2dnr,0.0001085950,39.641901,0.987636,725.419739,62.890373
scene_2,146,dataset_3dnr,0.0000402168,43.955922,0.994666,120.419456,55.968266
scene_2,146,ghost3dnr,0.0000492665,43.074480,0.996323,78.125046,81.757347
scene_2,147,noisy,0.0001143839,39.416350,0.986892,766.707764,64.378723
scene_2,147,2dnr,0.0001143398,39.418027,0.986902,764.922729,64.378273
scene_2,147,dataset_3dnr,0.0000417066,43.797952,0.994536,122.669952,56.573204
scene_2,147,ghost3dnr,0.0000501453,42.997701,0.996131,82.608566,80.367516
scene_2,148,noisy,0.0001136899,39.442782,0.987031,763.120056,64.377495
scene_2,148,2dnr,0.0001136458,39.444466,0.987040,761.326050,64.377106
scene_2,148,dataset_3dnr,0.0000414343,43.826395,0.994575,121.424286,56.981339
scene_2,148,ghost3dnr,0.0000484788,43.144484,0.996235,82.314110,79.577263
scene_2,149,noisy,0.0001140471,39.429159,0.986855,768.780884,64.067673
scene_2,149,2dnr,0.0001140043,39.430788,0.986862,766.984741,64.067451
scene_2,149,dataset_3dnr,0.0000409381,43.878722,0.994611,122.422989,56.155342
scene_2,149,ghost3dnr,0.0000491744,43.082611,0.996059,82.742775,79.638336
scene_2,150,noisy,0.0001153399,39.380203,0.986692,780.049011,64.721741
scene_2,150,2dnr,0.0001152960,39.381858,0.986697,778.248962,64.721954
scene_2,150,dataset_3dnr,0.0000408494,43.888148,0.994628,125.924568,56.793606
scene_2,150,ghost3dnr,0.0000504124,42.974625,0.996078,82.993332,81.127029
scene_2,151,noisy,0.0001136528,39.444198,0.987013,769.012329,64.467476
scene_2,151,2dnr,0.0001136085,39.445893,0.987023,767.221619,64.468010
scene_2,151,dataset_3dnr,0.0000409508,43.877373,0.994597,124.438873,56.364265
scene_2,151,ghost3dnr,0.0000514358,42.887347,0.996048,84.526100,80.221321
scene_2,152,noisy,0.0001135853,39.446780,0.987048,758.696289,64.557114
scene_2,152,2dnr,0.0001135419,39.448438,0.987057,756.896362,64.557457
scene_2,152,dataset_3dnr,0.0000410103,43.871066,0.994703,125.060204,57.009930
scene_2,152,ghost3dnr,0.0000515222,42.880053,0.995973,84.568741,82.025520
scene_2,153,noisy,0.0001140478,39.429132,0.987116,759.288391,64.571335
scene_2,153,2dnr,0.0001140044,39.430783,0.987125,757.479004,64.571350
scene_2,153,dataset_3dnr,0.0000413778,43.832328,0.994637,121.633156,56.266548
scene_2,153,ghost3dnr,0.0000489865,43.099235,0.996060,83.027054,78.499542
scene_2,154,noisy,0.0001143387,39.418067,0.987110,771.822571,64.510223
scene_2,154,2dnr,0.0001142949,39.419733,0.987117,770.039368,64.510399
scene_2,154,dataset_3dnr,0.0000416316,43.805764,0.994622,124.734497,56.769218
scene_2,154,ghost3dnr,0.0000502808,42.985980,0.996032,88.549423,80.090416
scene_2,155,noisy,0.0001158899,39.359546,0.986803,775.719238,64.458275
scene_2,155,2dnr,0.0001158466,39.361166,0.986811,773.918091,64.457855
scene_2,155,dataset_3dnr,0.0000407395,43.899848,0.994727,123.380592,55.809727
scene_2,155,ghost3dnr,0.0000505579,42.962106,0.995974,84.247208,81.628998
scene_2,156,noisy,0.0001141132,39.426640,0.987225,766.483215,64.026718
scene_2,156,2dnr,0.0001140695,39.428303,0.987234,764.673279,64.026031
scene_2,156,dataset_3dnr,0.0000408388,43.889273,0.994633,123.619392,56.027885
scene_2,156,ghost3dnr,0.0000496366,43.041976,0.996042,85.411194,79.103394
scene_2,157,noisy,0.0001156715,39.367737,0.986809,774.000977,65.029297
scene_2,157,2dnr,0.0001156287,39.369345,0.986817,772.236328,65.029854
scene_2,157,dataset_3dnr,0.0000409311,43.879462,0.994723,124.847054,56.600563
scene_2,157,ghost3dnr,0.0000497982,43.027865,0.996148,83.599800,79.979195
scene_2,158,noisy,0.0001136647,39.443743,0.987043,756.821655,64.205505
scene_2,158,2dnr,0.0001136203,39.445442,0.987052,754.999634,64.205315
scene_2,158,dataset_3dnr,0.0000404254,43.933455,0.994690,121.440491,55.516724
scene_2,158,ghost3dnr,0.0000492757,43.073669,0.996205,81.795609,79.334656
scene_2,159,noisy,0.0001141125,39.426667,0.987108,761.478760,64.216499
scene_2,159,2dnr,0.0001140691,39.428321,0.987115,759.648621,64.216637
scene_2,159,dataset_3dnr,0.0000413356,43.836759,0.994728,123.557945,57.301029
scene_2,159,ghost3dnr,0.0000513058,42.898332,0.996126,82.947968,82.868286
scene_2,160,noisy,0.0001141463,39.425380,0.986870,766.208984,63.787521
scene_2,160,2dnr,0.0001141026,39.427044,0.986880,764.416748,63.787571
scene_2,160,dataset_3dnr,0.0000407757,43.895990,0.994675,124.767998,55.683346
scene_2,160,ghost3dnr,0.0000506024,42.958286,0.996067,81.091385,79.937088
scene_2,161,noisy,0.0001152266,39.384473,0.986902,764.021484,64.328888
scene_2,161,2dnr,0.0001151845,39.386060,0.986910,762.297485,64.328072
scene_2,161,dataset_3dnr,0.0000410132,43.870765,0.994586,124.855293,55.988544
scene_2,161,ghost3dnr,0.0000522772,42.816876,0.996068,84.052711,81.153465
scene_2,162,noisy,0.0001143748,39.416696,0.987119,770.514221,63.707386
scene_2,162,2dnr,0.0001143318,39.418330,0.987126,768.704712,63.707081
scene_2,162,dataset_3dnr,0.0000411890,43.852183,0.994623,124.900482,56.314667
scene_2,162,ghost3dnr,0.0000509033,42.932540,0.996040,81.502861,79.991203
scene_2,163,noisy,0.0001154243,39.377027,0.987034,774.169434,64.422523
scene_2,163,2dnr,0.0001153805,39.378677,0.987042,772.363647,64.422615
scene_2,163,dataset_3dnr,0.0000414664,43.823041,0.994573,125.014847,56.234596
scene_2,163,ghost3dnr,0.0000517122,42.864072,0.995997,83.751633,81.019722
scene_2,164,noisy,0.0001142841,39.420142,0.987283,759.921570,64.062866
scene_2,164,2dnr,0.0001142409,39.421785,0.987293,758.123962,64.062698
scene_2,164,dataset_3dnr,0.0000411220,43.859256,0.994636,123.175133,56.165314
scene_2,164,ghost3dnr,0.0000528261,42.771511,0.996036,82.508377,81.908318
scene_2,165,noisy,0.0001154566,39.375811,0.986951,768.201721,64.041092
scene_2,165,2dnr,0.0001154148,39.377386,0.986960,766.420532,64.041023
scene_2,165,dataset_3dnr,0.0000413759,43.832530,0.994662,125.019775,55.832054
scene_2,165,ghost3dnr,0.0000521246,42.829575,0.996033,80.592796,79.853912
scene_2,166,noisy,0.0001159635,39.356785,0.986854,767.976440,63.206181
scene_2,166,2dnr,0.0001159209,39.358384,0.986862,766.230835,63.207642
scene_2,166,dataset_3dnr,0.0000417718,43.791173,0.994649,124.803070,55.066391
scene_2,166,ghost3dnr,0.0000520886,42.832573,0.995998,79.743599,79.791054
scene_2,167,noisy,0.0001148535,39.398556,0.987165,763.910522,61.385948
scene_2,167,2dnr,0.0001148111,39.400162,0.987175,762.110046,61.386265
scene_2,167,dataset_3dnr,0.0000420724,43.760029,0.994628,123.587112,53.768982
scene_2,167,ghost3dnr,0.0000581366,42.355501,0.995604,80.241928,83.640007
scene_2,168,noisy,0.0001162705,39.345303,0.987018,768.903320,60.576164
scene_2,168,2dnr,0.0001162295,39.346836,0.987024,767.137451,60.576855
scene_2,168,dataset_3dnr,0.0000423373,43.732766,0.994607,124.307434,52.922867
scene_2,168,ghost3dnr,0.0000710848,41.482231,0.994258,80.492683,89.403183
scene_2,169,noisy,0.0001157455,39.364958,0.987218,763.829102,58.264278
scene_2,169,2dnr,0.0001157035,39.366534,0.987226,762.062317,58.264149
scene_2,169,dataset_3dnr,0.0000425146,43.714622,0.994575,123.601585,51.070400
scene_2,169,ghost3dnr,0.0000773443,41.115720,0.993801,81.061745,91.044212
scene_2,170,noisy,0.0001155931,39.370681,0.987168,769.739380,57.498856
scene_2,170,2dnr,0.0001155502,39.372291,0.987176,767.899719,57.496048
scene_2,170,dataset_3dnr,0.0000425788,43.708067,0.994607,124.631409,49.998875
scene_2,170,ghost3dnr,0.0000777404,41.093533,0.993422,82.255409,88.073730
