epoch,learning_rate,train_total,train_static_gate,train_motion_gate,train_proxy,train_smooth,train_alpha_mean,train_alpha_static,train_alpha_motion,train_oracle_static,train_static_fraction,train_motion_fraction,train_output_proxy,train_d2_proxy,train_d3_proxy,train_fusion_total,train_motion_aux,train_motion_bce,train_motion_dice,train_motion_precision,train_motion_recall,train_predicted_motion_fraction,val_total,val_static_gate,val_motion_gate,val_proxy,val_smooth,val_alpha_mean,val_alpha_static,val_alpha_motion,val_oracle_static,val_static_fraction,val_motion_fraction,val_output_proxy,val_d2_proxy,val_d3_proxy,val_fusion_total,val_motion_aux,val_motion_bce,val_motion_dice,val_motion_precision,val_motion_recall,val_predicted_motion_fraction
12,0.00017289686274214112,0.14251865274854936,0.011107045880635269,0.001847082214794682,0.25739457533927634,0.007678413834582898,0.6868419647216797,0.8139356977771968,0.025143334548374696,0.8126345544587821,0.405195027589798,0.06346693634986877,0.25739457533927634,0.30559256102424115,0.27379251847742125,0.06358628685120493,0.3946618227637373,0.3467769236303866,0.4425467220135033,0.46785488924069796,0.9303513673366979,0.13894051313400269,0.14000349154230207,0.010361892913351767,0.0014304040942079155,0.2565552631858736,0.007468011193850543,0.6984176635742188,0.8184921769425273,0.023712269408861175,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2565552631858736,0.30413503339514136,0.272825388237834,0.06246282800566405,0.3877033111639321,0.33635109360329807,0.4390555303543806,0.47190427826717496,0.9337098225951195,0.12894558906555176
13,0.00016845471059286885,0.14112356409896165,0.01100378523915424,0.0017938786269837692,0.25614396727178246,0.007616397961101029,0.6909151077270508,0.8162943518254906,0.023463160525352578,0.8152746923733503,0.40466728806495667,0.0629560649394989,0.25614396727178246,0.3043210795149207,0.2724221216631122,0.06320568254159298,0.38958940119482577,0.339318262521374,0.43986054020933807,0.47583420178852975,0.9199107517488301,0.13461117446422577,0.13942812581080943,0.010192577559791971,0.0014235782819014275,0.2564915344119072,0.007444657567248214,0.700958251953125,0.8190532475709915,0.024008872525882907,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2564915344119072,0.30413503339514136,0.272825388237834,0.06227712030522525,0.3857550173997879,0.3421034744824283,0.4294065600261092,0.4950956651009619,0.9183819955214858,0.12256765365600586
14,0.00016374239897486894,0.13974634220357984,0.010877016924496274,0.0013584600618514742,0.2579721812508069,0.007633116787474137,0.6952905654907227,0.8157878275960684,0.023692349597695284,0.8142134381923825,0.4107419550418854,0.060802459716796875,0.2579721812508069,0.3055998688796535,0.2738929212791845,0.06322701489261817,0.382596630603075,0.32466790907801624,0.4405253534205258,0.4680757205478585,0.9284981031669304,0.13060449808835983,0.13816366740502417,0.010099673301738221,0.0012219118875691493,0.25658188317902386,0.007543953171989415,0.6949234008789062,0.812347155995667,0.021217642060946673,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25658188317902386,0.30413503339514136,0.272825388237834,0.06210244609974325,0.3803060988429934,0.3284132835105993,0.43219891656190157,0.46328310295939445,0.9450817154720426,0.13065898418426514
15,0.00015877852522924732,0.14071405498543754,0.010935805110420915,0.0015515532026597612,0.25796635530423373,0.007573246508400189,0.6885337829589844,0.8154397674370557,0.024657129144543433,0.8166701407171786,0.4090089201927185,0.06430590152740479,0.25796635530423373,0.3062104195705615,0.2739571916172281,0.0633805858087726,0.3866673387819901,0.3433158062362054,0.4300188710913062,0.47717155556892976,0.9264906807802618,0.13699971139431,0.1373224527342245,0.010005223826738074,0.0012554948764318397,0.25652356049977243,0.007468321382475551,0.69525146484375,0.8135176030918956,0.022885389189468697,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25652356049977243,0.30413503339514136,0.272825388237834,0.06201236799824983,0.3765504152979702,0.32543520745821297,0.4276656210422516,0.47660633944906294,0.9401865778490901,0.12778830528259277
16,0.00015358267949789963,0.13823883651639335,0.010182446625549346,0.0013230968291964018,0.25710622023325413,0.007545926617240184,0.6786994934082031,0.8086433147545904,0.022785069437304628,0.8083485017996281,0.4059118330478668,0.06724640727043152,0.25710622023325413,0.30551694554742426,0.27463911211816594,0.06234069910715334,0.3794906818657182,0.343364543208736,0.41561682196334004,0.49404066940769553,0.9340427003335208,0.14144384860992432,0.13697060162667185,0.009991969767725095,0.0014010570348546025,0.25639508990570903,0.007157597159675788,0.7054061889648438,0.8213167078793049,0.024757356208283454,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25639508990570903,0.30413503339514136,0.272825388237834,0.062043092912063,0.3746375320479274,0.32893832604167983,0.4203367354348302,0.48882677033543587,0.9313760874792933,0.12348270416259766
17,0.0001481753674101715,0.13861146644921973,0.01078691346629057,0.0018575932382987048,0.2565548600978218,0.0073208436097047525,0.6978998184204102,0.8174921721220016,0.026864108240260975,0.8199501235503703,0.40829628705978394,0.06039544939994812,0.2565548600978218,0.30470887816045433,0.27202270523412153,0.0630998914130032,0.3775578703498468,0.32653854987438535,0.4285771860741079,0.47660565993282944,0.9280424949829467,0.12931790202856064,0.13624429632909596,0.00983481287403265,0.001192705512721659,0.2565136915072799,0.007345074467593804,0.6962432861328125,0.8118306808173656,0.022923874261323363,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2565136915072799,0.30413503339514136,0.272825388237834,0.06180735520320013,0.37218470056541264,0.3187808957300149,0.42558850441128016,0.47146741463802755,0.9464057497680187,0.128470778465271
18,0.00014257792915650723,0.13591630358132534,0.01067824496749381,0.0014378144706768126,0.2555373248178512,0.007386414743450587,0.697382926940918,0.8128989713732153,0.025042301502253395,0.8138954690657556,0.4097752273082733,0.06147128343582153,0.2555373248178512,0.30319257761584595,0.271801873575896,0.06257848207314964,0.36668910121079534,0.3164275820427065,0.41695062117651105,0.4947155870322604,0.9312095607165247,0.12683378159999847,0.13577378494665027,0.009750033837917726,0.0013211910968493612,0.25637559476308525,0.007156041981943417,0.7054901123046875,0.8189720436930656,0.02495195459050592,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25637559476308525,0.30413503339514136,0.272825388237834,0.061757309071253985,0.37008236860856414,0.3209217978292145,0.419242937117815,0.4828534456901252,0.9387966357171535,0.12499892711639404
19,0.00013681245526846777,0.1348361347336322,0.010460865492859739,0.0014400396087239642,0.2579264208325185,0.00726034779472684,0.7071027755737305,0.8190424989443272,0.02452235708369699,0.8184487351682037,0.4134942293167114,0.058377087116241455,0.2579264208325185,0.30621361621888354,0.2733631683513522,0.06283877389796544,0.3599867966840975,0.30819362914189696,0.4117799641098827,0.4937514796620235,0.9335344936698675,0.12227681279182434,0.13536279590334743,0.009752511468832381,0.0011563284165276855,0.25647861626930535,0.007271424481587019,0.6979522705078125,0.8114062286913395,0.0227269070019247,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25647861626930535,0.30413503339514136,0.272825388237834,0.061699114041402936,0.3683184036053717,0.316695551679004,0.41994125582277775,0.47205541701987386,0.9474876448512077,0.12790536880493164
20,0.0001309016994374947,0.13439939095405862,0.010227686947473558,0.0013490004005518585,0.2565246617887169,0.007190466321844724,0.6999444961547852,0.8163574903737754,0.023487873308113194,0.8191618588753045,0.4138306975364685,0.062383949756622314,0.2565246617887169,0.30423366773175076,0.27228384476620704,0.062279025005409494,0.3606018229620531,0.31518872240849305,0.4060149248689413,0.498468977806624,0.9328510100021958,0.12731675803661346,0.13492668641265482,0.009723926174046937,0.0012150978332101658,0.25641939765773714,0.007163169982959516,0.7014541625976562,0.8149086404591799,0.024445940580335446,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25641939765773714,0.30413503339514136,0.272825388237834,0.06168698659166694,0.3661984906066209,0.31453588232398033,0.4178610956296325,0.47727411054074764,0.9449598677456379,0.1263653039932251
21,0.00012486898871648543,0.13509456248721108,0.010560068347331253,0.0014974311832816056,0.2563733540009707,0.00723960008508584,0.7014760971069336,0.8145329053513706,0.025491140218946384,0.8139337198808789,0.40624889731407166,0.060265034437179565,0.2563733540009707,0.30462518229614943,0.27255103533389047,0.0626558517687954,0.3621935452683829,0.31461197700264165,0.4097751136869192,0.4907227475196123,0.9360567325493321,0.12562847137451172,0.134853845811449,0.009772373989108019,0.0010497781695448793,0.2565405531786382,0.007293573333299719,0.6935272216796875,0.8061972968280315,0.021684644976630807,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2565405531786382,0.30413503339514136,0.272825388237834,0.061678310041315854,0.36587767442688346,0.31284989981213585,0.41890545189380646,0.46758424141444266,0.9518859004601836,0.12891626358032227
22,0.00011873813145857245,0.1360668413399253,0.010425064761875547,0.0014758556169169879,0.2559430245310068,0.007192760973339318,0.7003421783447266,0.814281118568033,0.02526577735443425,0.8165427150670439,0.4084746837615967,0.06051820516586304,0.2559430245310068,0.3036377697135322,0.2716921565006487,0.0624235258292174,0.36821657232940197,0.3207979664002778,0.4156351771671325,0.48297007809742354,0.9374537714757025,0.12614786624908447,0.13444343651644886,0.009683400930953212,0.0011413825868658023,0.2564619209151715,0.007183344816439785,0.6965103149414062,0.8085332354530692,0.0241833524487447,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2564619209151715,0.30413503339514136,0.272825388237834,0.06161831098143011,0.3641256222035736,0.3157170024351217,0.41253424156457186,0.4917277847416699,0.9350543217733502,0.12234365940093994
23,0.00011253332335643042,0.13554592480068095,0.010411667548396508,0.0012349437176908395,0.2577249536989257,0.007255117183376569,0.6929683685302734,0.8103824623394758,0.024341480238945223,0.8133518069516867,0.40903782844543457,0.06377598643302917,0.2577249536989257,0.30537229974288493,0.2742278617224656,0.06264668211224489,0.36449620575876907,0.31508493474575516,0.41390747716650367,0.487719963217387,0.9339018675964326,0.1296711303293705,0.13412702281493694,0.009641324286349118,0.0011302353161681822,0.2564218738116324,0.0070578389495494775,0.7015151977539062,0.8127049915492535,0.02380859779077582,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2564218738116324,0.30413503339514136,0.272825388237834,0.06156139652011916,0.36282812571153045,0.31190041423542425,0.4137558415532112,0.4785748925060034,0.945236811414361,0.12526023387908936
24,0.00010627905195293131,0.13500004724483006,0.010126279697942664,0.0011719139247929888,0.257421221525874,0.0071447509526478825,0.6942195892333984,0.8120513379108161,0.023317730279813986,0.8161429723259062,0.40659642219543457,0.0631464421749115,0.257421221525874,0.30524455255363137,0.2739832657389343,0.06226792946108617,0.3636605809442699,0.3241045830800431,0.4032165769021958,0.49370495544280857,0.9396747266873717,0.13124531507492065,0.13386657135561109,0.009618225281883497,0.0011184040595253464,0.2564172260463238,0.006998920129262842,0.7017898559570312,0.8130008894950151,0.023720254583167844,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2564172260463238,0.30413503339514136,0.272825388237834,0.06153086281847209,0.36167853721417487,0.31200938730034977,0.4113476863130927,0.4833891442976892,0.9422754067927599,0.12390446662902832
25,9.999999999999996e-05,0.13500417399336584,0.010537319019931601,0.0012785897174012462,0.2563411191222258,0.007273257311680936,0.6828899383544922,0.8059596233069897,0.024448262514852104,0.808284115511924,0.409265398979187,0.0684676468372345,0.2563411191222258,0.3047563146101311,0.2737451702123508,0.06251757092832122,0.362433007103391,0.33104524220107123,0.39382077334448695,0.5085647717351094,0.9351931428536773,0.13786792755126953,0.13367147999815643,0.00953719887911575,0.0011768873100663768,0.2563735225703567,0.0069645165640395135,0.70257568359375,0.8129693763330579,0.02531120233470574,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2563735225703567,0.30413503339514136,0.272825388237834,0.061469993146602064,0.36100742779672146,0.30964439432136714,0.4123704629018903,0.4813162044156343,0.9442728701978922,0.12439525127410889
26,9.372094804706863e-05,0.1347179464646615,0.010397708512755344,0.0013799386545940706,0.2569870169973001,0.0071015612102200976,0.6945590972900391,0.8118216702714562,0.025347083290853334,0.8162653802428395,0.40582072734832764,0.06340304017066956,0.2569870169973001,0.30491688271285966,0.27320613036863506,0.06255609766230918,0.3608092379581649,0.3193874595745001,0.40223101526498795,0.49625422508688644,0.9371475747320801,0.1296793520450592,0.13351237040478736,0.009535848759696819,0.0011684988185152179,0.2563658654689789,0.00694797802134417,0.703948974609375,0.8141528759151697,0.02536157843132969,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2563658654689789,0.30413503339514136,0.272825388237834,0.061462751764338464,0.3602480860427022,0.31143481901381165,0.4090613517910242,0.4900339657906443,0.9377981955185533,0.12198019027709961
27,8.746667664356955e-05,0.13399448210839182,0.010343700714656734,0.001356825112225124,0.2568357706768438,0.007114830727005028,0.6962032318115234,0.811136927921325,0.025114907632087125,0.8129918517079204,0.40716609358787537,0.06307101249694824,0.2568357706768438,0.3049403433687985,0.2733242308604531,0.06246041638951283,0.35767032159492373,0.31427809201704804,0.4010625530499965,0.4985842190217227,0.9367970896419138,0.12725526094436646,0.13334144419059157,0.009512371063465253,0.0011829834061245492,0.25633900659158826,0.00690115293400595,0.7055892944335938,0.8147875647991896,0.025475546746747568,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25633900659158826,0.30413503339514136,0.272825388237834,0.06144067709101364,0.35950382123701274,0.3094322648248635,0.40957537945359945,0.482695798156783,0.9436181746423244,0.12375199794769287
28,8.12618685414275e-05,0.13306757586542517,0.010096548019646434,0.0011973169010275342,0.2560356875183061,0.007067155807817471,0.6901025772094727,0.8088076582644135,0.02383470761378703,0.8120371019467711,0.40142521262168884,0.06537187099456787,0.2560356875183061,0.30401276133488864,0.27290332556003705,0.06197301598149352,0.3554727917071432,0.3145179091079626,0.3964276739861816,0.503315043693874,0.9352666395716369,0.1305558830499649,0.13312378025148064,0.009521364838292357,0.0011062975995628221,0.25638197641819715,0.006905948517669458,0.7027435302734375,0.8126914482563734,0.02432223745563533,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25638197641819715,0.30413503339514136,0.272825388237834,0.061419969191774726,0.35851904889568686,0.309285985538736,0.4077521087601781,0.48712596157565713,0.9407350663095713,0.12250304222106934
29,7.513101128351448e-05,0.1353352181322407,0.010367373455665074,0.0019033580983034426,0.25567700748797506,0.0070284730009007035,0.7010211944580078,0.8131519220769405,0.02779507636842027,0.8171956709120423,0.4093189537525177,0.060485243797302246,0.25567700748797506,0.30395605438388884,0.2715626967838034,0.0625247392890742,0.3640523861977272,0.3086540144731771,0.41945075639523566,0.4806260035629748,0.9265842241875362,0.12259417027235031,0.1329695793101564,0.009474167352891527,0.001136503692578117,0.2563503277488053,0.006883829635626171,0.7052536010742188,0.8144186334684491,0.025022530273417942,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2563503277488053,0.30413503339514136,0.272825388237834,0.06138132407795638,0.35794127103872597,0.30765519436681643,0.40822734870016575,0.4845859354827553,0.9430019129067659,0.12333464622497559
30,6.909830056250526e-05,0.13503245028550737,0.010397266816653428,0.001183631288597553,0.25592940009664744,0.007133774348403676,0.6916236877441406,0.8083631384652108,0.025064509665753576,0.8097618357278407,0.41445431113243103,0.06436830759048462,0.25592940009664744,0.3041757101309486,0.2733119656913914,0.06224630084761884,0.3639307396369986,0.3178952376028974,0.4099662424996495,0.48916585044935346,0.9286217384506017,0.13086560368537903,0.13308203138876706,0.009453939012018964,0.0012040377414450631,0.2562918735202402,0.006775239009584766,0.7093124389648438,0.8175506060943007,0.026239629660267383,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2562918735202402,0.30413503339514136,0.272825388237834,0.06138208555057645,0.3584997260477394,0.31281401007436216,0.4041854403913021,0.49752249382436275,0.9311926141381264,0.11920714378356934
31,6.318754473153221e-05,0.13209999856189825,0.009901725514282589,0.0011258718859608052,0.25566698471084237,0.006949743992663571,0.7042598724365234,0.815023563336581,0.02482027492078487,0.8183765234425664,0.4185413420200348,0.06060957908630371,0.25566698471084237,0.3029639131273143,0.2715757612604648,0.06166755645244848,0.3521622033440508,0.3024943499767687,0.4018300590105355,0.4941400345414877,0.9385226177982986,0.12359219789505005,0.13273468241095543,0.009457967680646107,0.0010548073530571855,0.25639943522401154,0.006914473720826209,0.70196533203125,0.810729299671948,0.023864990944275633,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25639943522401154,0.30413503339514136,0.272825388237834,0.06133440404664725,0.35700138635002077,0.30754380085272714,0.40645896922796965,0.4880493991076946,0.9403786696493626,0.12216639518737793
32,5.7422070843492714e-05,0.13260627549607307,0.01020862588120508,0.0011935828304672214,0.25725737132597715,0.006939222916116705,0.7043561935424805,0.8144212258048356,0.024086176965283812,0.8175003752112389,0.40786314010620117,0.060215920209884644,0.25725737132597715,0.30548872018698603,0.27290793508291245,0.06232628428551834,0.35139994719065726,0.30279855983826565,0.4000013323966414,0.4965367682161741,0.9351052159909159,0.12260571122169495,0.13291791640222073,0.009444183175219223,0.0012295650285523152,0.25626273918896914,0.0066826356123783626,0.7119369506835938,0.8194688875228167,0.02662480117578525,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25626273918896914,0.30413503339514136,0.272825388237834,0.06137834076071158,0.3576978649944067,0.313552082516253,0.40184364654123783,0.49994096742011607,0.929515078663826,0.118324875831604
33,5.182463258982844e-05,0.13478083864902146,0.01022899146664713,0.0012067806458730956,0.2573854500660673,0.006987694037889014,0.6947784423828125,0.8118398429360241,0.025187280520185595,0.8135787853971124,0.40560486912727356,0.06314164400100708,0.2573854500660673,0.30563218519091606,0.273896808444988,0.06237934945966117,0.3620074411155656,0.320547985174926,0.4034668947570026,0.492261539620813,0.9364885217510164,0.12905125319957733,0.13264549581799656,0.009490283555351198,0.0009895791836243006,0.2564567504450679,0.006926989139174111,0.698150634765625,0.808020087890327,0.023184088902780786,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2564567504450679,0.30413503339514136,0.272825388237834,0.06134569429559633,0.35649899882264435,0.30144841375295073,0.4115495840087533,0.4710017286706716,0.9532210165634751,0.12694776058197021
34,4.6417320502100296e-05,0.13287704196409322,0.010044315926279523,0.001252967907475977,0.2569865955738351,0.006964018977669184,0.6973581314086914,0.810134653467685,0.0247762456710916,0.8145750721450895,0.4005309045314789,0.0625588595867157,0.2569865955738351,0.3057036838727072,0.2733588514965959,0.062137759814504534,0.353696405160008,0.3114448435808299,0.39594796672463417,0.4964624407584779,0.9392442125827074,0.12753868103027344,0.13244642212521285,0.009439005807507783,0.001134255867327738,0.2563358230981976,0.006774917237635236,0.7055130004882812,0.81428312510252,0.025637829035986215,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2563358230981976,0.30413503339514136,0.272825388237834,0.061341048509348184,0.35552686266601086,0.30754735140362754,0.40350637305527925,0.49346716213040054,0.9363715332001448,0.1206282377243042
