scene,frame,method,mse,psnr,ssim,static_mse,moving_mae
scene_3,12,ghost3dnr,0.0001788009,37.476304,0.988042,119.439354,88.045494
scene_3,13,noisy,0.0001181850,39.274377,0.987042,780.386719,61.010761
scene_3,13,2dnr,0.0001181444,39.275867,0.987049,778.588379,61.011147
scene_3,13,dataset_3dnr,0.0000453544,43.433803,0.994188,122.733101,53.927692
scene_3,13,ghost3dnr,0.0001413644,38.496598,0.988739,113.547836,85.992294
scene_3,14,noisy,0.0001179208,39.284095,0.987157,774.152954,56.606853
scene_3,14,2dnr,0.0001178799,39.285603,0.987165,772.333557,56.605259
scene_3,14,dataset_3dnr,0.0000452708,43.441815,0.994297,120.888039,49.095932
scene_3,14,ghost3dnr,0.0001169097,39.321495,0.990335,106.956940,91.386246
scene_3,15,noisy,0.0001175195,39.298899,0.987299,772.266235,52.383217
scene_3,15,2dnr,0.0001174778,39.300442,0.987305,770.517883,52.380184
scene_3,15,dataset_3dnr,0.0000451249,43.455839,0.994289,119.498695,45.519848
scene_3,15,ghost3dnr,0.0001439359,38.418308,0.989659,102.875305,100.220261
scene_3,16,noisy,0.0001025631,39.890088,0.989137,661.132812,46.454178
scene_3,16,2dnr,0.0001025161,39.892079,0.989146,659.097046,46.447548
scene_3,16,dataset_3dnr,0.0000437496,43.590261,0.994554,119.383530,41.510429
scene_3,16,ghost3dnr,0.0001761019,37.542360,0.986811,95.941528,110.149567
scene_3,17,noisy,0.0001156513,39.368496,0.987468,774.370239,47.451599
scene_3,17,2dnr,0.0001156087,39.370096,0.987475,772.603760,47.445633
scene_3,17,dataset_3dnr,0.0000450550,43.462571,0.994525,119.142120,40.884430
scene_3,17,ghost3dnr,0.0002022755,36.940567,0.984842,92.482353,114.725777
scene_3,18,noisy,0.0001132149,39.460963,0.987254,777.997437,45.167011
scene_3,18,2dnr,0.0001131691,39.462722,0.987263,776.198975,45.158802
scene_3,18,dataset_3dnr,0.0000435778,43.607349,0.994531,115.418175,38.499119
scene_3,18,ghost3dnr,0.0001998200,36.993611,0.982529,91.185692,107.147011
scene_3,19,noisy,0.0001121501,39.502004,0.987240,768.845520,44.984871
scene_3,19,2dnr,0.0001121039,39.503793,0.987248,767.050659,44.977589
scene_3,19,dataset_3dnr,0.0000426631,43.699474,0.994624,115.906601,38.042061
scene_3,19,ghost3dnr,0.0001936221,37.130451,0.981517,89.802368,101.369400
scene_3,20,noisy,0.0001119034,39.511567,0.987116,774.160278,45.183487
scene_3,20,2dnr,0.0001118558,39.513414,0.987127,772.429016,45.178013
scene_3,20,dataset_3dnr,0.0000436197,43.603173,0.994613,114.999084,39.011322
scene_3,20,ghost3dnr,0.0002595834,35.857231,0.981109,90.774521,110.245476
scene_3,21,noisy,0.0001133639,39.455251,0.987408,762.019531,45.382122
scene_3,21,2dnr,0.0001133169,39.457053,0.987417,760.206421,45.377960
scene_3,21,dataset_3dnr,0.0000483394,43.156990,0.994613,114.411629,40.005768
scene_3,21,ghost3dnr,0.0007033125,31.528517,0.968366,89.642502,149.177521
scene_3,22,noisy,0.0001166904,39.329650,0.987208,771.643372,45.254166
scene_3,22,2dnr,0.0001166450,39.331337,0.987218,769.856873,45.249763
scene_3,22,dataset_3dnr,0.0000549181,42.602846,0.994481,115.416740,40.798164
scene_3,22,ghost3dnr,0.0008258343,30.831071,0.954462,86.291878,181.399933
scene_3,23,noisy,0.0001041878,39.821832,0.989358,651.851929,43.481655
scene_3,23,2dnr,0.0001041404,39.823807,0.989368,649.821655,43.477402
scene_3,23,dataset_3dnr,0.0000648234,41.882682,0.994430,119.265793,41.978096
scene_3,23,ghost3dnr,0.0018183194,27.403298,0.933650,82.943878,206.057114
scene_3,24,noisy,0.0001247334,39.040171,0.987229,782.319336,46.853973
scene_3,24,2dnr,0.0001246922,39.041605,0.987236,780.559387,46.851341
scene_3,24,dataset_3dnr,0.0000760701,41.187863,0.994160,119.002113,45.076969
scene_3,24,ghost3dnr,0.0024754184,26.063514,0.914532,84.890167,215.667068
scene_3,25,noisy,0.0001278103,38.934342,0.987456,784.357056,47.980350
scene_3,25,2dnr,0.0001277691,38.935742,0.987464,782.587097,47.976665
scene_3,25,dataset_3dnr,0.0000780871,41.074205,0.994031,118.610497,45.995193
scene_3,25,ghost3dnr,0.0032626437,24.864304,0.893711,96.541229,237.298798
scene_3,26,noisy,0.0001304006,38.847203,0.987214,785.137695,49.090942
scene_3,26,2dnr,0.0001303595,38.848574,0.987222,783.394958,49.087669
scene_3,26,dataset_3dnr,0.0000768434,41.143936,0.993811,120.357811,46.361607
scene_3,26,ghost3dnr,0.0047153439,23.264866,0.879643,96.530907,295.833527
scene_3,27,noisy,0.0001293303,38.882998,0.987497,782.524414,49.490417
scene_3,27,2dnr,0.0001292907,38.884326,0.987505,780.750366,49.487114
scene_3,27,dataset_3dnr,0.0000763544,41.171660,0.993902,122.642838,46.505360
scene_3,27,ghost3dnr,0.0093003120,20.315025,0.862685,94.349442,400.739136
scene_3,28,noisy,0.0001306988,38.837283,0.987362,789.182556,49.737774
scene_3,28,2dnr,0.0001306600,38.838575,0.987367,787.403625,49.734222
scene_3,28,dataset_3dnr,0.0000709898,41.488042,0.994121,123.229080,45.624092
scene_3,28,ghost3dnr,0.0139413672,18.556946,0.852452,94.954178,445.774597
scene_3,29,noisy,0.0001288649,38.898653,0.987786,782.508118,49.025295
scene_3,29,2dnr,0.0001288254,38.899985,0.987794,780.733948,49.021473
scene_3,29,dataset_3dnr,0.0000661212,41.796595,0.994054,125.408279,43.850250
scene_3,29,ghost3dnr,0.0185787342,17.309839,0.846930,93.523079,474.394653
scene_3,30,noisy,0.0001283167,38.917169,0.987580,776.239746,48.657581
scene_3,30,2dnr,0.0001282756,38.918561,0.987586,774.469543,48.653492
scene_3,30,dataset_3dnr,0.0000651286,41.862286,0.993963,128.385391,43.551235
scene_3,30,ghost3dnr,0.0230130274,16.380262,0.844193,95.096596,492.188202
scene_3,31,noisy,0.0001272480,38.953489,0.987580,778.730774,49.553974
scene_3,31,2dnr,0.0001272071,38.954887,0.987587,776.956726,49.550507
scene_3,31,dataset_3dnr,0.0000650948,41.864534,0.993949,127.108688,44.661221
scene_3,31,ghost3dnr,0.0231656991,16.351546,0.845929,92.669395,402.109802
scene_3,32,noisy,0.0001270685,38.959620,0.987494,774.967712,49.920803
scene_3,32,2dnr,0.0001270279,38.961008,0.987502,773.189209,49.916756
scene_3,32,dataset_3dnr,0.0000607175,42.166860,0.994028,125.526367,44.537567
scene_3,32,ghost3dnr,0.0210838113,16.760509,0.851763,91.180870,412.917358
scene_3,33,noisy,0.0001270160,38.961417,0.987532,773.354370,50.512207
scene_3,33,2dnr,0.0001269763,38.962775,0.987539,771.563416,50.509121
scene_3,33,dataset_3dnr,0.0000585996,42.321055,0.994171,125.668457,45.014698
scene_3,33,ghost3dnr,0.0189075917,17.233638,0.850747,88.183266,466.122559
scene_3,34,noisy,0.0001262613,38.987297,0.987443,776.623840,49.492180
scene_3,34,2dnr,0.0001262220,38.988649,0.987452,774.840088,49.490147
scene_3,34,dataset_3dnr,0.0000584613,42.331315,0.993973,126.791336,43.974079
scene_3,34,ghost3dnr,0.0175044294,17.568520,0.861447,92.488335,493.741974
scene_3,35,noisy,0.0001261971,38.989507,0.987497,779.623230,49.560020
scene_3,35,2dnr,0.0001261573,38.990876,0.987503,777.881653,49.557507
scene_3,35,dataset_3dnr,0.0000568891,42.449710,0.994021,124.660156,44.104378
scene_3,35,ghost3dnr,0.0151519151,18.195325,0.869504,88.927780,381.753571
scene_3,36,noisy,0.0001254987,39.013608,0.987085,786.451050,49.994339
scene_3,36,2dnr,0.0001254592,39.014974,0.987091,784.662842,49.992012
scene_3,36,dataset_3dnr,0.0000545768,42.629922,0.994119,124.553261,44.173077
scene_3,36,ghost3dnr,0.0146307172,18.347344,0.875529,90.415939,444.894806
scene_3,37,noisy,0.0001204920,39.190416,0.987251,768.190552,49.950165
scene_3,37,2dnr,0.0001204511,39.191891,0.987256,766.430725,49.948288
scene_3,37,dataset_3dnr,0.0000509118,42.931812,0.994068,124.509483,44.524712
scene_3,37,ghost3dnr,0.0150931934,18.212189,0.878767,86.775101,466.349060
scene_3,38,noisy,0.0001150470,39.391248,0.988243,734.115845,51.970486
scene_3,38,2dnr,0.0001150058,39.392802,0.988250,732.278137,51.969006
scene_3,38,dataset_3dnr,0.0000489666,43.101004,0.994138,123.939125,46.563297
scene_3,38,ghost3dnr,0.0119360005,19.231412,0.889740,86.628456,311.103699
scene_3,39,noisy,0.0001200659,39.205803,0.987161,777.224854,55.143414
scene_3,39,2dnr,0.0001200248,39.207290,0.987167,775.428589,55.143196
scene_3,39,dataset_3dnr,0.0000492497,43.075963,0.994155,123.781647,49.799969
scene_3,39,ghost3dnr,0.0090886466,20.415008,0.899042,84.102638,211.034149
scene_3,40,noisy,0.0001200263,39.207237,0.987314,772.070129,55.379475
scene_3,40,2dnr,0.0001199874,39.208645,0.987322,770.267883,55.378735
scene_3,40,dataset_3dnr,0.0000487260,43.122394,0.994106,121.875183,49.401630
scene_3,40,ghost3dnr,0.0064645377,21.894625,0.910989,83.595070,215.316605
scene_3,41,noisy,0.0001203862,39.194234,0.987230,773.367188,55.103539
scene_3,41,2dnr,0.0001203460,39.195685,0.987235,771.609558,55.101952
scene_3,41,dataset_3dnr,0.0000488932,43.107515,0.994188,120.351112,49.348736
scene_3,41,ghost3dnr,0.0048160362,23.173103,0.916483,82.509682,204.480347
scene_3,42,noisy,0.0001210084,39.171846,0.987313,774.472839,55.664158
scene_3,42,2dnr,0.0001209674,39.173318,0.987318,772.694458,55.662792
scene_3,42,dataset_3dnr,0.0000495010,43.053865,0.994154,123.192032,49.794884
scene_3,42,ghost3dnr,0.0037396455,24.271696,0.932413,83.498146,195.486435
scene_3,43,noisy,0.0001206678,39.184086,0.987369,776.998352,55.726559
scene_3,43,2dnr,0.0001206279,39.185523,0.987376,775.259888,55.726269
scene_3,43,dataset_3dnr,0.0000497617,43.031045,0.994171,123.544609,50.044716
scene_3,43,ghost3dnr,0.0031786154,24.977620,0.935166,82.011612,190.333832
scene_3,44,noisy,0.0001207570,39.180878,0.987399,777.212952,55.501026
scene_3,44,2dnr,0.0001207168,39.182325,0.987406,775.431946,55.499847
scene_3,44,dataset_3dnr,0.0000504076,42.975041,0.994151,122.610077,49.823608
scene_3,44,ghost3dnr,0.0027216522,25.651674,0.942951,81.883324,200.884720
scene_3,45,noisy,0.0001207313,39.181802,0.987424,784.479309,54.687462
scene_3,45,2dnr,0.0001206914,39.183235,0.987432,782.700134,54.687122
scene_3,45,dataset_3dnr,0.0000502117,42.991950,0.994166,123.258858,49.268005
scene_3,45,ghost3dnr,0.0023574559,26.275564,0.949074,83.246544,183.040512
scene_3,46,noisy,0.0001215059,39.154027,0.987272,773.564087,52.939957
scene_3,46,2dnr,0.0001214653,39.155477,0.987278,771.771301,52.938126
scene_3,46,dataset_3dnr,0.0000507993,42.941419,0.994128,124.689194,47.360748
scene_3,46,ghost3dnr,0.0024534245,26.102273,0.948488,83.763161,204.393951
scene_3,47,noisy,0.0001209963,39.172281,0.987389,780.911499,50.868805
scene_3,47,2dnr,0.0001209556,39.173740,0.987396,779.146484,50.866302
scene_3,47,dataset_3dnr,0.0000506766,42.951926,0.994268,121.784042,44.960762
scene_3,47,ghost3dnr,0.0025159486,25.992982,0.947429,81.181755,186.389038
scene_3,48,noisy,0.0001192177,39.236594,0.987662,773.949463,48.849968
scene_3,48,2dnr,0.0001191768,39.238084,0.987668,772.186279,48.846855
scene_3,48,dataset_3dnr,0.0000492754,43.073695,0.994448,120.292740,42.357800
scene_3,48,ghost3dnr,0.0026025507,25.846008,0.947224,81.154083,195.325180
scene_3,49,noisy,0.0001119046,39.511522,0.988433,723.673279,46.115860
scene_3,49,2dnr,0.0001118608,39.513222,0.988441,721.772705,46.110462
scene_3,49,dataset_3dnr,0.0000477460,43.210630,0.994491,118.300491,40.255203
scene_3,49,ghost3dnr,0.0027844151,25.552660,0.948790,79.693520,189.122864
scene_3,50,noisy,0.0001162845,39.344783,0.987551,775.626709,45.707485
scene_3,50,2dnr,0.0001162428,39.346341,0.987558,773.842163,45.700981
scene_3,50,dataset_3dnr,0.0000474440,43.238186,0.994381,119.387886,38.789131
scene_3,50,ghost3dnr,0.0027379089,25.625810,0.952053,78.894722,177.619186
scene_3,51,noisy,0.0001148151,39.400011,0.987503,770.230591,45.674274
scene_3,51,2dnr,0.0001147710,39.401679,0.987508,768.432129,45.668335
scene_3,51,dataset_3dnr,0.0000458767,43.384079,0.994376,118.451790,38.432056
scene_3,51,ghost3dnr,0.0016014680,27.954817,0.957023,80.057915,145.289139
scene_3,52,noisy,0.0001146757,39.405287,0.987233,775.733032,46.620586
scene_3,52,2dnr,0.0001146315,39.406959,0.987240,773.929077,46.615093
scene_3,52,dataset_3dnr,0.0000463974,43.335064,0.994427,120.437668,39.754478
scene_3,52,ghost3dnr,0.0006704825,31.736126,0.970107,82.424301,129.195648
scene_3,53,noisy,0.0001185100,39.262450,0.987384,782.322266,48.712807
scene_3,53,2dnr,0.0001184659,39.264067,0.987392,780.525269,48.707760
scene_3,53,dataset_3dnr,0.0000552969,42.572991,0.994318,121.167656,43.567440
scene_3,53,ghost3dnr,0.0008430852,30.741285,0.970599,85.239738,147.038208
scene_3,54,noisy,0.0001217082,39.146800,0.987519,772.691772,49.477470
scene_3,54,2dnr,0.0001216662,39.148302,0.987528,770.933044,49.473824
scene_3,54,dataset_3dnr,0.0000642320,41.922483,0.994254,119.936783,46.223579
scene_3,54,ghost3dnr,0.0006596420,31.806917,0.965014,84.804207,172.356384
scene_3,55,noisy,0.0001262445,38.987875,0.987677,781.839050,50.320435
scene_3,55,2dnr,0.0001262029,38.989307,0.987687,780.088074,50.316887
scene_3,55,dataset_3dnr,0.0000690499,41.608369,0.994044,125.916580,47.658417
scene_3,55,ghost3dnr,0.0021339399,26.708178,0.948656,85.485100,248.418152
scene_3,56,noisy,0.0001311890,38.821026,0.987557,779.520203,51.095490
scene_3,56,2dnr,0.0001311483,38.822373,0.987564,777.782959,51.092724
scene_3,56,dataset_3dnr,0.0000783628,41.058901,0.993897,122.299767,49.638950
scene_3,56,ghost3dnr,0.0046646842,23.311778,0.935295,88.307182,265.796356
scene_3,57,noisy,0.0001358693,38.668786,0.987653,785.809509,51.769882
scene_3,57,2dnr,0.0001358302,38.670036,0.987658,784.036926,51.766621
scene_3,57,dataset_3dnr,0.0000867808,40.615762,0.993803,121.802040,51.431873
scene_3,57,ghost3dnr,0.0055912347,22.524923,0.917371,92.582512,283.681458
scene_3,58,noisy,0.0001397640,38.546045,0.987281,796.415344,52.959305
scene_3,58,2dnr,0.0001397261,38.547224,0.987288,794.653198,52.956188
scene_3,58,dataset_3dnr,0.0000949299,40.225968,0.993566,123.219795,53.747154
scene_3,58,ghost3dnr,0.0077970950,21.080672,0.901124,103.154449,296.286499
scene_3,59,noisy,0.0001426001,38.458801,0.987293,794.565918,53.843189
scene_3,59,2dnr,0.0001425624,38.459949,0.987303,792.827393,53.839939
scene_3,59,dataset_3dnr,0.0000992426,40.033019,0.993161,125.660408,55.263474
scene_3,59,ghost3dnr,0.0078350008,21.059610,0.886036,95.064430,335.655457
scene_3,60,noisy,0.0001424326,38.463906,0.987479,792.214478,54.277981
scene_3,60,2dnr,0.0001423955,38.465037,0.987485,790.462219,54.275478
scene_3,60,dataset_3dnr,0.0001002097,39.990902,0.993314,130.012650,56.323952
scene_3,60,ghost3dnr,0.0112452433,19.490311,0.872573,94.611267,410.875214
scene_3,61,noisy,0.0001435846,38.428921,0.987145,794.553589,54.708996
scene_3,61,2dnr,0.0001435471,38.430056,0.987152,792.814636,54.706490
scene_3,61,dataset_3dnr,0.0001120432,39.506145,0.992744,130.570480,58.466133
scene_3,61,ghost3dnr,0.0153867835,18.128522,0.860757,93.748703,514.021362
scene_3,62,noisy,0.0001446553,38.396658,0.987299,792.208801,54.387199
scene_3,62,2dnr,0.0001446179,38.397780,0.987305,790.429810,54.385014
scene_3,62,dataset_3dnr,0.0001117053,39.519261,0.992801,129.811081,57.869308
scene_3,62,ghost3dnr,0.0209844541,16.781023,0.857677,89.920296,545.779114
scene_3,63,noisy,0.0001442246,38.409608,0.987601,783.703064,53.847168
scene_3,63,2dnr,0.0001441873,38.410731,0.987605,781.954834,53.844318
scene_3,63,dataset_3dnr,0.0001059824,39.747661,0.992910,127.001228,56.108086
scene_3,63,ghost3dnr,0.0264292341,15.779154,0.854383,87.938530,562.466553
scene_3,64,noisy,0.0001430842,38.444083,0.987786,779.890930,54.172409
scene_3,64,2dnr,0.0001430466,38.445225,0.987791,778.136841,54.169937
scene_3,64,dataset_3dnr,0.0000991877,40.035420,0.993086,125.449669,55.669170
scene_3,64,ghost3dnr,0.0318565704,14.968010,0.851807,88.777901,587.239319
scene_3,65,noisy,0.0001428488,38.451234,0.987539,788.990845,54.500042
scene_3,65,2dnr,0.0001428107,38.452393,0.987545,787.259155,54.498131
scene_3,65,dataset_3dnr,0.0000944060,40.250006,0.993099,125.728752,55.301353
scene_3,65,ghost3dnr,0.0369473845,14.324163,0.853476,86.901939,615.339294
scene_3,66,noisy,0.0001397080,38.547788,0.987607,783.451172,54.785961
scene_3,66,2dnr,0.0001396696,38.548980,0.987614,781.685730,54.783436
scene_3,66,dataset_3dnr,0.0000879624,40.557028,0.993188,126.105934,54.862282
scene_3,66,ghost3dnr,0.0403539874,13.941135,0.852135,84.505241,623.321777
scene_3,67,noisy,0.0001373749,38.620926,0.987342,789.725525,53.967075
scene_3,67,2dnr,0.0001373367,38.622135,0.987349,787.980896,53.964737
scene_3,67,dataset_3dnr,0.0000821915,40.851733,0.993306,124.828598,53.106129
scene_3,67,ghost3dnr,0.0404634289,13.929373,0.854016,83.568108,630.118347
scene_3,68,noisy,0.0001342076,38.722230,0.987289,791.100647,52.632233
scene_3,68,2dnr,0.0001341703,38.723436,0.987295,789.305908,52.630447
scene_3,68,dataset_3dnr,0.0000765283,41.161779,0.993494,125.793076,51.178516
scene_3,68,ghost3dnr,0.0362110473,14.411589,0.852300,86.134567,594.452515
scene_3,69,noisy,0.0001289943,38.894295,0.987423,785.445129,52.156422
scene_3,69,2dnr,0.0001289570,38.895552,0.987428,783.705505,52.154423
scene_3,69,dataset_3dnr,0.0000717739,41.440335,0.993527,124.807686,50.724228
scene_3,69,ghost3dnr,0.0295636207,15.292424,0.856958,84.027184,525.975952
scene_3,70,noisy,0.0001267844,38.969343,0.987173,785.865051,50.826981
scene_3,70,2dnr,0.0001267453,38.970682,0.987182,784.071533,50.825119
scene_3,70,dataset_3dnr,0.0000653290,41.848942,0.993658,124.270676,48.175159
scene_3,70,ghost3dnr,0.0253436100,15.961315,0.860206,84.577553,606.145508
scene_3,71,noisy,0.0001224982,39.118702,0.987198,785.969910,50.386368
scene_3,71,2dnr,0.0001224594,39.120078,0.987204,784.182251,50.384537
scene_3,71,dataset_3dnr,0.0000575457,42.399868,0.993834,124.728416,46.420250
scene_3,71,ghost3dnr,0.0250863824,16.005620,0.869474,85.748123,703.666321
scene_3,72,noisy,0.0001198745,39.212734,0.986934,787.543640,51.334034
scene_3,72,2dnr,0.0001198344,39.214186,0.986943,785.781860,51.331890
scene_3,72,dataset_3dnr,0.0000504192,42.974042,0.994016,121.751457,45.273350
scene_3,72,ghost3dnr,0.0241848286,16.164570,0.879826,83.259277,651.287903
scene_3,73,noisy,0.0001190700,39.241975,0.986892,786.597717,54.839882
scene_3,73,2dnr,0.0001190306,39.243412,0.986901,784.841614,54.839355
scene_3,73,dataset_3dnr,0.0000493734,43.065069,0.994138,124.959335,49.811134
scene_3,73,ghost3dnr,0.0223759636,16.502183,0.893672,85.484154,397.542572
scene_3,74,noisy,0.0001186117,39.258724,0.986890,780.448364,56.586422
scene_3,74,2dnr,0.0001185715,39.260196,0.986895,778.654297,56.586037
scene_3,74,dataset_3dnr,0.0000497689,43.030422,0.993998,122.123077,52.547050
scene_3,74,ghost3dnr,0.0167833548,17.751212,0.905963,81.425743,217.532806
scene_3,75,noisy,0.0001103557,39.572051,0.988035,715.092407,51.163818
scene_3,75,2dnr,0.0001103142,39.573684,0.988042,713.224426,51.162422
scene_3,75,dataset_3dnr,0.0000514009,42.890296,0.994056,122.852760,48.746685
scene_3,75,ghost3dnr,0.0133995507,18.729098,0.914081,81.839096,151.681259
scene_3,76,noisy,0.0001190748,39.241803,0.987127,793.754639,49.982533
scene_3,76,2dnr,0.0001190360,39.243218,0.987135,792.019531,49.980236
scene_3,76,dataset_3dnr,0.0000524436,42.803072,0.994139,125.316246,46.091343
scene_3,76,ghost3dnr,0.0087593291,20.575292,0.925090,82.968628,143.102966
scene_3,77,noisy,0.0001038275,39.836876,0.989175,675.871643,44.540104
scene_3,77,2dnr,0.0001037830,39.838739,0.989184,673.907104,44.535107
scene_3,77,dataset_3dnr,0.0000491917,43.081084,0.994386,121.386620,41.550224
scene_3,77,ghost3dnr,0.0057069967,22.435924,0.930166,81.730919,152.251892
scene_3,78,noisy,0.0001174650,39.300913,0.987157,791.544312,46.177464
scene_3,78,2dnr,0.0001174227,39.302480,0.987166,789.839294,46.171646
scene_3,78,dataset_3dnr,0.0000495513,43.049448,0.994218,119.984436,41.276234
scene_3,78,ghost3dnr,0.0031636276,24.998146,0.940321,81.835632,149.411743
scene_3,79,noisy,0.0001154877,39.374644,0.987325,791.666138,45.564056
scene_3,79,2dnr,0.0001154443,39.376276,0.987333,789.926147,45.557331
scene_3,79,dataset_3dnr,0.0000487895,43.116733,0.994495,122.273232,40.460289
scene_3,79,ghost3dnr,0.0021212671,26.734046,0.948649,81.108940,149.088898
scene_3,80,noisy,0.0001124366,39.490925,0.987384,785.500916,44.185558
scene_3,80,2dnr,0.0001123913,39.492673,0.987394,783.754639,44.176868
scene_3,80,dataset_3dnr,0.0000461662,43.356760,0.994468,118.393326,38.585922
scene_3,80,ghost3dnr,0.0016503815,27.824157,0.956295,83.595909,149.404358
scene_3,81,noisy,0.0001102305,39.576980,0.987250,778.847900,43.518238
scene_3,81,2dnr,0.0001101826,39.578869,0.987259,777.124512,43.508858
scene_3,81,dataset_3dnr,0.0000455082,43.419101,0.994513,116.811760,38.368675
scene_3,81,ghost3dnr,0.0017992629,27.449054,0.955736,84.156769,145.571960
scene_3,82,noisy,0.0001104620,39.567871,0.986946,784.925476,43.821583
scene_3,82,2dnr,0.0001104119,39.569843,0.986958,783.152161,43.814625
scene_3,82,dataset_3dnr,0.0000459503,43.377113,0.994609,117.028397,38.933521
scene_3,82,ghost3dnr,0.0019307755,27.142682,0.959306,85.190880,150.090363
scene_3,83,noisy,0.0001089600,39.627330,0.986868,793.002625,44.041313
scene_3,83,2dnr,0.0001089083,39.629390,0.986878,791.277344,44.033443
scene_3,83,dataset_3dnr,0.0000432550,43.639641,0.994842,116.641861,38.326508
scene_3,83,ghost3dnr,0.0012987744,28.864663,0.961255,88.919792,114.542297
scene_3,84,noisy,0.0001084615,39.647242,0.986902,782.408142,42.930096
scene_3,84,2dnr,0.0001084089,39.649350,0.986914,780.716309,42.922592
scene_3,84,dataset_3dnr,0.0000459674,43.375497,0.994831,117.407051,37.840008
scene_3,84,ghost3dnr,0.0006824807,31.659096,0.965510,93.036552,124.705101
scene_3,85,noisy,0.0001092397,39.616197,0.986779,781.214478,41.989197
scene_3,85,2dnr,0.0001091882,39.618245,0.986790,779.441101,41.982105
scene_3,85,dataset_3dnr,0.0000464791,43.327421,0.994774,114.740761,36.622295
scene_3,85,ghost3dnr,0.0006918454,31.599910,0.956562,90.654892,163.670029
