scene,frame,method,mse,psnr,ssim,static_mse,moving_mae
scene_4,85,dataset_3dnr,0.0000553108,42.571897,0.994508,128.080399,46.355980
scene_4,85,ghost3dnr,0.0010784490,29.672004,0.952843,87.072388,176.496536
scene_4,86,noisy,0.0001218227,39.142717,0.987490,778.063477,49.763138
scene_4,86,2dnr,0.0001217799,39.144243,0.987498,776.323853,49.759235
scene_4,86,dataset_3dnr,0.0000649301,41.875541,0.994477,126.376419,47.185802
scene_4,86,ghost3dnr,0.0013284127,28.766670,0.946470,87.246193,214.315216
scene_4,87,noisy,0.0001230773,39.098221,0.987692,775.295410,49.634476
scene_4,87,2dnr,0.0001230345,39.099732,0.987702,773.547485,49.630386
scene_4,87,dataset_3dnr,0.0000718632,41.434936,0.994434,126.103828,48.147087
scene_4,87,ghost3dnr,0.0016936567,27.711746,0.936904,84.578880,220.339127
scene_4,88,noisy,0.0001272598,38.953088,0.987428,783.504944,50.623764
scene_4,88,2dnr,0.0001272180,38.954515,0.987435,781.749878,50.620159
scene_4,88,dataset_3dnr,0.0000771164,41.128535,0.994252,129.246567,50.026817
scene_4,88,ghost3dnr,0.0022515533,26.475178,0.923035,83.882545,252.090775
scene_4,89,noisy,0.0001276203,38.940802,0.987569,772.671265,51.811668
scene_4,89,2dnr,0.0001275791,38.942206,0.987577,770.935181,51.808922
scene_4,89,dataset_3dnr,0.0000770845,41.130331,0.994200,127.893280,51.151081
scene_4,89,ghost3dnr,0.0031284902,25.046652,0.908733,84.191689,272.662750
scene_4,90,noisy,0.0001284764,38.911766,0.987523,778.901245,52.148144
scene_4,90,2dnr,0.0001284359,38.913134,0.987530,777.177368,52.145813
scene_4,90,dataset_3dnr,0.0000780539,41.076054,0.994123,131.327927,52.295376
scene_4,90,ghost3dnr,0.0049229409,23.077754,0.899379,87.663246,350.431305
scene_4,91,noisy,0.0001299650,38.861737,0.987300,783.765015,52.521317
scene_4,91,2dnr,0.0001299229,38.863143,0.987305,781.984619,52.518539
scene_4,91,dataset_3dnr,0.0000762204,41.179289,0.993981,128.182434,52.015511
scene_4,91,ghost3dnr,0.0081413100,20.893057,0.889711,88.332039,428.885223
scene_4,92,noisy,0.0001296083,38.873672,0.987599,776.881226,52.909378
scene_4,92,2dnr,0.0001295678,38.875031,0.987606,775.119324,52.906483
scene_4,92,dataset_3dnr,0.0000755471,41.217825,0.994096,127.549614,52.368961
scene_4,92,ghost3dnr,0.0104419999,19.812163,0.884877,87.994209,451.212006
scene_4,93,noisy,0.0001299420,38.862503,0.987572,785.108093,53.100521
scene_4,93,2dnr,0.0001299013,38.863865,0.987578,783.360107,53.098671
scene_4,93,dataset_3dnr,0.0000708780,41.494888,0.994101,131.950760,51.417179
scene_4,93,ghost3dnr,0.0140288435,18.529781,0.882983,92.393097,507.120972
scene_4,94,noisy,0.0001291386,38.889441,0.987513,783.382935,52.542831
scene_4,94,2dnr,0.0001290968,38.890845,0.987521,781.604919,52.539532
scene_4,94,dataset_3dnr,0.0000653632,41.846666,0.994095,130.699203,49.766640
scene_4,94,ghost3dnr,0.0171639286,17.653833,0.885309,88.138885,544.708313
scene_4,95,noisy,0.0001298753,38.864734,0.987376,780.552795,52.563946
scene_4,95,2dnr,0.0001298344,38.866103,0.987384,778.799683,52.561436
scene_4,95,dataset_3dnr,0.0000640640,41.933860,0.994043,132.593918,49.124115
scene_4,95,ghost3dnr,0.0204773210,16.887269,0.890911,90.400452,552.059387
scene_4,96,noisy,0.0001299694,38.861587,0.987553,777.238220,52.609241
scene_4,96,2dnr,0.0001299291,38.862935,0.987560,775.506531,52.605995
scene_4,96,dataset_3dnr,0.0000623743,42.049946,0.994152,134.391846,48.660103
scene_4,96,ghost3dnr,0.0233077630,16.324994,0.897390,85.975075,542.169800
scene_4,97,noisy,0.0001304926,38.844142,0.987371,782.691223,53.648407
scene_4,97,2dnr,0.0001304510,38.845527,0.987380,780.959717,53.645870
scene_4,97,dataset_3dnr,0.0000618810,42.084429,0.994216,133.319595,49.298893
scene_4,97,ghost3dnr,0.0247671828,16.061234,0.899176,88.399651,528.217468
scene_4,98,noisy,0.0001286304,38.906564,0.987420,777.693848,54.837177
scene_4,98,2dnr,0.0001285894,38.907948,0.987428,775.899109,54.834335
scene_4,98,dataset_3dnr,0.0000601972,42.204240,0.994284,133.393738,50.472427
scene_4,98,ghost3dnr,0.0258457810,15.876103,0.901631,87.866371,524.014038
scene_4,99,noisy,0.0001281287,38.923537,0.987214,781.522766,55.717152
scene_4,99,2dnr,0.0001280875,38.924934,0.987220,779.758301,55.714733
scene_4,99,dataset_3dnr,0.0000585548,42.324378,0.994203,133.543793,50.748569
scene_4,99,ghost3dnr,0.0261414293,15.826707,0.901350,87.317421,545.940002
scene_4,100,noisy,0.0001266614,38.973556,0.987420,784.810181,55.310810
scene_4,100,2dnr,0.0001266207,38.974954,0.987425,783.083496,55.308678
scene_4,100,dataset_3dnr,0.0000562440,42.499237,0.994257,131.733627,50.177624
scene_4,100,ghost3dnr,0.0260616858,15.839975,0.899263,86.238800,598.344055
scene_4,101,noisy,0.0001241181,39.061648,0.987251,777.546509,54.611538
scene_4,101,2dnr,0.0001240769,39.063089,0.987258,775.818298,54.609547
scene_4,101,dataset_3dnr,0.0000544436,42.640530,0.994321,130.361481,49.475155
scene_4,101,ghost3dnr,0.0255877245,15.919683,0.899679,85.324272,627.688660
scene_4,102,noisy,0.0001126727,39.481815,0.988433,703.270691,52.124329
scene_4,102,2dnr,0.0001126289,39.483500,0.988441,701.389404,52.122284
scene_4,102,dataset_3dnr,0.0000506825,42.951418,0.994475,129.838058,47.552280
scene_4,102,ghost3dnr,0.0255636163,15.923777,0.901431,81.350441,652.023376
scene_4,103,noisy,0.0001208928,39.175997,0.987054,779.467651,54.998108
scene_4,103,2dnr,0.0001208521,39.177458,0.987061,777.716187,54.997009
scene_4,103,dataset_3dnr,0.0000498643,43.022101,0.994413,129.018036,49.124100
scene_4,103,ghost3dnr,0.0247152410,16.070351,0.907463,81.095764,647.145813
scene_4,104,noisy,0.0001205679,39.187683,0.986625,786.981750,55.224255
scene_4,104,2dnr,0.0001205266,39.189170,0.986634,785.248718,55.223412
scene_4,104,dataset_3dnr,0.0000470494,43.274457,0.994271,131.251907,48.641129
scene_4,104,ghost3dnr,0.0251644999,15.992117,0.910524,80.672295,701.910950
scene_4,105,noisy,0.0001170017,39.318076,0.986793,784.039368,54.933308
scene_4,105,2dnr,0.0001169595,39.319644,0.986800,782.270813,54.932461
scene_4,105,dataset_3dnr,0.0000438604,43.579276,0.994270,131.736298,47.332775
scene_4,105,ghost3dnr,0.0253447741,15.961116,0.915313,83.230019,763.483704
scene_4,106,noisy,0.0001158325,39.361696,0.986817,779.233826,58.405888
scene_4,106,2dnr,0.0001157916,39.363229,0.986823,777.487244,58.405148
scene_4,106,dataset_3dnr,0.0000431495,43.650241,0.994323,129.891678,50.885609
scene_4,106,ghost3dnr,0.0217522439,16.624959,0.927026,82.311836,369.778198
scene_4,107,noisy,0.0001152823,39.382374,0.987195,775.129883,52.795750
scene_4,107,2dnr,0.0001152402,39.383958,0.987203,773.311584,52.791061
scene_4,107,dataset_3dnr,0.0000445439,43.512115,0.994418,129.540970,46.788998
scene_4,107,ghost3dnr,0.0166602470,17.783186,0.937797,82.022034,126.417816
scene_4,108,noisy,0.0001153881,39.378388,0.987227,781.424805,48.859509
scene_4,108,2dnr,0.0001153440,39.380048,0.987233,779.662903,48.850761
scene_4,108,dataset_3dnr,0.0000446159,43.505104,0.994483,128.273468,42.226627
scene_4,108,ghost3dnr,0.0120061673,19.205956,0.943420,80.561386,121.088768
scene_4,109,noisy,0.0001135625,39.447651,0.987040,776.961975,46.364620
scene_4,109,2dnr,0.0001135180,39.449354,0.987048,775.205566,46.355682
scene_4,109,dataset_3dnr,0.0000439383,43.571567,0.994407,127.424522,40.013390
scene_4,109,ghost3dnr,0.0077628652,21.099780,0.949067,85.300064,119.530502
scene_4,110,noisy,0.0001121770,39.500962,0.987157,773.604736,44.844505
scene_4,110,2dnr,0.0001121306,39.502757,0.987166,771.831299,44.836193
scene_4,110,dataset_3dnr,0.0000426615,43.699639,0.994458,124.232773,37.999908
scene_4,110,ghost3dnr,0.0042529879,23.713059,0.954831,83.224533,113.474121
scene_4,111,noisy,0.0001107161,39.557891,0.986803,776.395752,41.996212
scene_4,111,2dnr,0.0001106703,39.559687,0.986812,774.639648,41.986862
scene_4,111,dataset_3dnr,0.0000434119,43.623917,0.994399,123.262093,35.776836
scene_4,111,ghost3dnr,0.0021454890,26.684737,0.952776,82.362419,138.600296
scene_4,112,noisy,0.0001109704,39.547928,0.986926,775.329041,42.279011
scene_4,112,2dnr,0.0001109243,39.549735,0.986935,773.583923,42.271420
scene_4,112,dataset_3dnr,0.0000435394,43.611180,0.994400,123.245476,35.184647
scene_4,112,ghost3dnr,0.0014730842,28.317724,0.945267,81.743645,169.590164
scene_4,113,noisy,0.0001115447,39.525511,0.986982,782.148682,42.806023
scene_4,113,2dnr,0.0001114987,39.527304,0.986991,780.371765,42.798164
scene_4,113,dataset_3dnr,0.0000444245,43.523773,0.994302,123.822815,35.926914
scene_4,113,ghost3dnr,0.0011249344,29.488728,0.940045,85.250877,187.305603
scene_4,114,noisy,0.0000949773,40.223800,0.989306,658.250488,40.747616
scene_4,114,2dnr,0.0000949261,40.226142,0.989317,656.277771,40.739876
scene_4,114,dataset_3dnr,0.0000433146,43.633656,0.994645,121.773643,36.002457
scene_4,114,ghost3dnr,0.0015265860,28.162787,0.928671,78.642105,204.281967
scene_4,115,noisy,0.0001139444,39.433069,0.987142,776.601562,43.990276
scene_4,115,2dnr,0.0001138992,39.434792,0.987150,774.827759,43.983868
scene_4,115,dataset_3dnr,0.0000473156,43.249957,0.994479,123.544624,37.167934
scene_4,115,ghost3dnr,0.0019316188,27.140786,0.918419,81.824287,219.481735
scene_4,116,noisy,0.0001142987,39.419587,0.987410,773.240662,43.538647
scene_4,116,2dnr,0.0001142538,39.421294,0.987419,771.465393,43.531769
scene_4,116,dataset_3dnr,0.0000477896,43.206666,0.994386,124.092972,36.560341
scene_4,116,ghost3dnr,0.0022020307,26.571766,0.907156,81.656601,217.215073
scene_4,117,noisy,0.0001146622,39.405796,0.986997,776.765320,43.496815
scene_4,117,2dnr,0.0001146171,39.407504,0.987005,774.998169,43.489384
scene_4,117,dataset_3dnr,0.0000488427,43.112007,0.994227,125.844406,37.089199
scene_4,117,ghost3dnr,0.0021515370,26.672512,0.902928,85.688232,207.264526
scene_4,118,noisy,0.0001170289,39.317069,0.987048,779.983276,44.202400
scene_4,118,2dnr,0.0001169838,39.318742,0.987055,778.247375,44.194843
scene_4,118,dataset_3dnr,0.0000504338,42.972782,0.993796,127.311279,37.961586
scene_4,118,ghost3dnr,0.0020419834,26.899478,0.898659,82.348053,192.278976
scene_4,119,noisy,0.0001164460,39.338752,0.986912,782.710999,43.111172
scene_4,119,2dnr,0.0001164030,39.340359,0.986922,781.008972,43.103058
scene_4,119,dataset_3dnr,0.0000504183,42.974120,0.993600,125.870750,36.848015
scene_4,119,ghost3dnr,0.0019388709,27.124511,0.897950,87.247253,183.733841
scene_4,120,noisy,0.0001177156,39.291660,0.987436,779.155457,42.262321
scene_4,120,2dnr,0.0001176725,39.293250,0.987445,777.395935,42.254810
scene_4,120,dataset_3dnr,0.0000505797,42.960240,0.994081,126.411621,35.441147
scene_4,120,ghost3dnr,0.0020131969,26.961137,0.890477,83.478592,179.894623
scene_4,121,noisy,0.0001205293,39.189073,0.987711,779.024536,44.953388
scene_4,121,2dnr,0.0001204866,39.190614,0.987718,777.278748,44.946548
scene_4,121,dataset_3dnr,0.0000544029,42.643776,0.994207,128.093353,38.716099
scene_4,121,ghost3dnr,0.0017802372,27.495221,0.893970,84.536095,176.203705
scene_4,122,noisy,0.0001219075,39.139695,0.987561,781.775757,45.491634
scene_4,122,2dnr,0.0001218668,39.141144,0.987569,780.044373,45.486286
scene_4,122,dataset_3dnr,0.0000547732,42.614319,0.994491,128.376175,39.312431
scene_4,122,ghost3dnr,0.0025647781,25.909502,0.887437,83.258804,222.783585
scene_4,123,noisy,0.0001196794,39.219806,0.987550,776.576233,44.593037
scene_4,123,2dnr,0.0001196381,39.221303,0.987558,774.805298,44.588078
scene_4,123,dataset_3dnr,0.0000520602,42.834939,0.994245,126.524345,38.331139
scene_4,123,ghost3dnr,0.0039762403,24.005274,0.875606,84.567520,265.596405
scene_4,124,noisy,0.0001031458,39.865485,0.989686,656.285522,43.778500
scene_4,124,2dnr,0.0001031019,39.867335,0.989693,654.304749,43.774551
scene_4,124,dataset_3dnr,0.0000530444,42.753607,0.994315,130.919098,40.124187
scene_4,124,ghost3dnr,0.0045459731,23.423731,0.874682,82.023552,268.510742
scene_4,125,noisy,0.0001208383,39.177953,0.987438,776.412720,50.116611
scene_4,125,2dnr,0.0001207985,39.179386,0.987447,774.623596,50.115059
scene_4,125,dataset_3dnr,0.0000501187,42.999998,0.994222,131.099838,43.406712
scene_4,125,ghost3dnr,0.0041807727,23.787434,0.879308,83.166145,278.332245
scene_4,126,noisy,0.0001207583,39.180831,0.987305,778.565430,51.464935
scene_4,126,2dnr,0.0001207189,39.182249,0.987314,776.851501,51.465023
scene_4,126,dataset_3dnr,0.0000497234,43.034393,0.994254,130.775894,45.560596
scene_4,126,ghost3dnr,0.0037409964,24.270127,0.884836,81.192772,252.870468
scene_4,127,noisy,0.0001206925,39.183197,0.987263,778.411560,51.996311
scene_4,127,2dnr,0.0001206526,39.184635,0.987271,776.671448,51.994907
scene_4,127,dataset_3dnr,0.0000494148,43.061426,0.994286,132.546799,45.939442
scene_4,127,ghost3dnr,0.0037225410,24.291605,0.895566,82.016525,240.855438
scene_4,128,noisy,0.0001209462,39.174077,0.987391,774.058716,51.204815
scene_4,128,2dnr,0.0001209063,39.175510,0.987396,772.294495,51.203342
scene_4,128,dataset_3dnr,0.0000520177,42.838491,0.994004,131.676758,46.023846
scene_4,128,ghost3dnr,0.0041770460,23.791307,0.903350,84.368149,239.609116
scene_4,129,noisy,0.0001215338,39.153029,0.987197,789.856262,50.153133
scene_4,129,2dnr,0.0001214938,39.154457,0.987205,788.143066,50.151749
scene_4,129,dataset_3dnr,0.0000511319,42.913084,0.994131,131.600357,44.928150
scene_4,129,ghost3dnr,0.0031117711,25.069924,0.914829,84.752373,214.406937
scene_4,130,noisy,0.0001209175,39.175109,0.987485,787.086243,49.055801
scene_4,130,2dnr,0.0001208754,39.176621,0.987493,785.348206,49.052986
scene_4,130,dataset_3dnr,0.0000509677,42.927052,0.994108,131.118866,43.405518
scene_4,130,ghost3dnr,0.0026674639,25.739015,0.922431,84.395393,186.310699
scene_4,131,noisy,0.0001199846,39.208745,0.987361,778.723572,48.140488
scene_4,131,2dnr,0.0001199433,39.210239,0.987368,776.948059,48.137394
scene_4,131,dataset_3dnr,0.0000526760,42.783870,0.994093,131.888947,42.790997
scene_4,131,ghost3dnr,0.0015460304,28.107820,0.936446,91.769188,164.371078
scene_4,132,noisy,0.0001196103,39.222316,0.987342,785.265259,47.783134
scene_4,132,2dnr,0.0001195681,39.223847,0.987348,783.517029,47.778847
scene_4,132,dataset_3dnr,0.0000509247,42.930718,0.994250,130.255905,42.172836
scene_4,132,ghost3dnr,0.0012046681,29.191326,0.945300,87.472908,159.138916
scene_4,133,noisy,0.0001199024,39.211723,0.987214,788.938843,48.122124
scene_4,133,2dnr,0.0001198606,39.213236,0.987222,787.228638,48.117100
scene_4,133,dataset_3dnr,0.0000511361,42.912725,0.994216,129.720978,42.899151
scene_4,133,ghost3dnr,0.0009026931,30.444599,0.949154,87.312637,147.630539
scene_4,134,noisy,0.0001178859,39.285380,0.987149,782.727539,47.162323
scene_4,134,2dnr,0.0001178411,39.287033,0.987156,780.961731,47.158535
scene_4,134,dataset_3dnr,0.0000507413,42.946385,0.994232,129.238190,42.011158
scene_4,134,ghost3dnr,0.0010014018,29.993916,0.952964,85.465126,157.073273
scene_4,135,noisy,0.0001181880,39.274268,0.987412,785.102356,46.606915
scene_4,135,2dnr,0.0001181444,39.275870,0.987421,783.378113,46.602314
scene_4,135,dataset_3dnr,0.0000523509,42.810755,0.994416,128.347275,41.604694
scene_4,135,ghost3dnr,0.0009540188,30.204431,0.951283,87.790733,154.292099
scene_4,136,noisy,0.0001172377,39.309327,0.987506,784.566589,45.762375
scene_4,136,2dnr,0.0001171935,39.310965,0.987515,782.835938,45.758934
scene_4,136,dataset_3dnr,0.0000529302,42.762962,0.994444,128.073044,40.719662
scene_4,136,ghost3dnr,0.0012283197,29.106886,0.940270,86.288628,178.388382
scene_4,137,noisy,0.0001169810,39.318847,0.987407,773.497253,45.408512
scene_4,137,2dnr,0.0001169379,39.320447,0.987414,771.729004,45.404419
scene_4,137,dataset_3dnr,0.0000521230,42.829708,0.994352,126.811600,40.316296
scene_4,137,ghost3dnr,0.0021338875,26.708285,0.924268,86.980499,222.807022
scene_4,138,noisy,0.0001016292,39.929815,0.989533,671.261475,42.735744
scene_4,138,2dnr,0.0001015834,39.931773,0.989541,669.284302,42.731350
scene_4,138,dataset_3dnr,0.0000501970,42.993225,0.994466,127.735687,39.380466
scene_4,138,ghost3dnr,0.0030246007,25.193320,0.912065,84.958260,267.337433
scene_4,139,noisy,0.0001180474,39.279437,0.987361,783.254028,46.256451
scene_4,139,2dnr,0.0001180059,39.280962,0.987368,781.515808,46.252274
scene_4,139,dataset_3dnr,0.0000531229,42.747180,0.994277,128.412155,41.221828
scene_4,139,ghost3dnr,0.0038216366,24.177506,0.899043,85.081161,281.797150
scene_4,140,noisy,0.0001192538,39.235276,0.987393,785.126099,47.235126
scene_4,140,2dnr,0.0001192128,39.236770,0.987400,783.362488,47.230843
scene_4,140,dataset_3dnr,0.0000551969,42.580850,0.994305,128.583145,42.776474
scene_4,140,ghost3dnr,0.0040925466,23.880064,0.893625,84.622108,285.502289
scene_4,141,noisy,0.0001034360,39.853281,0.989583,664.438965,45.088081
scene_4,141,2dnr,0.0001033913,39.855161,0.989591,662.538330,45.083908
scene_4,141,dataset_3dnr,0.0000546774,42.621924,0.994516,128.158356,42.559525
scene_4,141,ghost3dnr,0.0037324287,24.280085,0.891036,84.546204,270.117584
scene_4,142,noisy,0.0001189530,39.246247,0.987610,784.716797,46.597885
scene_4,142,2dnr,0.0001189104,39.247802,0.987617,782.976135,46.593254
scene_4,142,dataset_3dnr,0.0000576450,42.392383,0.994371,128.012772,42.661430
scene_4,142,ghost3dnr,0.0036179922,24.415324,0.895983,84.824928,260.650360
scene_4,143,noisy,0.0001190316,39.243377,0.987525,785.617432,45.120182
scene_4,143,2dnr,0.0001189891,39.244930,0.987533,783.854370,45.115101
scene_4,143,dataset_3dnr,0.0000605220,42.180868,0.994330,130.088089,41.289246
scene_4,143,ghost3dnr,0.0047729481,23.212133,0.903779,84.885017,291.701904
scene_4,144,noisy,0.0001174996,39.299637,0.987663,781.280457,43.703098
scene_4,144,2dnr,0.0001174552,39.301278,0.987671,779.513916,43.697308
scene_4,144,dataset_3dnr,0.0000561241,42.508510,0.994474,128.259155,38.957031
scene_4,144,ghost3dnr,0.0072279815,21.409830,0.904651,84.635841,339.987701
scene_4,145,noisy,0.0001164533,39.338483,0.987498,779.803955,42.908585
scene_4,145,2dnr,0.0001164100,39.340099,0.987507,778.074707,42.902252
scene_4,145,dataset_3dnr,0.0000546245,42.626129,0.994424,126.782501,38.134277
scene_4,145,ghost3dnr,0.0090187117,20.448555,0.898057,84.527161,314.098297
scene_4,146,noisy,0.0001097007,39.597905,0.988413,745.147827,41.942654
scene_4,146,2dnr,0.0001096536,39.599770,0.988420,743.299255,41.936749
scene_4,146,dataset_3dnr,0.0000521475,42.827663,0.994694,124.821472,37.542942
scene_4,146,ghost3dnr,0.0102955271,19.873514,0.895431,83.408089,295.433167
scene_4,147,noisy,0.0001136750,39.443349,0.987508,783.186584,43.276825
scene_4,147,2dnr,0.0001136268,39.445192,0.987516,781.451233,43.269154
scene_4,147,dataset_3dnr,0.0000528757,42.767435,0.994673,126.482857,38.461639
scene_4,147,ghost3dnr,0.0106217759,19.738029,0.882355,89.727440,276.919128
scene_4,148,noisy,0.0001112368,39.537516,0.987534,780.050842,43.646210
scene_4,148,2dnr,0.0001111883,39.539409,0.987544,778.345947,43.637981
scene_4,148,dataset_3dnr,0.0000499518,43.014489,0.994791,124.779434,38.943672
scene_4,148,ghost3dnr,0.0094534354,20.244103,0.878318,87.467567,280.735321
scene_4,149,noisy,0.0001105761,39.563386,0.987353,780.336182,44.286636
scene_4,149,2dnr,0.0001105256,39.565370,0.987363,778.570740,44.280029
scene_4,149,dataset_3dnr,0.0000471015,43.269655,0.994670,124.029411,39.059273
scene_4,149,ghost3dnr,0.0082209082,20.850802,0.876177,89.716934,260.109924
scene_4,150,noisy,0.0001108154,39.554000,0.987257,788.244873,44.410458
scene_4,150,2dnr,0.0001107652,39.555966,0.987266,786.506653,44.405579
scene_4,150,dataset_3dnr,0.0000454071,43.428766,0.994807,122.671608,38.836483
scene_4,150,ghost3dnr,0.0058805458,22.305824,0.884994,88.530357,233.640854
scene_4,151,noisy,0.0001096131,39.601375,0.987551,778.476135,43.811581
scene_4,151,2dnr,0.0001095608,39.603447,0.987558,776.727539,43.805798
scene_4,151,dataset_3dnr,0.0000449824,43.469573,0.994929,121.509491,38.506126
scene_4,151,ghost3dnr,0.0046940502,23.284523,0.892881,90.139214,217.529510
scene_4,152,noisy,0.0001098626,39.591501,0.987459,771.604553,44.474140
scene_4,152,2dnr,0.0001098110,39.593543,0.987469,769.834717,44.467995
scene_4,152,dataset_3dnr,0.0000451612,43.452346,0.995101,122.281685,39.434910
scene_4,152,ghost3dnr,0.0036282784,24.402994,0.904826,87.795898,217.893738
scene_4,153,noisy,0.0001108694,39.551882,0.987576,778.337036,44.301373
scene_4,153,2dnr,0.0001108199,39.553824,0.987586,776.571716,44.295254
scene_4,153,dataset_3dnr,0.0000468167,43.295993,0.995131,122.976273,39.781898
scene_4,153,ghost3dnr,0.0036990028,24.319153,0.904869,86.754448,240.667923
scene_4,154,noisy,0.0001107338,39.557197,0.987317,780.214539,43.928963
scene_4,154,2dnr,0.0001106848,39.559120,0.987325,778.459473,43.923809
scene_4,154,dataset_3dnr,0.0000460615,43.366615,0.994931,123.490227,38.657581
scene_4,154,ghost3dnr,0.0041779145,23.790405,0.898290,89.999840,277.886353
scene_4,155,noisy,0.0001132208,39.460737,0.987154,787.842224,45.340099
scene_4,155,2dnr,0.0001131734,39.462558,0.987164,786.129028,45.335155
scene_4,155,dataset_3dnr,0.0000471012,43.269678,0.994911,123.122688,40.384331
scene_4,155,ghost3dnr,0.0045713456,23.399559,0.890581,91.134201,266.557129
scene_4,156,noisy,0.0001132208,39.460739,0.987540,783.240051,45.981518
scene_4,156,2dnr,0.0001131741,39.462528,0.987548,781.491882,45.977787
scene_4,156,dataset_3dnr,0.0000495656,43.048195,0.994837,122.105873,41.313137
scene_4,156,ghost3dnr,0.0047547235,23.228747,0.883942,91.641129,278.390198
scene_4,157,noisy,0.0001159884,39.355854,0.987188,790.433655,46.704338
scene_4,157,2dnr,0.0001159436,39.357532,0.987195,788.704285,46.700089
scene_4,157,dataset_3dnr,0.0000529929,42.757820,0.994801,125.486961,42.038769
scene_4,157,ghost3dnr,0.0050931931,22.930099,0.876266,89.397614,266.395142
scene_4,158,noisy,0.0001152177,39.384807,0.987601,774.073853,46.815556
scene_4,158,2dnr,0.0001151731,39.386489,0.987609,772.334290,46.810364
scene_4,158,dataset_3dnr,0.0000544701,42.638419,0.994834,124.085747,42.862686
scene_4,158,ghost3dnr,0.0047584688,23.225328,0.872246,87.679657,257.073425
scene_4,159,noisy,0.0001166800,39.330036,0.987566,783.945312,47.458508
scene_4,159,2dnr,0.0001166349,39.331714,0.987574,782.157410,47.454166
scene_4,159,dataset_3dnr,0.0000598872,42.226660,0.994694,125.782829,44.389179
scene_4,159,ghost3dnr,0.0058724717,22.311791,0.865666,91.093575,297.417603
scene_4,160,noisy,0.0001171023,39.314346,0.987531,779.491943,47.374836
scene_4,160,2dnr,0.0001170576,39.316003,0.987542,777.747681,47.370422
scene_4,160,dataset_3dnr,0.0000618215,42.088603,0.994700,124.832382,44.523693
scene_4,160,ghost3dnr,0.0068856422,21.620555,0.862495,89.197861,338.979279
scene_4,161,noisy,0.0001176233,39.295066,0.987602,785.907410,46.928677
scene_4,161,2dnr,0.0001175794,39.296688,0.987609,784.152832,46.924389
scene_4,161,dataset_3dnr,0.0000602289,42.201949,0.994707,125.538498,43.631718
scene_4,161,ghost3dnr,0.0079989843,20.969652,0.863283,86.266106,358.297516
scene_4,162,noisy,0.0001167231,39.328431,0.987667,785.967712,46.016876
scene_4,162,2dnr,0.0001166795,39.330056,0.987673,784.190125,46.012444
scene_4,162,dataset_3dnr,0.0000566983,42.464302,0.994552,127.752113,41.599323
scene_4,162,ghost3dnr,0.0095844893,20.184310,0.873944,87.354301,378.661072
scene_4,163,noisy,0.0001172809,39.307727,0.987563,790.852844,45.065128
scene_4,163,2dnr,0.0001172375,39.309334,0.987570,789.110779,45.059872
scene_4,163,dataset_3dnr,0.0000535268,42.714288,0.994620,128.846954,40.396702
scene_4,163,ghost3dnr,0.0109787304,19.594479,0.874951,86.894600,385.040070
scene_4,164,noisy,0.0001159140,39.358641,0.987712,770.906311,44.534161
scene_4,164,2dnr,0.0001158708,39.360260,0.987719,769.182983,44.528236
scene_4,164,dataset_3dnr,0.0000501275,42.999243,0.994714,125.056206,39.111889
scene_4,164,ghost3dnr,0.0123274429,19.091270,0.880531,85.742004,369.984924
scene_4,165,noisy,0.0001158271,39.361898,0.987568,777.188599,44.770752
scene_4,165,2dnr,0.0001157821,39.363587,0.987578,775.406982,44.765385
scene_4,165,dataset_3dnr,0.0000495675,43.048026,0.994855,126.100014,39.700394
scene_4,165,ghost3dnr,0.0140143866,18.534259,0.880209,84.709000,401.212250
scene_4,166,noisy,0.0001158560,39.360815,0.987384,779.329102,45.986118
scene_4,166,2dnr,0.0001158104,39.362523,0.987393,777.499146,45.980877
scene_4,166,dataset_3dnr,0.0000509007,42.932765,0.994725,126.585403,41.304382
scene_4,166,ghost3dnr,0.0147150885,18.322371,0.883360,84.641068,388.858490
scene_4,167,noisy,0.0001144966,39.412076,0.987591,772.223328,47.309792
scene_4,167,2dnr,0.0001144518,39.413773,0.987596,770.472839,47.304295
scene_4,167,dataset_3dnr,0.0000510457,42.920405,0.994727,123.696815,42.798660
scene_4,167,ghost3dnr,0.0139382994,18.557902,0.885249,84.296722,343.758301
scene_4,168,noisy,0.0001149465,39.395044,0.987614,774.568298,48.321461
scene_4,168,2dnr,0.0001149000,39.396799,0.987620,772.832886,48.318192
scene_4,168,dataset_3dnr,0.0000499113,43.018013,0.994741,124.287308,43.626537
scene_4,168,ghost3dnr,0.0125972740,18.997234,0.885739,85.820297,322.431824
scene_4,169,noisy,0.0001142480,39.421514,0.987604,765.681519,47.854862
scene_4,169,2dnr,0.0001142045,39.423168,0.987611,763.890869,47.851757
scene_4,169,dataset_3dnr,0.0000487506,43.120201,0.994823,122.522102,43.017967
scene_4,169,ghost3dnr,0.0109493537,19.606115,0.889132,84.819916,302.335480
scene_4,170,noisy,0.0001140423,39.429339,0.987385,774.148438,47.546463
scene_4,170,2dnr,0.0001139978,39.431037,0.987395,772.387573,47.542912
scene_4,170,dataset_3dnr,0.0000465927,43.316820,0.994700,124.682182,42.087601
scene_4,170,ghost3dnr,0.0093262568,20.302926,0.889880,85.768776,279.595184
scene_4,171,noisy,0.0001145712,39.409247,0.987526,774.255371,47.035660
scene_4,171,2dnr,0.0001145271,39.410918,0.987532,772.510254,47.031044
