epoch,lr,train_loss,train_rec,train_grad,train_tv,train_motion,train_oracle,train_alpha_mean,train_alpha_var,train_psnr,val_loss,val_rec,val_grad,val_tv,val_motion,val_oracle,val_alpha_mean,val_alpha_var,val_ssim,val_ai_psnr,val_ai_mse,val_2dnr_psnr,val_2dnr_mse,val_3dnr_psnr,val_3dnr_mse,val_avg_50_50_psnr,val_avg_50_50_mse,val_oracle_pixelwise_psnr,val_oracle_pixelwise_mse,val_psnr
1,0.0001505,0.036294243608911834,0.0069245879499552155,0.017060062033124268,0.0006508400042851766,0.1788525233666102,0.8340273151795069,0.7890869140625,4.5726696650187176e-06,39.942870420483175,0.03394851644213001,0.005434796128732463,0.01469404874369502,0.0009790273868323614,0.20034569750229517,0.8101399461428325,0.7744006137053172,4.4077644391412224e-05,0.993268969655037,41.81337382733279,1104.511976659635,38.686643773458336,2269.0467026743318,41.6375692572089,1150.1404732603692,41.13746137111196,1290.5108941135063,43.53301234906308,743.3726477717562,41.81337382733279
2,5.1500000000000025e-05,0.03624676686401169,0.007427586611205091,0.018424256797879936,0.0010591506958007812,0.20398711984356244,0.8004516710837682,0.7622477213541666,3.748138745625814e-05,39.402487330370086,0.03342827406401436,0.005471667538707455,0.014801368986566862,0.0010839225122860321,0.22246145332852998,0.783653982480367,0.7500793675581614,6.551315483041739e-05,0.992463348309199,41.73063751552596,1125.7554564715133,38.75406111409136,2234.0953302017806,41.521946662790945,1181.1720069795228,41.14546134250037,1288.1358818286708,43.52412086525884,744.8961432086674,41.73063751552596
3,2e-06,0.035192389786243436,0.007042449549771845,0.01742195850238204,0.0013116836547851563,0.21030134558677674,0.7810336639483769,0.7461018880208333,6.721913814544678e-05,39.757583412927325,0.032996973612656195,0.005354082091556241,0.014434155138830344,0.0013074720918666571,0.22492022265990574,0.7741983711719513,0.7422899623711904,9.203065887959383e-05,0.9927707473436992,41.935950382167135,1073.7737282304897,38.8582947855338,2181.1138405688143,41.739367782480215,1123.4947153554458,41.32149933601684,1236.9663306223674,43.73459474710585,709.6567491917097,41.935950382167135
